,Unnamed: 0.1,Unnamed: 0,date,district,n_battles,n_explosions,n_protests,n_riots,n_strategicdev,n_violcivilians,n_conflict_total
1843,1843,1843,2017-07-01,Kismaayo,5.0,8.0,,,2.0,,15.0
1844,1844,1844,2017-08-01,Kismaayo,1.0,9.0,,,,1.0,11.0
1845,1845,1845,2017-09-01,Kismaayo,3.0,4.0,1.0,,,4.0,12.0
1846,1846,1846,2017-10-01,Kismaayo,8.0,2.0,1.0,,,5.0,16.0
1847,1847,1847,2017-11-01,Kismaayo,1.0,2.0,,,,2.0,5.0
1848,1848,1848,2017-12-01,Kismaayo,,2.0,,,1.0,,3.0
1849,1849,1849,2018-01-01,Kismaayo,4.0,2.0,1.0,1.0,2.0,,10.0
1850,1850,1850,2018-02-01,Kismaayo,7.0,1.0,,1.0,,1.0,10.0
1851,1851,1851,2018-03-01,Kismaayo,7.0,3.0,,,,1.0,11.0
1852,1852,1852,2018-04-01,Kismaayo,11.0,2.0,,,,1.0,14.0
1853,1853,1853,2018-05-01,Kismaayo,2.0,3.0,,,,,5.0
1854,1854,1854,2018-06-01,Kismaayo,8.0,1.0,,,,,9.0
1855,1855,1855,2018-07-01,Kismaayo,4.0,1.0,,,2.0,,7.0
1856,1856,1856,2018-08-01,Kismaayo,7.0,,,,,1.0,8.0
1857,1857,1857,2018-09-01,Kismaayo,4.0,,,,1.0,4.0,9.0
1858,1858,1858,2018-10-01,Kismaayo,3.0,2.0,,,,3.0,8.0
1859,1859,1859,2018-11-01,Kismaayo,4.0,3.0,,,1.0,3.0,11.0
1860,1860,1860,2018-12-01,Kismaayo,1.0,1.0,,,1.0,3.0,6.0
1861,1861,1861,2019-01-01,Kismaayo,3.0,4.0,,,,1.0,8.0
1862,1862,1862,2019-02-01,Kismaayo,2.0,4.0,,,2.0,2.0,10.0
1863,1863,1863,2019-03-01,Kismaayo,3.0,2.0,,,1.0,2.0,8.0
1864,1864,1864,2019-04-01,Kismaayo,2.0,1.0,,,,,3.0
1865,1865,1865,2019-05-01,Kismaayo,6.0,4.0,,,,,10.0
1866,1866,1866,2019-06-01,Kismaayo,,,,,,2.0,2.0
1867,1867,1867,2019-07-01,Kismaayo,4.0,2.0,,,1.0,1.0,8.0
1868,1868,1868,2019-08-01,Kismaayo,5.0,5.0,1.0,,,1.0,12.0
1869,1869,1869,2019-09-01,Kismaayo,3.0,3.0,,,,1.0,7.0
1870,1870,1870,2019-10-01,Kismaayo,2.0,5.0,1.0,,1.0,2.0,11.0
1871,1871,1871,2019-11-01,Kismaayo,2.0,5.0,,,1.0,4.0,12.0
1872,1872,1872,2019-12-01,Kismaayo,10.0,4.0,1.0,,1.0,1.0,17.0
1873,1873,1873,2020-01-01,Kismaayo,7.0,1.0,,,,,8.0
1874,1874,1874,2020-02-01,Kismaayo,7.0,3.0,1.0,,1.0,1.0,13.0
1875,1875,1875,2020-03-01,Kismaayo,8.0,1.0,,,2.0,2.0,13.0
1876,1876,1876,2020-04-01,Kismaayo,3.0,1.0,,,,2.0,6.0
1877,1877,1877,2020-05-01,Kismaayo,5.0,,,,,1.0,6.0
1878,1878,1878,2020-06-01,Kismaayo,2.0,1.0,,,1.0,,4.0
1879,1879,1879,2020-07-01,Kismaayo,5.0,9.0,,,,,14.0
1880,1880,1880,2020-08-01,Kismaayo,15.0,2.0,,,1.0,2.0,20.0
1881,1881,1881,2020-09-01,Kismaayo,4.0,5.0,,,,,9.0
1882,1882,1882,2020-10-01,Kismaayo,8.0,4.0,,,,,12.0
1883,1883,1883,2020-11-01,Kismaayo,5.0,2.0,1.0,,,4.0,12.0
1884,1884,1884,2020-12-01,Kismaayo,9.0,2.0,,,1.0,4.0,16.0
1885,1885,1885,2021-01-01,Kismaayo,11.0,4.0,,,,1.0,16.0
1886,1886,1886,2021-02-01,Kismaayo,5.0,3.0,,,,1.0,9.0
1887,1887,1887,2021-03-01,Kismaayo,7.0,1.0,,,,,8.0
1888,1888,1888,2021-04-01,Kismaayo,8.0,1.0,,,,,9.0
1889,1889,1889,2021-05-01,Kismaayo,5.0,2.0,,,1.0,,8.0
1890,1890,1890,2021-06-01,Kismaayo,4.0,1.0,,,,,5.0
1891,1891,1891,2021-07-01,Kismaayo,6.0,5.0,,,,,11.0
1892,1892,1892,2021-08-01,Kismaayo,7.0,3.0,,,,1.0,11.0
1893,1893,1893,2021-09-01,Kismaayo,5.0,5.0,1.0,,,3.0,14.0
1894,1894,1894,2021-10-01,Kismaayo,2.0,,,,,,2.0
1895,1895,1895,2016-12-01,Kurtunwaarey,,,,,,1.0,1.0
1896,1896,1896,2017-01-01,Kurtunwaarey,,,,,1.0,1.0,2.0
1897,1897,1897,2017-02-01,Kurtunwaarey,,1.0,,,,,1.0
1898,1898,1898,2017-04-01,Kurtunwaarey,,1.0,,,,1.0,2.0
1899,1899,1899,2017-05-01,Kurtunwaarey,,1.0,,,,1.0,2.0
1900,1900,1900,2017-10-01,Kurtunwaarey,1.0,,,,,,1.0
1901,1901,1901,2017-11-01,Kurtunwaarey,,,,,3.0,,3.0
1902,1902,1902,2018-01-01,Kurtunwaarey,,,,,,1.0,1.0
1903,1903,1903,2018-02-01,Kurtunwaarey,1.0,,,,1.0,,2.0
1904,1904,1904,2018-03-01,Kurtunwaarey,2.0,,,,,,2.0
1905,1905,1905,2019-02-01,Kurtunwaarey,1.0,,,,,,1.0
1906,1906,1906,2019-04-01,Kurtunwaarey,,1.0,,,,,1.0
1907,1907,1907,2019-07-01,Kurtunwaarey,,,,,,1.0,1.0
1908,1908,1908,2020-08-01,Kurtunwaarey,2.0,1.0,,,,,3.0
1909,1909,1909,2020-09-01,Kurtunwaarey,1.0,,,,,,1.0
1910,1910,1910,2020-11-01,Kurtunwaarey,,,1.0,,,,1.0
1911,1911,1911,2020-12-01,Kurtunwaarey,,,,,,1.0,1.0
1912,1912,1912,2021-01-01,Kurtunwaarey,,1.0,,,,,1.0
1913,1913,1913,2021-03-01,Kurtunwaarey,1.0,,,,,,1.0
1914,1914,1914,2021-06-01,Kurtunwaarey,1.0,,,,,,1.0
1915,1915,1915,2016-10-01,Laas Caanood,2.0,,1.0,1.0,,,4.0
1916,1916,1916,2016-11-01,Laas Caanood,4.0,1.0,,,,3.0,8.0
1917,1917,1917,2016-12-01,Laas Caanood,3.0,1.0,,,,1.0,5.0
1918,1918,1918,2017-01-01,Laas Caanood,,,,,,3.0,3.0
1919,1919,1919,2017-02-01,Laas Caanood,1.0,,,,,2.0,3.0
1920,1920,1920,2017-03-01,Laas Caanood,2.0,,1.0,,,1.0,4.0
1921,1921,1921,2017-04-01,Laas Caanood,2.0,,,,,,2.0
1922,1922,1922,2017-05-01,Laas Caanood,1.0,,,1.0,,2.0,4.0
1923,1923,1923,2017-06-01,Laas Caanood,1.0,,,,,1.0,2.0
1924,1924,1924,2017-07-01,Laas Caanood,,3.0,,,,,3.0
1925,1925,1925,2017-08-01,Laas Caanood,3.0,,1.0,,,,4.0
1926,1926,1926,2017-09-01,Laas Caanood,1.0,,1.0,,,1.0,3.0
1927,1927,1927,2017-10-01,Laas Caanood,1.0,,1.0,,,1.0,3.0
1928,1928,1928,2017-11-01,Laas Caanood,1.0,,,1.0,,1.0,3.0
1929,1929,1929,2017-12-01,Laas Caanood,1.0,,,,,,1.0
1930,1930,1930,2018-01-01,Laas Caanood,3.0,1.0,1.0,,1.0,1.0,7.0
1931,1931,1931,2018-02-01,Laas Caanood,,1.0,,1.0,,,2.0
1932,1932,1932,2018-03-01,Laas Caanood,,,,,,1.0,1.0
1933,1933,1933,2018-04-01,Laas Caanood,2.0,,,,,4.0,6.0
1934,1934,1934,2018-05-01,Laas Caanood,7.0,2.0,,1.0,2.0,1.0,13.0
1935,1935,1935,2018-06-01,Laas Caanood,8.0,4.0,1.0,1.0,2.0,2.0,18.0
1936,1936,1936,2018-07-01,Laas Caanood,1.0,6.0,,,1.0,,8.0
1937,1937,1937,2018-08-01,Laas Caanood,,1.0,,,,3.0,4.0
1938,1938,1938,2018-09-01,Laas Caanood,1.0,3.0,1.0,,,,5.0
1939,1939,1939,2018-10-01,Laas Caanood,2.0,,1.0,,,1.0,4.0
1940,1940,1940,2018-11-01,Laas Caanood,1.0,1.0,,,2.0,,4.0
1941,1941,1941,2018-12-01,Laas Caanood,2.0,,,,3.0,2.0,7.0
1942,1942,1942,2019-01-01,Laas Caanood,3.0,,1.0,,1.0,1.0,6.0
1943,1943,1943,2019-03-01,Laas Caanood,4.0,,,,,,4.0
1944,1944,1944,2019-04-01,Laas Caanood,1.0,,,,,,1.0
1945,1945,1945,2019-05-01,Laas Caanood,1.0,1.0,,,,2.0,4.0
1946,1946,1946,2019-06-01,Laas Caanood,2.0,,,,,,2.0
1947,1947,1947,2019-07-01,Laas Caanood,,,2.0,,,,2.0
1948,1948,1948,2019-08-01,Laas Caanood,2.0,,1.0,1.0,,1.0,5.0
1949,1949,1949,2019-09-01,Laas Caanood,,,1.0,1.0,,,2.0
1950,1950,1950,2019-10-01,Laas Caanood,,1.0,,,,,1.0
1951,1951,1951,2019-11-01,Laas Caanood,1.0,,,,,,1.0
1952,1952,1952,2019-12-01,Laas Caanood,3.0,,,,,,3.0
1953,1953,1953,2020-01-01,Laas Caanood,1.0,,,,,,1.0
1954,1954,1954,2020-02-01,Laas Caanood,1.0,,,,,,1.0
1955,1955,1955,2020-03-01,Laas Caanood,2.0,,,,,,2.0
1956,1956,1956,2020-07-01,Laas Caanood,2.0,,,,,,2.0
1957,1957,1957,2020-08-01,Laas Caanood,1.0,,,,,,1.0
1958,1958,1958,2020-09-01,Laas Caanood,1.0,,,,,,1.0
1959,1959,1959,2020-10-01,Laas Caanood,1.0,,,,,2.0,3.0
1960,1960,1960,2020-11-01,Laas Caanood,1.0,1.0,,,,3.0,5.0
1961,1961,1961,2020-12-01,Laas Caanood,,,,1.0,,,1.0
1962,1962,1962,2021-01-01,Laas Caanood,,1.0,,,,,1.0
1963,1963,1963,2021-02-01,Laas Caanood,,,1.0,,,2.0,3.0
1964,1964,1964,2021-03-01,Laas Caanood,2.0,,,,,,2.0
1965,1965,1965,2021-05-01,Laas Caanood,1.0,,,,,1.0,2.0
1966,1966,1966,2021-07-01,Laas Caanood,1.0,,,,,3.0,4.0
1967,1967,1967,2021-08-01,Laas Caanood,2.0,,,,,,2.0
1968,1968,1968,2021-09-01,Laas Caanood,,,1.0,1.0,,1.0,3.0
1969,1969,1969,2017-01-01,Laasqoray,1.0,,,,,,1.0
1970,1970,1970,2017-04-01,Laasqoray,,,,,,1.0,1.0
1971,1971,1971,2017-06-01,Laasqoray,,1.0,,,,,1.0
1972,1972,1972,2017-10-01,Laasqoray,,,,,1.0,,1.0
1973,1973,1973,2018-05-01,Laasqoray,,,1.0,,,,1.0
1974,1974,1974,2018-09-01,Laasqoray,1.0,,,,,,1.0
1975,1975,1975,2018-10-01,Laasqoray,,,,,1.0,,1.0
1976,1976,1976,2018-12-01,Laasqoray,,,,,1.0,,1.0
1977,1977,1977,2019-11-01,Laasqoray,2.0,,,,,,2.0
1978,1978,1978,2020-02-01,Laasqoray,1.0,,,,,,1.0
1979,1979,1979,2020-03-01,Laasqoray,1.0,,,,,,1.0
1980,1980,1980,2020-06-01,Laasqoray,1.0,,,,1.0,,2.0
1981,1981,1981,2020-12-01,Laasqoray,1.0,,,,,,1.0
1982,1982,1982,2021-03-01,Laasqoray,1.0,,,,,,1.0
1983,1983,1983,2016-10-01,Lughaye,,,1.0,,,,1.0
1984,1984,1984,2016-12-01,Lughaye,,,1.0,,,,1.0
1985,1985,1985,2019-09-01,Lughaye,,1.0,,,,,1.0
1986,1986,1986,2019-11-01,Lughaye,1.0,,,,,,1.0
1987,1987,1987,2017-01-01,Luuq,1.0,,,,,,1.0
1988,1988,1988,2017-02-01,Luuq,,1.0,,,,,1.0
1989,1989,1989,2017-03-01,Luuq,,1.0,,,,,1.0
1990,1990,1990,2017-04-01,Luuq,,,,,,1.0,1.0
1991,1991,1991,2017-05-01,Luuq,2.0,,,,,1.0,3.0
1992,1992,1992,2017-06-01,Luuq,,1.0,,,,,1.0
1993,1993,1993,2017-07-01,Luuq,,1.0,,,,1.0,2.0
1994,1994,1994,2017-08-01,Luuq,1.0,,,,,,1.0
1995,1995,1995,2017-09-01,Luuq,,,,,,2.0,2.0
1996,1996,1996,2018-02-01,Luuq,,,,,,1.0,1.0
1997,1997,1997,2018-03-01,Luuq,3.0,1.0,,,,,4.0
1998,1998,1998,2018-07-01,Luuq,1.0,,,,,3.0,4.0
1999,1999,1999,2018-09-01,Luuq,1.0,,,,,,1.0
2000,2000,2000,2018-11-01,Luuq,,1.0,,,1.0,,2.0
2001,2001,2001,2018-12-01,Luuq,1.0,1.0,,,1.0,1.0,4.0
2002,2002,2002,2019-01-01,Luuq,,,,,,2.0,2.0
2003,2003,2003,2019-05-01,Luuq,,,,,,1.0,1.0
2004,2004,2004,2019-07-01,Luuq,1.0,1.0,,,,,2.0
2005,2005,2005,2019-09-01,Luuq,,,1.0,,,,1.0
2006,2006,2006,2020-01-01,Luuq,,1.0,,,,,1.0
2007,2007,2007,2020-02-01,Luuq,,,,,,1.0,1.0
2008,2008,2008,2020-04-01,Luuq,1.0,2.0,,,,1.0,4.0
2009,2009,2009,2020-06-01,Luuq,1.0,1.0,,,,1.0,3.0
2010,2010,2010,2020-08-01,Luuq,2.0,,,,,1.0,3.0
2011,2011,2011,2020-09-01,Luuq,,,1.0,,,,1.0
2012,2012,2012,2020-11-01,Luuq,,1.0,1.0,,,,2.0
2013,2013,2013,2020-12-01,Luuq,,,,,,1.0,1.0
2014,2014,2014,2021-01-01,Luuq,2.0,1.0,,,,1.0,4.0
2015,2015,2015,2021-02-01,Luuq,3.0,,1.0,,,,4.0
2016,2016,2016,2021-03-01,Luuq,1.0,,,,,2.0,3.0
2017,2017,2017,2021-05-01,Luuq,1.0,,,,,,1.0
2018,2018,2018,2021-07-01,Luuq,1.0,,,,,,1.0
2019,2019,2019,2021-08-01,Luuq,1.0,,,,,,1.0
2020,2020,2020,2021-09-01,Luuq,,2.0,,,,,2.0
2021,2021,2021,2016-10-01,Marka,9.0,5.0,,,5.0,6.0,25.0
2022,2022,2022,2016-11-01,Marka,8.0,1.0,,,1.0,2.0,12.0
2023,2023,2023,2016-12-01,Marka,9.0,7.0,,,,5.0,21.0
2024,2024,2024,2017-01-01,Marka,8.0,7.0,,,1.0,2.0,18.0
2025,2025,2025,2017-02-01,Marka,5.0,1.0,,,,2.0,8.0
2026,2026,2026,2017-03-01,Marka,1.0,,,,,1.0,2.0
2027,2027,2027,2017-04-01,Marka,6.0,3.0,,,,1.0,10.0
2028,2028,2028,2017-05-01,Marka,10.0,6.0,,,2.0,2.0,20.0
2029,2029,2029,2017-06-01,Marka,7.0,2.0,,,1.0,,10.0
2030,2030,2030,2017-07-01,Marka,5.0,2.0,,,2.0,1.0,10.0
2031,2031,2031,2017-08-01,Marka,11.0,1.0,,,1.0,2.0,15.0
2032,2032,2032,2017-09-01,Marka,6.0,5.0,,,,3.0,14.0
2033,2033,2033,2017-10-01,Marka,4.0,6.0,,,1.0,3.0,14.0
2034,2034,2034,2017-11-01,Marka,5.0,4.0,,,1.0,1.0,11.0
2035,2035,2035,2017-12-01,Marka,3.0,3.0,,,1.0,1.0,8.0
2036,2036,2036,2018-01-01,Marka,9.0,8.0,,,1.0,,18.0
2037,2037,2037,2018-02-01,Marka,6.0,3.0,,,,,9.0
2038,2038,2038,2018-03-01,Marka,6.0,3.0,,,1.0,,10.0
2039,2039,2039,2018-04-01,Marka,7.0,2.0,,,,,9.0
2040,2040,2040,2018-05-01,Marka,7.0,6.0,,,2.0,2.0,17.0
2041,2041,2041,2018-06-01,Marka,5.0,6.0,,,1.0,,12.0
2042,2042,2042,2018-07-01,Marka,1.0,1.0,,,,,2.0
2043,2043,2043,2018-08-01,Marka,15.0,5.0,,,1.0,,21.0
2044,2044,2044,2018-09-01,Marka,9.0,6.0,,,,1.0,16.0
2045,2045,2045,2018-10-01,Marka,8.0,1.0,,,1.0,2.0,12.0
2046,2046,2046,2018-11-01,Marka,6.0,2.0,,,,1.0,9.0
2047,2047,2047,2018-12-01,Marka,2.0,8.0,,,1.0,,11.0
2048,2048,2048,2019-01-01,Marka,5.0,3.0,,,,1.0,9.0
2049,2049,2049,2019-02-01,Marka,6.0,5.0,,,,,11.0
2050,2050,2050,2019-03-01,Marka,7.0,3.0,,,1.0,,11.0
2051,2051,2051,2019-04-01,Marka,7.0,3.0,,,,,10.0
2052,2052,2052,2019-05-01,Marka,4.0,4.0,,,1.0,2.0,11.0
2053,2053,2053,2019-06-01,Marka,7.0,2.0,,,,,9.0
2054,2054,2054,2019-07-01,Marka,9.0,,,,2.0,,11.0
2055,2055,2055,2019-08-01,Marka,8.0,3.0,,,,,11.0
2056,2056,2056,2019-09-01,Marka,12.0,3.0,,,,1.0,16.0
2057,2057,2057,2019-10-01,Marka,3.0,3.0,,,,,6.0
2058,2058,2058,2019-11-01,Marka,11.0,3.0,,,1.0,1.0,16.0
2059,2059,2059,2019-12-01,Marka,5.0,1.0,,,,,6.0
2060,2060,2060,2020-01-01,Marka,7.0,1.0,,,,,8.0
2061,2061,2061,2020-02-01,Marka,7.0,2.0,,,,1.0,10.0
2062,2062,2062,2020-03-01,Marka,6.0,15.0,,,1.0,,22.0
2063,2063,2063,2020-04-01,Marka,8.0,2.0,,,,,10.0
2064,2064,2064,2020-05-01,Marka,11.0,3.0,,,,,14.0
2065,2065,2065,2020-06-01,Marka,14.0,1.0,,,,,15.0
2066,2066,2066,2020-07-01,Marka,10.0,2.0,,,,,12.0
2067,2067,2067,2020-08-01,Marka,15.0,2.0,,,1.0,,18.0
2068,2068,2068,2020-09-01,Marka,10.0,1.0,,,,,11.0
2069,2069,2069,2020-10-01,Marka,7.0,2.0,,,,,9.0
2070,2070,2070,2020-11-01,Marka,17.0,2.0,,,,,19.0
2071,2071,2071,2020-12-01,Marka,23.0,1.0,,,,,24.0
2072,2072,2072,2021-01-01,Marka,5.0,8.0,,,,1.0,14.0
2073,2073,2073,2021-02-01,Marka,16.0,6.0,,,,,22.0
2074,2074,2074,2021-03-01,Marka,13.0,5.0,,,,,18.0
2075,2075,2075,2021-04-01,Marka,15.0,1.0,,,,,16.0
2076,2076,2076,2021-05-01,Marka,12.0,1.0,,,,,13.0
2077,2077,2077,2021-06-01,Marka,18.0,6.0,,,,,24.0
2078,2078,2078,2021-07-01,Marka,6.0,5.0,,,,,11.0
2079,2079,2079,2021-08-01,Marka,5.0,6.0,2.0,,,,13.0
2080,2080,2080,2021-09-01,Marka,15.0,3.0,,,,,18.0
2081,2081,2081,2021-10-01,Marka,8.0,,,,,,8.0
2082,2082,2082,2017-03-01,Owdweyne,,,1.0,,1.0,,2.0
2083,2083,2083,2017-10-01,Owdweyne,,,,,,1.0,1.0
2084,2084,2084,2017-11-01,Owdweyne,,,,1.0,,,1.0
2085,2085,2085,2018-01-01,Owdweyne,,,1.0,,,,1.0
2086,2086,2086,2018-10-01,Owdweyne,,1.0,,,,,1.0
2087,2087,2087,2019-05-01,Owdweyne,,2.0,,,,,2.0
2088,2088,2088,2019-06-01,Owdweyne,,1.0,,,,,1.0
2089,2089,2089,2019-07-01,Owdweyne,,1.0,,,,,1.0
2090,2090,2090,2019-10-01,Owdweyne,,1.0,,,,,1.0
2091,2091,2091,2021-03-01,Owdweyne,1.0,,,,,,1.0
2092,2092,2092,2021-04-01,Owdweyne,1.0,,,,,,1.0
2093,2093,2093,2016-10-01,Qandala,1.0,,,,1.0,,2.0
2094,2094,2094,2016-11-01,Qandala,2.0,3.0,,,,,5.0
2095,2095,2095,2016-12-01,Qandala,5.0,2.0,,,,,7.0
2096,2096,2096,2017-01-01,Qandala,1.0,,1.0,,,1.0,3.0
2097,2097,2097,2017-02-01,Qandala,1.0,,,,1.0,,2.0
2098,2098,2098,2017-03-01,Qandala,1.0,1.0,,,,,2.0
2099,2099,2099,2017-04-01,Qandala,,,,,1.0,,1.0
2100,2100,2100,2017-05-01,Qandala,1.0,,1.0,,,,2.0
2101,2101,2101,2017-06-01,Qandala,2.0,,,,2.0,2.0,6.0
2102,2102,2102,2017-10-01,Qandala,1.0,,,,,1.0,2.0
2103,2103,2103,2017-11-01,Qandala,1.0,4.0,,,,1.0,6.0
2104,2104,2104,2018-02-01,Qandala,1.0,,,,,,1.0
2105,2105,2105,2018-03-01,Qandala,,,,,1.0,,1.0
2106,2106,2106,2018-04-01,Qandala,,1.0,,,,,1.0
2107,2107,2107,2018-05-01,Qandala,1.0,1.0,,,,,2.0
2108,2108,2108,2018-06-01,Qandala,,,,,,1.0,1.0
2109,2109,2109,2018-12-01,Qandala,2.0,,,,,,2.0
2110,2110,2110,2019-01-01,Qandala,1.0,,,,,,1.0
2111,2111,2111,2019-02-01,Qandala,1.0,,,,,,1.0
2112,2112,2112,2019-04-01,Qandala,1.0,,,,,,1.0
2113,2113,2113,2019-05-01,Qandala,1.0,,,,,,1.0
2114,2114,2114,2020-07-01,Qandala,1.0,,,,,,1.0
2115,2115,2115,2021-03-01,Qandala,1.0,,,,,,1.0
2116,2116,2116,2021-04-01,Qandala,1.0,1.0,,,,,2.0
2117,2117,2117,2021-06-01,Qandala,1.0,2.0,,,,,3.0
2118,2118,2118,2021-07-01,Qandala,2.0,,,,,,2.0
2119,2119,2119,2021-08-01,Qandala,,1.0,,,,1.0,2.0
2120,2120,2120,2016-10-01,Qansax Dheere,1.0,1.0,,,1.0,,3.0
2121,2121,2121,2017-02-01,Qansax Dheere,1.0,,,,,1.0,2.0
2122,2122,2122,2017-03-01,Qansax Dheere,1.0,,,,,1.0,2.0
2123,2123,2123,2017-05-01,Qansax Dheere,,1.0,,,,,1.0
2124,2124,2124,2017-06-01,Qansax Dheere,2.0,,,,,1.0,3.0
2125,2125,2125,2017-07-01,Qansax Dheere,1.0,,,,1.0,,2.0
2126,2126,2126,2017-08-01,Qansax Dheere,,2.0,,,1.0,,3.0
2127,2127,2127,2017-12-01,Qansax Dheere,2.0,,,,,,2.0
2128,2128,2128,2018-01-01,Qansax Dheere,,1.0,,,,2.0,3.0
2129,2129,2129,2018-02-01,Qansax Dheere,2.0,1.0,,,,,3.0
2130,2130,2130,2018-03-01,Qansax Dheere,1.0,1.0,,,1.0,,3.0
2131,2131,2131,2018-05-01,Qansax Dheere,,1.0,,,1.0,1.0,3.0
2132,2132,2132,2018-06-01,Qansax Dheere,2.0,,,,,1.0,3.0
2133,2133,2133,2018-07-01,Qansax Dheere,1.0,,,,,,1.0
2134,2134,2134,2018-10-01,Qansax Dheere,1.0,,,,,1.0,2.0
2135,2135,2135,2019-01-01,Qansax Dheere,1.0,,,,,,1.0
2136,2136,2136,2019-03-01,Qansax Dheere,,2.0,,,,,2.0
2137,2137,2137,2019-04-01,Qansax Dheere,,1.0,,,,,1.0
2138,2138,2138,2019-05-01,Qansax Dheere,2.0,,,,,,2.0
2139,2139,2139,2019-06-01,Qansax Dheere,,3.0,,,,,3.0
2140,2140,2140,2019-07-01,Qansax Dheere,,1.0,,,,,1.0
2141,2141,2141,2019-09-01,Qansax Dheere,,1.0,,,,,1.0
2142,2142,2142,2019-10-01,Qansax Dheere,,,,,,1.0,1.0
2143,2143,2143,2019-12-01,Qansax Dheere,2.0,,,,,,2.0
2144,2144,2144,2020-03-01,Qansax Dheere,,1.0,,,,,1.0
2145,2145,2145,2020-05-01,Qansax Dheere,1.0,,,,,1.0,2.0
2146,2146,2146,2020-06-01,Qansax Dheere,1.0,,,,,,1.0
2147,2147,2147,2020-08-01,Qansax Dheere,1.0,1.0,,,1.0,,3.0
2148,2148,2148,2020-09-01,Qansax Dheere,,,,,,2.0,2.0
2149,2149,2149,2020-10-01,Qansax Dheere,,4.0,,,,,4.0
2150,2150,2150,2020-11-01,Qansax Dheere,1.0,1.0,,,,,2.0
2151,2151,2151,2020-12-01,Qansax Dheere,2.0,,,,,,2.0
2152,2152,2152,2021-01-01,Qansax Dheere,3.0,,,,,,3.0
2153,2153,2153,2021-02-01,Qansax Dheere,2.0,1.0,,,,,3.0
2154,2154,2154,2021-04-01,Qansax Dheere,2.0,,,,,1.0,3.0
2155,2155,2155,2021-05-01,Qansax Dheere,2.0,,,,,,2.0
2156,2156,2156,2021-07-01,Qansax Dheere,1.0,1.0,,,,,2.0
2157,2157,2157,2021-08-01,Qansax Dheere,2.0,,,,,,2.0
2158,2158,2158,2021-09-01,Qansax Dheere,3.0,2.0,,,,,5.0
2159,2159,2159,2016-11-01,Qardho,,,,,,1.0,1.0
2160,2160,2160,2016-12-01,Qardho,1.0,,,,,,1.0
2161,2161,2161,2017-01-01,Qardho,,,,,,1.0,1.0
2162,2162,2162,2017-03-01,Qardho,,,,,,1.0,1.0
2163,2163,2163,2017-04-01,Qardho,,,,,,1.0,1.0
2164,2164,2164,2017-07-01,Qardho,,,,,,1.0,1.0
2165,2165,2165,2017-09-01,Qardho,,,2.0,1.0,1.0,1.0,5.0
2166,2166,2166,2017-10-01,Qardho,,,1.0,,,1.0,2.0
2167,2167,2167,2018-03-01,Qardho,1.0,,,1.0,,1.0,3.0
2168,2168,2168,2018-04-01,Qardho,1.0,,,,,1.0,2.0
2169,2169,2169,2018-05-01,Qardho,1.0,,,,,,1.0
2170,2170,2170,2018-08-01,Qardho,,,,,,1.0,1.0
2171,2171,2171,2019-01-01,Qardho,,,,,1.0,,1.0
2172,2172,2172,2019-05-01,Qardho,,1.0,,,,,1.0
2173,2173,2173,2019-08-01,Qardho,,,,,,1.0,1.0
2174,2174,2174,2020-04-01,Qardho,1.0,,,,,,1.0
2175,2175,2175,2020-12-01,Qardho,,,1.0,,,,1.0
2176,2176,2176,2021-01-01,Qardho,,,1.0,,,,1.0
2177,2177,2177,2016-10-01,Qoryooley,1.0,4.0,,,,,5.0
2178,2178,2178,2016-11-01,Qoryooley,4.0,,,,,,4.0
2179,2179,2179,2016-12-01,Qoryooley,5.0,,,,1.0,2.0,8.0
2180,2180,2180,2017-01-01,Qoryooley,2.0,4.0,,,1.0,1.0,8.0
2181,2181,2181,2017-02-01,Qoryooley,1.0,1.0,,,,,2.0
2182,2182,2182,2017-03-01,Qoryooley,1.0,1.0,,,,2.0,4.0
2183,2183,2183,2017-04-01,Qoryooley,6.0,1.0,,,,1.0,8.0
2184,2184,2184,2017-05-01,Qoryooley,5.0,1.0,,,,,6.0
2185,2185,2185,2017-06-01,Qoryooley,2.0,,,,,2.0,4.0
2186,2186,2186,2017-07-01,Qoryooley,1.0,,,,,1.0,2.0
2187,2187,2187,2017-08-01,Qoryooley,4.0,2.0,,,,,6.0
2188,2188,2188,2017-09-01,Qoryooley,3.0,1.0,,,,2.0,6.0
2189,2189,2189,2017-10-01,Qoryooley,7.0,3.0,,,,,10.0
2190,2190,2190,2017-11-01,Qoryooley,6.0,2.0,,,,,8.0
2191,2191,2191,2017-12-01,Qoryooley,3.0,1.0,,,,,4.0
2192,2192,2192,2018-01-01,Qoryooley,5.0,,,,,,5.0
2193,2193,2193,2018-02-01,Qoryooley,11.0,,,,3.0,1.0,15.0
2194,2194,2194,2018-03-01,Qoryooley,2.0,1.0,,,,,3.0
2195,2195,2195,2018-04-01,Qoryooley,2.0,,,,,,2.0
2196,2196,2196,2018-05-01,Qoryooley,2.0,,,,,,2.0
2197,2197,2197,2018-06-01,Qoryooley,6.0,4.0,,,1.0,,11.0
2198,2198,2198,2018-07-01,Qoryooley,6.0,,,,,,6.0
2199,2199,2199,2018-08-01,Qoryooley,4.0,,,,,,4.0
2200,2200,2200,2018-09-01,Qoryooley,4.0,1.0,,,,,5.0
2201,2201,2201,2018-10-01,Qoryooley,2.0,,,,,2.0,4.0
