,Unnamed: 0,date,district,total population,Under-Five Population,GAM,MAM,SAM,GAM Prevalence,SAM Prevalence,phase3plus_perc,rainfall,ndvi_score,Price of water,Total alarms,n_conflict_total,Average of centy,Average of centx,prevalence_6lag,next_prevalence,month,increase,increase_numeric,district_encoded,Cowpea,Maize,Sorghum,crop
470,485,2020-07-01,Xudun,33133.0,6627.0,1340.0,1058.0,282.0,0.2022031084955485,0.0425531914893617,0.07,15.528333333333334,0.17,,1.5,,9.141643,47.50746999999999,0.3569833355614147,0.2520754716981132,7,True,0.0498723632025646,76,,,,
471,486,2020-07-01,Bossaso,467020.0,93404.0,38793.0,32341.0,6452.0,0.4153248254892724,0.0690762708235193,0.1,18.078333333333333,0.1783333333333333,12.1,7.666666666666667,9.0,10.9218,49.39968,0.4283242181220916,0.3622932391199615,7,False,-0.0530315863693109,18,,,,
472,487,2020-07-01,Badhaadhe,45955.0,9191.0,2426.0,1894.0,532.0,0.2639538679142639,0.0578827113480578,0.04,85.305,0.605,,1.6666666666666667,2.833333333333333,-0.8536984000000002,41.42942,0.3489569935965541,0.2774755168661588,7,True,0.0135216489518948,4,76.0,700.0,,
473,488,2020-07-01,Sablaale,20212.0,4042.0,1994.0,1656.0,338.0,0.4933201385452746,0.0836219693221177,0.04,58.155,0.5750000000000001,,0.3333333333333333,1.0,1.383262,43.52054,0.4587764880148566,0.4548825710754017,7,False,-0.0384375674698729,69,120.0,7.2,,
474,489,2020-07-01,Qansax Dheere,61939.0,12388.0,5258.0,4254.0,1004.0,0.4244430093639005,0.0810461737164998,0.05,53.98666666666667,0.4066666666666667,23.791666666666668,2.833333333333333,1.5,2.81513,42.84011,0.6480009367515506,0.5084745762711864,7,True,0.0840315669072859,63,420.0,5.2,5.4,143.53333333333333
475,490,2020-07-01,Xudur,79231.0,15846.0,7083.0,5826.0,1257.0,0.4469897765997728,0.0793260128739114,0.07,41.565,0.3766666666666667,30.0,2.0,1.5,4.188905999999999,43.90622,0.549549493748511,0.5317134742821079,7,True,0.0847236976823351,77,20.0,46.0,246.0,104.0
476,491,2020-07-01,Bu'aale,78010.0,15602.0,6425.0,5230.0,1195.0,0.4118061786950391,0.0765927445199333,0.13,59.36833333333333,0.51,29.05,4.333333333333333,1.0,1.197985,42.7408,0.3994682200116711,0.3788461538461538,7,False,-0.0329600248488853,19,360.0,2.8,600.0,320.93333333333334
477,492,2020-07-01,Baardheere,101133.0,20227.0,4662.0,4013.0,649.0,0.2304840065259306,0.0320858258763039,0.08,55.395,0.385,8.0,2.6666666666666665,2.2,2.102048,41.70671,0.2484368223141074,0.2388133498145859,7,True,0.0083293432886553,3,20.0,1320.0,1560.0,966.6666666666666
478,493,2020-07-01,Zeylac,72825.0,14565.0,3609.0,2860.0,749.0,0.2477857878475798,0.0514246481290765,0.16,21.435,0.1416666666666667,5.625,1.6666666666666667,1.0,10.89293,43.16827,0.3136157179811676,0.1853759011328527,7,False,-0.062409886714727,78,,,,
479,494,2020-07-01,Buuhoodle,98774.0,19755.0,2668.0,2290.0,378.0,0.1350544166033915,0.019134396355353,0.14,19.47,0.235,,1.5,1.0,8.460162,46.66129,0.2280735519390103,0.1898253606681852,7,True,0.0547709440647937,23,,,,
480,495,2020-07-01,Gaalkacyo,377473.0,75495.0,33002.0,28690.0,4312.0,0.4371415325518246,0.0571163653222067,0.15,22.076666666666664,0.22,25.391666666666666,4.5,4.666666666666667,6.935230000000001,47.68801,0.4778162642037701,0.3833366448109146,7,False,-0.0538048877409099,40,,,,
481,496,2020-07-01,Ceel Buur,66069.0,13214.0,4317.0,3828.0,489.0,0.3266989556530952,0.0370062055395792,0.17,27.561666666666667,0.2666666666666666,,1.6666666666666667,1.5,4.760488,46.84157,0.4128893068350834,0.3598183881952327,7,True,0.0331194325421375,32,100.0,,,
482,497,2020-07-01,Cadale,61427.0,12285.0,3569.0,3187.0,382.0,0.2905168905168905,0.031094831094831,0.0,31.67333333333333,0.2933333333333333,,4.166666666666667,3.75,3.091515,46.26282,0.3083621800244197,0.2759462759462759,7,False,-0.0145706145706145,27,120.0,,40.0,
483,498,2020-07-01,Jalalaqsi,100263.0,20053.0,9113.0,7676.0,1437.0,0.4544457188450606,0.0716601007330574,0.01,27.436666666666667,0.3633333333333333,,4.5,1.2,3.40329,45.61273,0.4735042553650304,0.1947145350286711,7,False,-0.2597311838163895,48,8.0,50.0,170.0,76.0
484,499,2020-07-01,Gebiley,97441.0,19488.0,3266.0,2852.0,414.0,0.1675903119868637,0.021243842364532,0.07,42.265,0.2516666666666666,10.041666666666666,2.0,1.0,9.859568,43.68093,0.2667717736348647,0.1924063622370446,7,True,0.0248160502501809,44,,2.5,20.4,
485,500,2020-07-01,Caluula,51766.0,10353.0,4896.0,3923.0,973.0,0.4729064039408867,0.0939824205544286,0.12,6.135000000000001,0.2133333333333333,22.95833333333333,3.1666666666666665,,11.66822,50.79402000000001,0.4918983277534718,0.3592467407049734,7,False,-0.1136596632359132,28,,,,
486,501,2020-07-01,Hargeysa,1044086.0,208817.0,26684.0,23626.0,3058.0,0.1277865307901176,0.0146444015573444,0.11,38.25,0.2116666666666666,8.766666666666667,3.6666666666666665,1.75,9.521626,44.28073,0.2029943156263941,0.1965854943370926,7,True,0.068798963546975,45,,300.0,2.0,
487,502,2020-07-01,Dhuusamarreeb,99941.0,19988.0,6447.0,5700.0,747.0,0.3225435261156694,0.0373724234540724,0.22,29.74000000000001,0.255,25.0,3.6666666666666665,3.1666666666666665,5.441128,46.68404999999999,0.4195523751616953,0.3271635817908954,7,True,0.0046200556752259,36,,,,
488,503,2020-07-01,Laas Caanood,226941.0,45388.0,8234.0,6549.0,1685.0,0.1814135894950207,0.0371243500484709,0.08,11.788333333333334,0.1733333333333333,65.18333333333334,4.333333333333333,1.6,8.438008,47.63642000000001,0.3761680108430838,0.2306675479180436,7,True,0.0492539584230228,55,,,,
489,504,2020-07-01,Garoowe,209904.0,41981.0,15793.0,13914.0,1879.0,0.3761939925204259,0.0447583430599556,0.11,15.75,0.1633333333333333,9.160166666666669,4.666666666666667,2.833333333333333,8.470396000000001,48.78639,0.2932033874905685,0.3128870890900428,7,False,-0.063306903430383,43,,,,
490,505,2020-07-01,Cadaado,77426.0,15485.0,5235.0,4560.0,675.0,0.3380690991281885,0.0435905715208266,0.12,30.035,0.2299999999999999,,1.3333333333333333,1.6666666666666667,6.130694000000001,47.03673,0.4486568197838627,0.3458185340652244,7,True,0.0077494349370358,26,,,,
491,506,2020-07-01,Kismaayo,377653.0,75531.0,27337.0,20152.0,7185.0,0.3619308628245356,0.0951265043492076,0.22,76.545,0.5516666666666666,70.0,8.833333333333334,11.5,-0.3811448,42.00865,0.3769676308818636,0.3705150271415331,7,True,0.0085841643169974,53,136.0,1086.0,,
492,507,2020-07-01,Jamaame,61242.0,12248.0,4695.0,3731.0,964.0,0.3833278902677988,0.0787067276290006,0.11,71.46166666666666,0.4616666666666666,10.0,4.833333333333333,2.2,0.124303,42.80163000000001,0.4403832811966767,0.3061224489795918,7,False,-0.077205441288207,49,310.0,1386.385,,
493,508,2020-07-01,Jariiban,74373.0,14875.0,5225.0,4721.0,504.0,0.3512605042016806,0.0338823529411764,0.12,18.705,0.21,,2.1666666666666665,1.5,7.163778999999999,48.9986,0.4090915108402051,0.3485714285714286,7,False,-0.002689075630252,50,,,,
494,509,2020-07-01,Doolow,56311.0,11263.0,4232.0,3454.0,778.0,0.3757435851904466,0.0690757347065613,0.21,33.16833333333333,0.2516666666666666,,1.1666666666666667,1.25,4.002533000000001,42.1408,0.4261285631981143,0.3641207815275311,7,False,-0.0116228036629155,38,24.0,818.0,60.0,300.6666666666667
495,510,2020-07-01,Ceel Barde,50827.0,10165.0,4980.0,4319.0,661.0,0.4899163797343827,0.0650270536153467,0.04,44.29666666666666,0.36,30.0,3.0,,4.673877,43.99833,0.6338574120659726,0.58780127889818,7,True,0.0978848991637973,31,,,,
496,511,2020-07-01,Kurtunwaarey,188547.0,37709.0,18310.0,15439.0,2871.0,0.4855604762788724,0.0761356705295818,0.02,40.76,0.5483333333333333,,1.6666666666666667,,1.674606,44.06695,0.4452618351340643,0.4643330681516839,7,False,-0.0212274081271884,54,160.0,11.8,,
497,512,2020-07-01,Ceel Dheer,72923.0,14585.0,4169.0,3704.0,465.0,0.2858416181007885,0.0318820706205005,0.08,29.896666666666665,0.2633333333333333,20.291666666666668,1.6666666666666667,,4.051839,47.04731999999999,0.3728953651323323,0.2814535481659239,7,False,-0.0043880699348646,33,,,,
498,513,2020-07-01,Cabudwaaq,111450.0,22290.0,8044.0,6945.0,1099.0,0.3608793180798564,0.0493046209062359,0.21,30.73,0.2683333333333333,10.0,5.0,1.0,5.826085,46.125,0.4257411293474653,0.3746074472857784,7,True,0.0137281292059219,25,,,,
499,514,2020-07-01,Garbahaarey,121988.0,24398.0,8775.0,7176.0,1599.0,0.3596606279203213,0.0655381588654807,0.22,43.35333333333333,0.3516666666666666,,1.0,1.6666666666666667,3.205999,42.35913,0.4048338368195087,0.3637295081967213,7,True,0.0040688802764,42,18.0,1008.0,150.0,392.0
500,515,2020-07-01,Buur Hakaba,129760.0,25952.0,10789.0,8783.0,2006.0,0.4157290382244143,0.0772965474722564,0.04,47.61166666666667,0.43,,4.5,3.25,2.485374,44.00688,0.6211723936273237,0.4955684007707129,7,True,0.0798393625462985,24,154.0,250.0,9.6,137.86666666666667
501,516,2020-07-01,Ceel Afweyn,113789.0,22758.0,6566.0,5185.0,1381.0,0.2885139291677652,0.0606819579927937,0.08,33.958333333333336,0.1849999999999999,,2.6666666666666665,1.0,10.14797,46.68845000000001,0.4017099370835031,0.3018453427065026,7,True,0.0133314135387374,30,,,,
502,517,2020-07-01,Eyl,68592.0,13718.0,4741.0,4203.0,538.0,0.345604315497886,0.0392185449774019,0.14,15.803333333333336,0.1933333333333333,,1.1666666666666667,1.0,8.094348,49.56446,0.3279739567099389,0.3083090379008746,7,False,-0.0372952775970114,39,,,,
503,518,2020-07-01,Jilib,148587.0,29717.0,11536.0,9436.0,2100.0,0.3881953090823434,0.0706666217989702,0.1,67.48333333333333,0.5133333333333333,27.1625,5.5,3.333333333333333,0.6450100000000001,43.05589000000001,0.3909294797509632,0.3124158815612382,7,False,-0.0757794275211052,51,480.0,4.8,,
504,519,2020-07-01,Galdogob,72579.0,14516.0,6012.0,5307.0,705.0,0.4141636814549462,0.0485670983742077,0.11,20.755,0.2433333333333333,,0.0,1.0,7.039169,47.22166000000001,0.4646904136201208,0.4519462624870823,7,True,0.0377825810321361,41,,,,
505,520,2020-07-01,Hobyo,69851.0,13970.0,4276.0,3902.0,374.0,0.306084466714388,0.026771653543307,0.12,24.865,0.2166666666666666,,3.0,1.0,5.971543,48.20153,0.3706782212839118,0.2841803865425912,7,False,-0.0219040801717967,46,,,,
506,521,2020-07-01,Iskushuban,62264.0,12453.0,4660.0,4024.0,636.0,0.3742070183891431,0.0510720308359431,0.12,9.38,0.165,30.0,3.333333333333333,2.6666666666666665,10.5516,50.50521,0.3383899894950222,0.2954636692091529,7,False,-0.0787433491799902,47,,,,
507,522,2020-07-01,Jowhar,156220.0,31244.0,14385.0,11875.0,2510.0,0.4604083984124952,0.080335424401485,0.04,26.383333333333336,0.3783333333333333,16.0,4.333333333333333,9.666666666666666,2.993369,45.56808,0.4462076309782391,0.4605536885901744,7,True,0.0001452901776792,52,146.0,5.8,40.0,63.93333333333334
508,523,2020-07-01,Caynabo,46901.0,9380.0,1819.0,1431.0,388.0,0.1939232409381663,0.04136460554371,0.07,32.975,0.2233333333333333,,1.3333333333333333,1.0,9.282376,46.49009,0.3650665187072713,0.2574626865671642,7,True,0.0635394456289979,29,,,,
509,524,2020-07-01,Ceel Waaq,39783.0,7957.0,1855.0,1624.0,231.0,0.2331280633404549,0.0290310418499434,0.05,49.083333333333336,0.4233333333333333,14.229166666666666,6.5,5.0,2.6789779999999994,41.44526,0.2898932988948713,0.2664990571967316,7,True,0.0333709938562767,34,,,,
510,525,2020-07-01,Ceerigaabo,195781.0,39156.0,9845.0,7774.0,2071.0,0.2514301767289815,0.0528910001021554,0.08,32.833333333333336,0.1766666666666666,45.0,2.6666666666666665,2.2,10.29076,47.8071,0.3959349225046938,0.263567871280807,7,True,0.0121376945518255,35,,,,
511,527,2020-07-01,Diinsoor,139564.0,27913.0,12338.0,9983.0,2355.0,0.4420162648228424,0.0843692902948446,0.08,53.605,0.45,31.166666666666668,6.166666666666667,2.8,2.102024,42.90189,0.631234351243638,0.492387605230163,7,True,0.0503713404073206,37,346.0,5.6,7.08,119.56
512,528,2020-07-01,Lughaye,99157.0,19831.0,4803.0,3842.0,961.0,0.2421965609399425,0.0484594826282083,0.16,18.19333333333333,0.1533333333333333,,1.8333333333333333,1.0,10.64738,43.57811999999999,0.3084001655970627,0.1896116994452849,7,False,-0.0525848614946576,58,,,,
513,529,2021-01-01,Xudur,79232.0,15845.0,8425.0,,1650.0,0.5317134742821079,0.1041337961502051,0.12,27.816666666666663,0.3533333333333333,30.83333333333333,3.0,2.6666666666666665,4.188905999999999,43.90622,0.4469897765997728,0.4472915724098218,1,False,-0.0844219018722861,77,212.0,40.0,2.038,84.67933333333333
514,530,2021-01-01,Jariiban,74373.0,14875.0,5185.0,,850.0,0.3485714285714286,0.0571428571428571,0.19,8.833333333333334,0.1949999999999999,,1.8333333333333333,,7.163778999999999,48.9986,0.3512605042016806,0.3333170092909431,1,False,-0.0152544192804854,50,,,,
515,531,2021-01-01,Ceel Afweyn,113789.0,22760.0,6870.0,,1380.0,0.3018453427065026,0.0606326889279437,0.23,13.74,0.1783333333333333,,1.3333333333333333,1.0,10.14797,46.68845000000001,0.2885139291677652,0.2599961858750237,1,False,-0.0418491568314788,30,,,,
516,532,2021-01-01,Badhaadhe,45956.0,9190.0,2550.0,,410.0,0.2774755168661588,0.044613710554951,0.1,24.835,0.5566666666666666,,2.1666666666666665,4.333333333333333,-0.8536984000000002,41.42942,0.2639538679142639,0.4056724072698737,1,True,0.1281968904037149,4,60.0,150.0,,
517,533,2021-01-01,Jilib,148588.0,29720.0,9285.0,,1635.0,0.3124158815612382,0.0550134589502018,0.11,20.03,0.5633333333333334,30.166666666666668,4.0,3.0,0.6450100000000001,43.05589000000001,0.3881953090823434,0.4043924756806527,1,True,0.0919765941194145,51,320.0,1000.0,,
518,534,2021-01-01,Gebiley,97441.0,19490.0,3750.0,,465.0,0.1924063622370446,0.0238583889173935,0.11,27.113333333333333,0.2566666666666666,10.666666666666666,2.833333333333333,1.0,9.859568,43.68093,0.1675903119868637,0.2876174019676151,1,True,0.0952110397305704,44,,,,
519,535,2021-01-01,Belet Xaawo,71052.0,14210.0,5450.0,,675.0,0.3835327234342012,0.0475017593244194,0.15,13.394999999999998,0.31,21.891666666666666,3.6666666666666665,3.1666666666666665,3.435586,41.7337,0.3524982406755805,0.3349866620681312,1,False,-0.0485460613660699,15,4.0,6.0,,
520,536,2021-01-01,Sablaale,20213.0,4045.0,1840.0,,310.0,0.4548825710754017,0.07663782447466,0.07,25.31,0.5950000000000001,,1.3333333333333333,1.0,1.383262,43.52054,0.4933201385452746,0.4486895846702985,1,False,-0.0061929864051031,69,90.0,1600.0,,
521,537,2021-01-01,Belet Weyne,231851.0,46370.0,11475.0,,1855.0,0.2474660340737546,0.0400043131334914,0.13,16.588333333333335,0.2866666666666667,25.33333333333333,8.5,9.833333333333334,4.724339,45.37965,0.4625835669613974,0.3071993772609909,1,True,0.0597333431872363,13,4.0,80.0,480.0,188.0
522,538,2021-01-01,Sheikh,71387.0,14275.0,2610.0,,270.0,0.1828371278458844,0.0189141856392294,0.18,22.45833333333333,0.26,,0.3333333333333333,,9.992453,45.42914,0.1455487847587028,0.2242774189339074,1,True,0.0414402910880229,70,,,,
523,539,2021-01-01,Gaalkacyo,377473.0,75495.0,28940.0,,5075.0,0.3833366448109146,0.0672229949003245,0.14,13.986666666666666,0.2116666666666666,26.5,4.5,5.666666666666667,6.935230000000001,47.68801,0.4371415325518246,0.3799963816705769,1,False,-0.0033402631403376,40,,,,
524,540,2021-01-01,Buuhoodle,98773.0,19755.0,3750.0,,775.0,0.1898253606681852,0.0392305745380916,0.18,12.585,0.2183333333333333,,2.0,2.6666666666666665,8.460162,46.66129,0.1350544166033915,0.2063106796116504,1,True,0.0164853189434651,23,,,,
525,541,2021-01-01,Wanla Weyn,66459.0,13290.0,6265.0,,1095.0,0.4714070729872084,0.082392776523702,0.07,20.045,0.3833333333333333,6.416666666666667,4.0,3.0,2.791644,44.90646999999999,0.4289798374962383,0.4482908617511664,1,False,-0.023116211236042,74,480.0,600.0,17.1,365.7
526,542,2021-01-01,Ceerigaabo,195781.0,39155.0,10320.0,,1865.0,0.263567871280807,0.0476312092963861,0.24,19.15666666666667,0.165,46.41666666666666,3.0,2.0,10.29076,47.8071,0.2514301767289815,0.2245768359322937,1,False,-0.0389910353485133,35,,,,
527,543,2021-01-01,Ceel Waaq,39782.0,7955.0,2120.0,,300.0,0.2664990571967316,0.0377121307353865,0.15,16.830000000000002,0.3766666666666667,12.583333333333334,6.0,2.25,2.6789779999999994,41.44526,0.2331280633404549,0.3544682405589296,1,True,0.087969183362198,34,,,,
528,544,2021-01-01,Balcad,183233.0,36645.0,15515.0,,2610.0,0.4233865465957157,0.0712239050347932,0.13,18.715,0.435,,4.5,5.0,2.488555,45.65908,0.3992414113024258,0.4248102325025402,1,True,0.0014236859068245,8,282.0,3.7,1080.0,455.23333333333335
529,545,2021-01-01,Xarardheere,33448.0,6690.0,1615.0,,195.0,0.2414050822122571,0.0291479820627802,0.25,13.746666666666668,0.2583333333333333,7.25,0.5,1.0,4.793407,47.83268,0.3925848407833757,0.268406014603596,1,True,0.0270009323913388,75,70.0,,80.0,
530,546,2021-01-01,Iskushuban,62264.0,12455.0,3680.0,,500.0,0.2954636692091529,0.0401445202729827,0.17,9.181666666666668,0.17,30.0,2.833333333333333,2.0,10.5516,50.50521,0.3742070183891431,0.3565675219048366,1,True,0.0611038526956836,47,,,,
531,547,2021-01-01,Waajid,69575.0,13915.0,6865.0,,1165.0,0.4933524973050665,0.0837226015091627,0.1,27.89,0.3116666666666667,,5.333333333333333,1.6666666666666667,3.81645,43.43285,0.4367229608336327,0.4498858793883663,1,False,-0.0434666179167001,73,104.0,20.0,728.0,284.0
532,548,2021-01-01,Ceel Dheer,72923.0,14585.0,4105.0,,615.0,0.2814535481659239,0.0421666095303393,0.17,20.02833333333333,0.2833333333333333,19.78333333333333,1.3333333333333333,1.0,4.051839,47.04731999999999,0.2858416181007885,0.3369272237196765,1,True,0.0554736755537526,33,106.0,,60.0,
533,549,2021-01-01,Banadir,2228463.0,445695.0,192530.0,,33880.0,0.4319770246468998,0.076016109671412,0.03,19.32166666666667,0.2533333333333333,,7.666666666666667,41.16666666666666,2.110552,45.42547,0.464595584853251,0.4710969130686256,1,True,0.0391198884217258,9,,,,
534,550,2021-01-01,Ceel Barde,50827.0,10165.0,5975.0,,1280.0,0.58780127889818,0.1259222823413674,0.09,19.008333333333336,0.3133333333333333,34.3055,5.166666666666667,2.333333333333333,4.673877,43.99833,0.4899163797343827,0.593619466793754,1,True,0.0058181878955739,31,,,,
535,551,2021-01-01,Hargeysa,1044086.0,208815.0,41050.0,,6600.0,0.1965854943370926,0.0316069247898857,0.12,26.50666666666667,0.1999999999999999,10.083333333333334,4.166666666666667,2.0,9.521626,44.28073,0.1277865307901176,0.2676350893059009,1,True,0.0710495949688083,45,,,,
536,552,2021-01-01,Jalalaqsi,100263.0,20055.0,3905.0,,545.0,0.1947145350286711,0.0271752680129643,0.1,19.525,0.4383333333333333,,5.0,2.0,3.40329,45.61273,0.4544457188450606,0.4080728253042081,1,True,0.213358290275537,48,8.0,300.0,910.0,406.0
537,553,2021-01-01,Bandarbeyla,15023.0,3005.0,880.0,,115.0,0.2928452579034942,0.038269550748752,0.22,10.005,0.1566666666666666,28.875,2.1666666666666665,1.0,9.229735,50.32945,0.3404326123128119,0.4147422000188518,1,True,0.1218969421153576,10,,,,
538,554,2021-01-01,Dhuusamarreeb,99941.0,19990.0,6540.0,,1000.0,0.3271635817908954,0.0500250125062531,0.1,13.561666666666666,0.2483333333333333,17.5,2.6666666666666665,5.333333333333333,5.441128,46.68404999999999,0.3225435261156694,0.3560481018674942,1,True,0.0288845200765988,36,,,,
539,555,2021-01-01,Ceel Buur,66070.0,13215.0,4755.0,,835.0,0.3598183881952327,0.0631857737419599,0.11,13.713333333333331,0.2749999999999999,,0.3333333333333333,1.6666666666666667,4.760488,46.84157,0.3266989556530952,0.3584365855515789,1,False,-0.0013818026436537,32,50.0,,20.0,
540,557,2021-01-01,Xudun,33133.0,6625.0,1670.0,,405.0,0.2520754716981132,0.0611320754716981,0.18,7.853333333333333,0.1483333333333333,,1.1666666666666667,,9.141643,47.50746999999999,0.2022031084955485,0.2059262364822373,1,False,-0.0461492352158758,76,,,,
541,558,2021-01-01,Taleex,53457.0,10690.0,3030.0,,670.0,0.2834424695977549,0.0626753975678204,0.17,10.468333333333332,0.15,,0.5,1.0,9.179458,48.54122,0.2199045926480217,0.2387409755911226,1,False,-0.0447014940066322,71,,,,
542,559,2021-01-01,Jamaame,61242.0,12250.0,3750.0,,675.0,0.3061224489795918,0.0551020408163265,0.21,15.483333333333334,0.4883333333333333,10.0,4.666666666666667,1.6,0.124303,42.80163000000001,0.3833278902677988,0.4376510659496103,1,True,0.1315286169700185,49,826.0,1194.193,,
543,560,2021-01-01,Baraawe,56743.0,11350.0,5575.0,,1015.0,0.4911894273127753,0.0894273127753303,0.06,15.165,0.4216666666666667,,0.8333333333333334,3.2,1.10831,43.84067000000001,0.4505242752665433,0.4655421778369564,1,False,-0.0256472494758189,11,20.0,560.0,,
544,561,2021-01-01,Tayeeglow,51734.0,10345.0,4865.0,,800.0,0.4702754954084098,0.0773320444659255,0.09,25.505,0.43,,1.1666666666666667,1.0,3.835937,44.52907,0.4117135401565671,0.4212055712220329,1,False,-0.0490699241863769,72,412.0,100.0,3.396,171.79866666666666
545,562,2021-01-01,Diinsoor,139564.0,27915.0,13745.0,,2235.0,0.492387605230163,0.0800644814615798,0.13,27.385,0.435,33.75,5.0,4.4,2.102024,42.90189,0.4420162648228424,0.419636541705207,1,False,-0.072751063524956,37,1344.0,1050.0,15.186,803.0619999999999
546,563,2021-01-01,Baardheere,101133.0,20225.0,4830.0,,705.0,0.2388133498145859,0.0348578491965389,0.14,24.01,0.3566666666666666,8.158333333333333,3.333333333333333,3.0,2.102048,41.70671,0.2304840065259306,0.3868994061543999,1,True,0.1480860563398139,3,60.0,986.0,1800.0,948.6666666666666
547,564,2021-01-01,Berbera,179997.0,36000.0,7410.0,,1100.0,0.2058333333333333,0.0305555555555555,0.14,11.401666666666666,0.1516666666666666,,0.6666666666666666,1.0,10.35884,45.28606,0.1808939137198255,0.2759629145666106,1,True,0.0701295812332772,16,,,,
548,565,2021-01-01,Doolow,56310.0,11260.0,4100.0,,565.0,0.3641207815275311,0.050177619893428,0.15,9.543333333333331,0.1999999999999999,,1.5,1.75,4.002533000000001,42.1408,0.3757435851904466,0.3515556336790297,1,False,-0.0125651478485013,38,16.0,490.0,,
549,566,2021-01-01,Bu'aale,78011.0,15600.0,5910.0,,1085.0,0.3788461538461538,0.069551282051282,0.14,27.795,0.4833333333333333,29.416666666666668,4.666666666666667,2.5,1.197985,42.7408,0.4118061786950391,0.4008547346761109,1,True,0.0220085808299571,19,560.0,800.0,570.0,643.3333333333334
550,567,2021-01-01,Caynabo,46901.0,9380.0,2415.0,,560.0,0.2574626865671642,0.0597014925373134,0.17,9.571666666666664,0.1766666666666666,,1.1666666666666667,1.5,9.282376,46.49009,0.1939232409381663,0.2174981567952813,1,False,-0.0399645297718828,29,,,,
551,568,2021-01-01,Cadaado,77426.0,15485.0,5355.0,,940.0,0.3458185340652244,0.0607039070067807,0.1,13.53,0.22,,1.1666666666666667,2.0,6.130694000000001,47.03673,0.3380690991281885,0.3999756800889413,1,True,0.0541571460237169,26,,,,
552,569,2021-01-01,Qandala,52515.0,10505.0,3730.0,,600.0,0.3550690147548786,0.0571156592099,0.14,10.923333333333334,0.2216666666666666,,0.1666666666666666,1.0,11.060160000000002,50.08869000000001,0.4339712463105779,0.3321710405579005,1,False,-0.0228979741969781,62,,,,
553,570,2021-01-01,Laas Caanood,226940.0,45390.0,10470.0,,2435.0,0.2306675479180436,0.0536461775721524,0.18,12.61,0.17,80.0,4.166666666666667,1.75,8.438008,47.63642000000001,0.1814135894950207,0.2109874570977254,1,False,-0.0196800908203181,55,,,,
554,571,2021-01-01,Bulo Burto,90880.0,18175.0,3600.0,,505.0,0.1980742778541953,0.0277854195323246,0.12,22.106666666666666,0.3666666666666667,11.75,4.333333333333333,6.166666666666667,3.900063,45.53233,0.4556007922535211,0.3462197497828791,1,True,0.1481454719286838,20,10.0,450.0,1476.0,645.3333333333334
555,572,2021-01-01,Afgooye,191431.0,38285.0,18535.0,,3395.0,0.4841321666449001,0.0886770275564842,0.1,16.776666666666667,0.4166666666666667,9.0625,4.833333333333333,23.5,2.236402,45.07666,0.4582353863030873,0.4637639420358601,1,False,-0.02036822460904,1,1576.0,3.65,12.35,530.6666666666666
556,573,2021-01-01,Garbahaarey,121988.0,24400.0,8875.0,,1230.0,0.3637295081967213,0.0504098360655737,0.15,18.27,0.31,,1.1666666666666667,2.333333333333333,3.205999,42.35913,0.3596606279203213,0.3273081001778068,1,False,-0.0364214080189144,42,16.0,648.0,,
557,574,2021-01-01,Cabudwaaq,111449.0,22290.0,8350.0,,1640.0,0.3746074472857784,0.0735755944369672,0.13,14.644999999999998,0.2466666666666666,10.0,6.166666666666667,1.4,5.826085,46.125,0.3608793180798564,0.4074148385946138,1,True,0.0328073913088354,25,,,,
558,575,2021-01-01,Owdweyne,87386.0,17475.0,3405.0,,550.0,0.1948497854077253,0.0314735336194563,0.16,19.26333333333333,0.21,,0.3333333333333333,,9.257388,45.01097000000001,0.132173714024146,0.2280157801397049,1,True,0.0331659947319795,61,,,,
559,577,2021-01-01,Burco,498249.0,99650.0,14045.0,,2190.0,0.140943301555444,0.0219769192172604,0.2,13.015,0.205,10.0,3.1666666666666665,1.0,9.141337,45.75868,0.0911891620672353,0.1371732766471581,1,False,-0.0037700249082859,21,,,,
560,578,2021-01-01,Eyl,68592.0,13720.0,4230.0,,620.0,0.3083090379008746,0.0451895043731778,0.23,8.296666666666667,0.1833333333333333,,1.6666666666666667,1.0,8.094348,49.56446,0.345604315497886,0.3608362119600107,1,True,0.052527174059136,39,,,,
561,579,2021-01-01,Adan Yabaal,35879.0,7175.0,1990.0,,260.0,0.2773519163763066,0.0362369337979094,0.1,19.74,0.3383333333333334,15.0,0.8333333333333334,1.5,3.549436,46.54467,0.2890189520624303,0.2867946480511925,1,True,0.0094427316748859,0,,,,
562,580,2021-01-01,Marka,180336.0,36065.0,16645.0,,2900.0,0.4615277970331346,0.0804103701649799,0.09,14.616666666666667,0.505,49.1,5.333333333333333,13.166666666666666,1.740153,44.71787,0.4905037846230626,0.4460078540314803,1,False,-0.0155199430016543,60,680.0,8.1,,
563,581,2021-01-01,Buur Hakaba,129759.0,25950.0,12860.0,,2090.0,0.4955684007707129,0.0805394990366088,0.1,30.24,0.465,,5.0,2.6,2.485374,44.00688,0.4157290382244143,0.4253398378500371,1,False,-0.0702285629206758,24,1000.0,1200.0,13.66,737.8866666666667
564,582,2021-01-01,Burtinle,59092.0,11820.0,4470.0,,805.0,0.3781725888324873,0.0681049069373942,0.2,13.806666666666665,0.2116666666666666,,1.3333333333333333,,7.802199000000001,48.39912,0.415721780335082,0.405234927348139,1,True,0.0270623385156517,22,,,,
