,date,district,total population,Under-Five Population,GAM,MAM,SAM,GAM Prevalence,SAM Prevalence,phase3plus_perc,rainfall,ndvi_score,Price of water,Total alarms,n_conflict_total,Average of centy,Average of centx,prevalence_6lag,next_prevalence,month,increase,increase_numeric,district_encoded
102,2018-01-01,Garbahaarey,91374.975,18274.995,7174.763036999999,6485.795725499997,688.9673115,0.3925999999999999,0.0377,0.0,25.728333333333335,0.25333333333333335,,1.6666666666666667,3.6,3.205999,42.35913,0.4316,0.345678336354725,1,False,-0.04692166364527489,42
103,2018-01-01,Eyl,105162.21,21032.442000000003,7983.9149832,6890.227999199999,1093.6869840000004,0.3795999999999999,0.052,0.17,5.705000000000001,0.15166666666666667,,1.8333333333333333,,8.094348,49.56446,0.4523999999999998,0.456573523755734,1,True,0.07697352375573413,39
104,2018-01-01,Garoowe,188544.915,37708.983,14314.3299468,12353.4628308,1960.867116,0.3795999999999999,0.052,0.08,10.928333333333333,0.14,5.729166666666667,7.0,2.6666666666666665,8.470396000000001,48.786390000000004,0.458347673913086,0.5170266990935967,1,True,0.13742669909359678,43
105,2018-01-01,Doolow,42455.7,8491.14,3333.621564,3013.505586,320.115978,0.3926,0.0377,0.0,18.033333333333335,0.20166666666666666,,1.5,2.0,4.002533000000001,42.1408,0.4356257436740676,0.5392512067568789,1,True,0.14665120675687887,38
106,2018-01-01,Gebiley,146038.5,29207.7,5771.441519999999,4898.131289999998,873.31023,0.1975999999999999,0.0299,0.13,23.338333333333335,0.20833333333333334,11.0,3.8333333333333335,1.0,9.859568,43.68093,0.338,0.2443191130723181,1,True,0.046719113072318214,44
107,2018-01-01,Diinsoor,100108.305,20021.661,5778.251364600002,4997.406585600002,780.844779,0.2886000000000001,0.039,0.09,29.26,0.345,38.333333333333336,7.833333333333333,2.5,2.102024,42.90189,0.3588,0.4769534198876959,1,True,0.18835341988769583,37
108,2018-01-01,Hargeysa,1027923.705,205584.741,40623.54482159999,34476.56106569999,6146.983755900002,0.1975999999999999,0.0299,0.14,16.698333333333334,0.0,11.166666666666666,7.666666666666667,4.8,9.521626,44.28073,0.3425891325819686,0.2386485041615721,1,True,0.041048504161572213,45
109,2018-01-01,Dhuusamarreeb,162957.645,32591.529,13727.5520148,11566.733642100002,2160.8183727,0.4212,0.0662999999999999,0.18,22.266666666666666,0.20833333333333334,10.666666666666666,5.666666666666667,3.0,5.441128,46.68404999999999,0.5273255872387238,0.3909032104916541,1,False,-0.03029678950834591,36
110,2018-01-01,Afgooye,309683.38499999995,61936.677,21739.773627,16747.677460799998,4992.0961662,0.351,0.0805999999999999,0.0,21.791666666666668,0.2733333333333334,18.75,9.833333333333334,27.666666666666668,2.236402,45.07666,0.3692,0.384859060068862,1,True,0.033859060068862024,1
111,2018-01-01,Hobyo,142717.185,28543.437,11428.7921748,9796.1075784,1632.6845964,0.4003999999999999,0.0572,0.25,11.230000000000002,0.1366666666666667,,4.833333333333333,1.0,5.971543,48.20153,0.4732,0.3354148794445133,1,False,-0.06498512055548661,46
112,2018-01-01,Ceerigaabo,239221.62,47844.324,16109.183890800005,14367.650497200002,1741.5333936000004,0.3367000000000001,0.0364,0.24,18.895,0.13333333333333333,44.166666666666664,3.8333333333333335,2.5,10.29076,47.8071,0.4446,0.3096083862495412,1,False,-0.02709161375045893,35
113,2018-01-01,Iskushuban,82588.86,16517.772,5668.899350400001,4809.9752064,858.9241440000003,0.3432,0.052,0.16,4.785,0.125,30.0,2.6666666666666665,3.3333333333333335,10.5516,50.50521,0.4056,0.4846457772814762,1,True,0.14144577728147617,47
114,2018-01-01,Ceel Waaq,32041.53,6408.306000000001,2515.9009356,2274.3077994000005,241.59313620000003,0.3925999999999998,0.0377,0.0,34.19166666666667,0.2783333333333333,12.4,5.833333333333333,2.5,2.6789779999999994,41.44526,0.4315999999999999,0.2770029164634731,1,False,-0.1155970835365267,34
115,2018-01-01,Laasqoray,186893.055,37378.611,12585.3783237,11224.7968833,1360.5814403999998,0.3367,0.0363999999999999,0.33,9.473333333333333,0.14333333333333334,,1.5,1.0,10.53805,48.69515999999999,0.4446000000000001,0.2261999999999999,1,False,-0.1105000000000001,56
116,2018-01-01,Jalalaqsi,76346.775,15269.355,5994.748772999998,5419.094089499999,575.6546835,0.3925999999999999,0.0377,0.16,22.641666666666666,0.2783333333333333,,4.0,4.4,3.40329,45.61273,0.4290000000000001,0.3858321287337016,1,False,-0.006767871266298298,48
117,2018-01-01,Ceel Dheer,130366.52999999998,26073.306,10982.0764872,9253.4162994,1728.6601877999994,0.4211999999999999,0.0662999999999999,0.19,21.86666666666667,0.20666666666666667,17.166666666666668,2.3333333333333335,,4.051839,47.04731999999999,0.52,0.3142399717243435,1,False,-0.10696002827565643,33
118,2018-01-01,Jamaame,169536.10499999998,33907.221,13311.9749646,12033.6727329,1278.3022317,0.3926,0.0377,0.25,23.810000000000002,0.3333333333333333,10.0,4.166666666666667,1.0,0.124303,42.80163000000001,0.4316000000000001,0.4077438698894172,1,True,0.015143869889417183,49
119,2018-01-01,Ceel Buur,141229.88999999998,28245.978,11897.2059336,10024.4975922,1872.7083414,0.4212,0.0663,0.14,20.66333333333333,0.22333333333333336,,1.8333333333333333,1.3333333333333333,4.760488,46.84157,0.52,0.3602624374798162,1,False,-0.06093756252018384,32
120,2018-01-01,Jariiban,83205.71999999999,16641.143999999997,6663.114057599999,5711.240620799998,951.8734367999996,0.4004,0.0571999999999999,0.2,5.64,0.1416666666666667,,2.8333333333333335,,7.163778999999999,48.9986,0.4731999999999999,0.4050420526164857,1,True,0.0046420526164857034,50
121,2018-01-01,Ceel Barde,46070.955,9214.191,4479.939664199998,3186.2672477999995,1293.6724163999995,0.4861999999999998,0.1403999999999999,0.0,18.793333333333333,0.25333333333333335,43.375,5.5,1.0,4.673877,43.99833,0.4861999999999998,0.34701491572768,1,False,-0.1391850842723198,31
122,2018-01-01,Afmadow,67386.78,13477.356000000002,5291.2099656,4783.113644399999,508.0963212,0.3925999999999999,0.0377,0.01,37.89833333333333,0.32166666666666666,48.333333333333336,5.0,5.6,0.5909003,41.78618,0.4206678541919456,0.3680877161916911,1,False,-0.024512283808308777,2
123,2018-01-01,Jilib,103739.085,20747.817,8145.5929541999985,7363.400253299998,782.1927009,0.3925999999999999,0.0377,0.09,32.443333333333335,0.39166666666666666,28.666666666666668,4.0,1.75,0.6450100000000001,43.05589000000001,0.4316000000000001,0.4060356888423295,1,True,0.013435688842329596,51
124,2018-01-01,Ceel Afweyn,137053.66499999998,27410.733,9229.1938011,8231.443119900001,997.7506812,0.3367,0.0364,0.27,17.48,0.13833333333333334,,4.0,1.0,10.14797,46.68845000000001,0.4446,0.2906972787612182,1,False,-0.046002721238781796,30
125,2018-01-01,Jowhar,279295.785,55859.157,19606.564107,15104.3160528,4502.248054199999,0.351,0.0805999999999999,0.0,23.016666666666666,0.26,16.0,5.333333333333333,15.166666666666666,2.993369,45.56808,0.3692000000000001,0.3830459721840857,1,True,0.032045972184085725,52
126,2018-01-01,Caynabo,69235.29,13847.058,4032.2632896,3510.2292030000003,522.0340866,0.2911999999999999,0.0377,0.31,13.275,0.14833333333333334,,1.1666666666666667,1.6666666666666667,9.282376,46.49009,0.442,0.2428031590674251,1,False,-0.04839684093257479,29
127,2018-01-01,Caluula,67184.955,13436.991000000002,4611.575311200001,3912.851779200001,698.7235320000003,0.3432,0.052,0.21,4.72,0.17333333333333334,20.0,4.0,1.0,11.66822,50.79402000000001,0.4056,0.4507637375759017,1,True,0.10756373757590171,28
128,2018-01-01,Rab Dhuure,35703.36,7140.672000000001,3471.7947264,2469.2443776,1002.5503488,0.4861999999999999,0.1403999999999999,,20.341666666666665,0.16333333333333333,,1.0,3.5,4.243281,43.21162,0.4861999999999999,0.4879275725437716,1,True,0.0017275725437717049,66
129,2018-01-01,Lughaye,70268.22,14053.643999999998,2375.065836,2155.8289896,219.2368464,0.169,0.0156,0.36,6.658333333333334,0.08333333333333333,,3.5,,10.64738,43.57811999999999,0.3796,0.4196119285022721,1,True,0.2506119285022721,58
130,2018-01-01,Belet Xaawo,89717.93999999997,17943.588,7044.652648800001,6368.1793812,676.4732676000001,0.3926,0.0377,0.0,22.206666666666667,0.26999999999999996,22.0,6.833333333333333,2.75,3.4355859999999994,41.7337,0.4316000000000001,0.3942363701220913,1,True,0.0016363701220912796,15
131,2018-01-01,Wanla Weyn,227667.915,45533.583,15982.287633000002,12312.280843200002,3670.0067898,0.351,0.0806,0.0,21.883333333333336,0.26166666666666666,10.0,7.5,3.0,2.791644,44.90646999999999,0.3692,0.3788174337777663,1,True,0.0278174337777663,74
132,2018-01-01,Tayeeglow,99175.77,19835.154,9643.8518748,6858.996253200001,2784.8556216,0.4861999999999999,0.1404,0.08,20.426666666666666,0.3116666666666667,,4.0,1.0,3.835937,44.52907,0.4861999999999999,0.3502607787971933,1,False,-0.1359392212028066,72
133,2018-01-01,Banadir,1707984.9450000003,341596.989,99473.0431968,87927.06496860001,11545.9782282,0.2912,0.0338,0.03,19.288333333333334,,,11.166666666666666,59.0,2.110552,45.42547,0.3893063241911504,0.4555156517242613,1,True,0.16431565172426127,9
134,2018-01-01,Baraawe,69703.11,13940.622,4893.158322000001,3769.5441888000014,1123.6141332000002,0.3510000000000001,0.0806,0.29,19.406666666666666,0.27,,6.333333333333333,2.0,1.10831,43.84067000000001,0.3692000000000001,0.3785774588022779,1,True,0.0275774588022778,11
135,2018-01-01,Belet Weyne,281126.69999999995,56225.34,22074.068484,19954.373166,2119.695318,0.3926,0.0377,0.24,20.93166666666667,0.22833333333333336,24.0,7.666666666666667,13.0,4.724339,45.37965,0.429,0.4637281725694139,1,True,0.0711281725694139,13
136,2018-01-01,Sheikh,62404.28999999999,12480.858,2531.1180024,2011.9143096,519.2036928,0.2028,0.0416,0.07,20.775000000000002,0.18166666666666667,,0.5,,9.992453,45.42914,0.3406,0.2505864840856458,1,True,0.047786484085645814,70
137,2018-01-01,Xudun,42361.515,8472.303,2467.1346336,2147.7288105,319.4058231,0.2912,0.0377,0.34,7.319999999999999,0.11333333333333333,,0.8333333333333334,,9.141643,47.50746999999999,0.442,0.2431695325710332,1,False,-0.04803046742896683,76
138,2018-01-01,Xarardheere,278193.50999999995,55638.70199999999,22277.7362808,19095.202526400004,3182.5337543999995,0.4004000000000001,0.0572,0.09,16.915000000000003,0.18166666666666667,11.833333333333334,4.333333333333333,1.0,4.793407,47.83268,0.4732000000000002,0.3447106682656731,1,False,-0.055689331734327,75
139,2018-01-01,Bandarbeyla,27594.135,5518.826999999999,1894.0614264000003,1607.0824224000007,286.9790040000001,0.3432000000000001,0.052,0.15,7.66,0.13333333333333333,30.0,2.0,,9.229735,50.32945,0.4056,0.499901764184284,1,True,0.1567017641842839,10
140,2018-01-01,Taleex,57175.47,11435.094,3329.8993728,2898.796329,431.1030438,0.2912,0.0377,0.37,9.048333333333334,0.11666666666666665,,1.6666666666666667,2.0,9.179458,48.54122,0.442,0.2547557920787028,1,False,-0.03644420792129721,71
141,2018-01-01,Baki,70268.22,14053.643999999998,2375.065836,2155.8289896,219.2368464,0.169,0.0156,0.1,14.835,0.135,,1.5,,10.28566,43.7321,0.3796,0.2761092768701464,1,True,0.1071092768701464,7
142,2018-01-01,Baidoa,430013.52,86002.704,24820.380374400003,21466.2749184,3354.105456,0.2886,0.039,0.06,29.305000000000003,0.365,31.291666666666668,11.166666666666666,11.0,3.266359,43.639289999999995,0.3774023043398614,0.6333880388856111,1,True,0.3447880388856111,6
143,2018-01-01,Borama,491879.61,98375.922,16625.530818000007,15090.866434800002,1534.6643832000002,0.1690000000000001,0.0156,0.04,36.94833333333333,0.20166666666666666,4.166666666666667,5.666666666666667,2.6666666666666665,10.18763,43.17024,0.3795999999999999,0.2406251937071188,1,True,0.0716251937071187,17
144,2018-01-01,Balcad,141077.745,28215.549,9903.657699,7629.4844496,2274.1732494000003,0.351,0.0806,0.0,24.646666666666665,0.29,,5.833333333333333,3.5,2.488555,45.659079999999996,0.3692,0.3580405856281527,1,True,0.00704058562815274,8
145,2018-01-01,Berbera,111510.9,22302.18,4406.910768000002,3740.075586000001,666.835182,0.1976,0.0299,0.17,9.226666666666667,0.105,,1.6666666666666667,1.0,10.35884,45.28606,0.3387799937377845,0.2949701973955382,1,True,0.0973701973955382,16
146,2018-01-01,Waajid,85276.75499999999,17055.351000000002,8292.3116562,5897.7403758,2394.5712804,0.4861999999999999,0.1403999999999999,0.11,28.575,0.25,,6.0,3.5,3.81645,43.43285,0.4861999999999999,0.4748949097855825,1,False,-0.01130509021441739,73
147,2018-01-01,Sablaale,62978.715,12595.743,4421.1057930000015,3405.888907200001,1015.2168858,0.3510000000000001,0.0805999999999999,0.11,32.38666666666667,0.4116666666666666,,0.6666666666666666,1.0,1.383262,43.520540000000004,0.3692,0.4309610549243231,1,True,0.07996105492432298,69
148,2018-07-01,Tayeeglow,62826.76428427834,12565.352856855672,4401.150277503805,3619.394403049145,781.7558744546602,0.3502607787971933,0.0622151946992983,0.06,45.64666666666667,0.3766666666666667,,1.0,1.0,3.835937,44.52907,0.4861999999999999,0.4731941786256158,7,True,0.1229333998284225,72
149,2018-07-01,Jilib,177363.81212203606,35472.762424407214,14403.207526134483,12097.43967628192,2305.767849852566,0.4060356888423295,0.0650010794836229,0.08,123.44,0.4666666666666666,28.75,4.0,3.5,0.6450100000000001,43.05589000000001,0.3925999999999999,0.3157056116630282,7,False,-0.0903300771793013,51
150,2018-07-01,Ceel Afweyn,119189.63988343433,23837.927976686864,6929.620794128784,5594.080773764997,1335.5400203637882,0.2906972787612182,0.0560258434235528,0.15,28.963333333333335,0.14666666666666667,,4.5,2.8,10.14797,46.68845000000001,0.3367,0.4201611561308622,7,True,0.129463877369644,30
151,2018-07-01,Baraawe,71451.00452711528,14290.200905423058,5409.947944549072,4443.930363342472,966.0175812065988,0.3785774588022779,0.0676,0.0,70.8,0.32666666666666666,,4.666666666666667,4.833333333333333,1.10831,43.84067000000001,0.3510000000000001,0.439931798183591,7,True,0.06135433938131313,11
152,2018-07-01,Saakow,14000.0,2800.0,1041.04,851.76,189.28,0.3717999999999999,0.0676,0.05,72.82000000000001,0.39166666666666666,27.041666666666668,3.6666666666666665,1.0,1.628627,42.06274000000001,0.3925999999999999,0.3836149906890133,7,True,0.011814990689013372,67
153,2018-07-01,Afmadow,180756.29518407176,36151.25903681436,13306.834376315232,11112.15377327607,2194.680603039164,0.3680877161916911,0.060708275769987,0.05,87.60833333333333,0.4283333333333333,34.375,3.3333333333333335,4.666666666666667,0.5909003,41.78618,0.3925999999999999,0.3567363956871535,7,False,-0.011351320504537632,2
154,2018-07-01,Borama,397759.659833392,79551.93196667841,19142.19903925753,15677.385727626375,3464.813311631158,0.2406251937071188,0.043554106430532,0.16,45.571666666666665,0.19833333333333333,4.866666666666666,4.333333333333333,2.4,10.18763,43.17024,0.1690000000000001,0.204456465641011,7,False,-0.0361687280661078,17
155,2018-07-01,Ceel Barde,62204.20387382111,12440.840774764223,4317.157313036293,3910.434907889588,406.7224051467058,0.34701491572768,0.0326925175323943,0.0,51.81666666666666,0.3066666666666667,41.666666666666664,4.166666666666667,1.0,4.673877,43.99833,0.4861999999999998,0.523846379837409,7,True,0.176831464109729,31
156,2018-07-01,Taleex,38521.922596223885,7704.384519244779,1962.7365806791,1582.884964357317,379.8516163217833,0.2547557920787028,0.04930330454989,0.44,9.59,0.125,,1.1666666666666667,1.0,9.179458,48.54122,0.2912,0.3787844823934796,7,True,0.12402869031477681,71
157,2018-07-01,Kismaayo,194982.61424177085,38996.52284835418,18271.81479393856,14421.280113110255,3850.534680828295,0.4685498464822668,0.0987404619586693,0.4,96.695,0.4583333333333333,78.33333333333333,6.166666666666667,8.833333333333334,-0.3811448,42.00865,0.3925999999999999,0.3096236699207461,7,False,-0.1589261765615207,53
158,2018-07-01,Caluula,49878.02246678231,9975.60449335646,4496.640766004318,3727.733040534885,768.907725469433,0.4507637375759017,0.0770788102095977,0.05,4.9316666666666675,0.16166666666666665,20.0,1.3333333333333333,1.0,11.66822,50.79402000000001,0.3432,0.5231865541625861,7,True,0.07242281658668437,28
159,2018-07-01,Xudun,29233.817803085487,5846.763560617098,1421.7547620886096,1145.59642660488,276.15833548372933,0.2431695325710332,0.0472326839662013,0.54,18.26,0.13833333333333334,,0.0,,9.141643,47.50746999999999,0.2912,0.3499931256730363,7,True,0.10682359310200312,76
160,2018-07-01,Kurtunwaarey,257277.9921167836,51455.59842335672,22955.26643879602,19582.7129092366,3372.553529559421,0.4461179568825337,0.0655429852707446,0.0,63.02,0.4716666666666667,,5.166666666666667,1.6666666666666667,1.674606,44.06695,0.3510000000000001,0.4391758387432182,7,False,-0.006942118139315501,54
161,2018-07-01,Cadale,83698.7844852664,16739.75689705328,4736.014931321619,3769.721440970016,966.2934903516028,0.2829201738380863,0.0577244637597873,0.0,33.556666666666665,0.27,,4.333333333333333,,3.091515,46.26282,0.351,0.397642761583422,7,True,0.11472258774533567,27
162,2018-07-01,Belet Weyne,257210.9053470947,51442.18106941895,23855.188620306548,19161.828232296783,4693.360388009771,0.4637281725694139,0.0912356414607749,0.22,34.67,0.26,28.666666666666668,6.166666666666667,11.5,4.724339,45.37965,0.3926,0.4709482336256127,7,True,0.007220061056198823,13
163,2018-07-01,Laas Caanood,220788.33591955536,44157.667183911086,10128.244980319056,8181.769415935643,1946.475564383412,0.2293654902134254,0.0440801267031745,0.41,13.065,0.15166666666666667,48.75,4.333333333333333,3.3333333333333335,8.438008,47.63642000000001,0.2911999999999999,0.3237610476395274,7,True,0.094395557426102,55
164,2018-07-01,Cadaado,108059.64692015851,21611.929384031704,9214.7013592473,7629.47432342933,1585.2270358179708,0.4263710655123516,0.0733496305512287,0.14,34.699999999999996,0.19999999999999998,,1.6666666666666667,1.3333333333333333,6.130694000000001,47.03673,0.4212,0.3305779447408884,7,False,-0.09579312077146318,26
165,2018-07-01,Baardheere,122284.68350495162,24456.936700990333,7270.084613787164,6084.996471225713,1185.088142561451,0.2972606382668021,0.0484561152138674,0.07,70.635,0.365,8.433333333333334,2.6666666666666665,2.8,2.102048,41.70671,0.3925999999999999,0.2870882907046133,7,False,-0.010172347562188822,3
167,2018-07-01,Jowhar,183042.93582933792,36608.58716586759,14022.771861235597,11349.811221231645,2672.960640003953,0.3830459721840857,0.0730145806472454,0.03,34.254999999999995,0.35000000000000003,15.666666666666666,3.3333333333333335,6.666666666666667,2.993369,45.56808,0.351,0.4361091139158288,7,True,0.05306314173174309,52
168,2018-07-01,Jariiban,77164.65979907343,15432.931959814685,6250.986438893904,5358.703057767696,892.2833811262077,0.4050420526164857,0.0578168415081201,0.13,16.19666666666667,0.17333333333333334,,2.5,,7.163778999999999,48.9986,0.4004,0.3547174345570384,7,False,-0.05032461805944727,50
169,2018-07-01,Bandarbeyla,14286.58526534636,2857.3170530692723,1428.3778356631688,1275.9134241891168,152.464411474052,0.499901764184284,0.0533592907760368,0.05,9.736666666666666,0.12666666666666668,30.0,1.1666666666666667,2.0,9.229735,50.32945,0.3432000000000001,0.3786044640745989,7,False,-0.12129730010968509,10
170,2018-07-01,Ceel Buur,75284.97791694281,15056.99558338856,5424.46992999439,4512.709336918833,911.7605930755568,0.3602624374798162,0.0605539523489961,0.17,25.290000000000003,0.24,,1.1666666666666667,1.0,4.760488,46.84157,0.4212,0.3168079047398306,7,False,-0.04345453273998556,32
171,2018-07-01,Galdogob,96228.94625799869,19245.78925159974,9036.062380504049,7645.779511673791,1390.2828688302584,0.4695085383288688,0.0722382881083817,0.09,22.26833333333333,0.19333333333333336,,0.5,1.0,7.039169,47.22166000000001,0.4004,0.4017369795363936,7,False,-0.0677715587924752,41
172,2018-07-01,Gaalkacyo,420293.0224489165,84058.6044897833,39243.43470591475,32900.62289837369,6342.811807541059,0.4668580324895174,0.0754570200878362,0.19,21.956666666666667,0.19333333333333333,20.0,4.666666666666667,5.333333333333333,6.935230000000001,47.68801,0.4004,0.3939217335250711,7,False,-0.07293629896444631,40
173,2018-07-01,Balcad,211434.1247319937,42286.82494639875,15140.399568163786,12196.167870716645,2944.231697447141,0.3580405856281527,0.0696252722019007,0.03,32.92333333333333,0.32666666666666666,,3.6666666666666665,7.166666666666667,2.488555,45.659079999999996,0.351,0.4256324032458843,7,True,0.06759181761773159,8
174,2018-07-01,Adan Yabaal,37859.154953401936,7571.830990680386,2112.0819230164097,1678.351130192922,433.7307928234877,0.2789393906990287,0.0572821545221143,0.0,35.589999999999996,0.26,15.0,1.5,,3.549436,46.54467,0.3510000000000001,0.3959736631857278,7,True,0.11703427248669912,0
175,2018-07-01,Garbahaarey,150445.26937163374,30089.053874326764,10401.13408576497,8556.24794118083,1844.8861445841392,0.345678336354725,0.0613141959295128,0.02,53.81666666666667,0.305,,2.0,2.4,3.205999,42.35913,0.3925999999999999,0.3582420806274685,7,True,0.012563744272743482,42
176,2018-07-01,Eyl,92352.216683081,18470.4433366162,8433.115399529477,7295.691490374685,1137.4239091547925,0.456573523755734,0.0615807584271645,0.09,16.595000000000002,0.14833333333333334,,1.3333333333333333,,8.094348,49.56446,0.3795999999999999,0.3843661195946408,7,False,-0.07220740416109322,39
177,2018-07-01,Garoowe,238943.83260569465,47788.76652113893,24708.068208179047,21406.663904723828,3301.4043034552283,0.5170266990935967,0.0690832708978768,0.06,13.626666666666667,0.13166666666666668,5.433333333333334,6.5,2.6666666666666665,8.470396000000001,48.786390000000004,0.3795999999999999,0.3790731071095702,7,False,-0.13795359198402646,43
178,2018-07-01,Doolow,70367.24202467134,14073.448404934268,7589.124035591476,6261.920176045162,1327.203859546314,0.5392512067568789,0.0943055192557486,0.42,42.73833333333334,0.2333333333333333,,0.8333333333333334,1.0,4.002533000000001,42.1408,0.3926,0.3983778863086515,7,False,-0.14087332044822737,38
180,2018-07-01,Gebiley,103448.69292549856,20689.73858509972,5054.898580809682,4234.247840659743,820.6507401499391,0.2443191130723181,0.0396646258614863,0.22,47.72,0.20666666666666667,12.566666666666668,3.5,1.0,9.859568,43.68093,0.1975999999999999,0.195572345649635,7,False,-0.04874676742268311,44
181,2018-07-01,Diinsoor,144645.3749179251,28929.07498358503,13797.82124760847,11649.602870762275,2148.2183768461928,0.4769534198876959,0.0742581080820986,0.08,83.28833333333334,0.4116666666666667,33.125,5.833333333333333,1.5,2.102024,42.90189,0.2886000000000001,0.4709407002848428,7,False,-0.0060127196028531005,37
182,2018-07-01,Wanla Weyn,105508.44272316828,21101.688544633656,7993.68750285581,6594.876598264259,1398.810904591551,0.3788174337777663,0.0662890508327249,0.0,38.31,0.335,8.166666666666666,4.5,2.8333333333333335,2.791644,44.90646999999999,0.351,0.4417324945420314,7,True,0.06291506076426512,74
183,2018-07-01,Baki,99262.17263864214,19852.434527728423,5481.4413415630215,4637.5532004055685,843.888141157452,0.2761092768701464,0.0425080430301266,0.14,29.524999999999995,0.1366666666666667,,0.16666666666666666,1.0,10.28566,43.7321,0.169,0.3124852051578765,7,True,0.036375928287730064,7
184,2018-07-01,Hargeysa,959744.1903862744,191948.83807725488,45808.30308268869,37322.72610149223,8485.576981196467,0.2386485041615721,0.0442074933414351,0.23,42.565,0.0,11.0,5.166666666666667,4.0,9.521626,44.28073,0.1975999999999999,0.1951645146346709,7,False,-0.04348398952690119,45
185,2018-07-01,Banadir,1650228.0,330045.6,150340.93658272483,115897.7627177782,34443.17386494661,0.4555156517242613,0.1043588336428257,0.13,29.705000000000002,,,11.0,55.5,2.110552,45.42547,0.2912,0.4292576344574564,7,False,-0.02625801726680488,9
186,2018-07-01,Hobyo,90079.84358712788,18015.968717425578,6042.8239754314245,5057.151168061792,985.6728073696312,0.3354148794445133,0.0547110634365311,0.15,24.48,0.18166666666666667,,2.8333333333333335,2.6666666666666665,5.971543,48.20153,0.4003999999999999,0.3520726565695597,7,True,0.016657777125046402,46
187,2018-07-01,Ceerigaabo,186214.57602082423,37242.91520416485,11530.718875589982,9312.934187964962,2217.784687625022,0.3096083862495412,0.0595491699687625,0.14,18.823333333333334,0.135,45.0,3.8333333333333335,2.8333333333333335,10.29076,47.8071,0.3367000000000001,0.4231594017049179,7,True,0.11355101545537671,35
188,2018-07-01,Afgooye,262835.8188681545,52567.163773630906,20230.949240405527,16460.215188756378,3770.7340516491504,0.384859060068862,0.0717317386170385,0.0,35.82666666666667,0.35000000000000003,21.25,5.5,20.0,2.236402,45.07666,0.351,0.4383403468241347,7,True,0.053481286755272694,1
189,2018-07-01,Iskushuban,60361.40289872798,12072.280579745591,5850.779805130872,5061.80071556911,788.9790895617617,0.4846457772814762,0.0653546017548234,0.08,6.125,0.13333333333333333,30.0,0.6666666666666666,4.0,10.5516,50.50521,0.3432,0.4239158201206688,7,False,-0.06072995716080737,47
190,2018-07-01,Ceel Waaq,42841.35404644698,8568.270809289395,2373.4360032220056,1937.126504580973,436.3094986410328,0.2770029164634731,0.0509215346190975,0.07,58.55833333333334,0.40166666666666667,11.966666666666667,3.1666666666666665,3.2,2.6789779999999994,41.44526,0.3925999999999998,0.3215618498962238,7,True,0.04455893343275069,34
191,2018-07-01,Waajid,122373.31931054375,24474.66386210875,11622.893286828592,9847.741714393926,1775.1515724346664,0.4748949097855825,0.0725301717088309,0.09,66.39833333333333,0.32666666666666666,2.5,3.8333333333333335,2.0,3.81645,43.43285,0.4861999999999999,0.4792888339084379,7,True,0.004393924122855386,73
192,2018-07-01,Laasqoray,53800.5744763104,10760.11489526208,2433.9379893082823,1958.3409109376985,475.597078370584,0.2261999999999999,0.0442,0.15,12.961666666666666,0.14500000000000002,,0.5,1.0,10.53805,48.69515999999999,0.3367,0.3817815509494871,7,True,0.15558155094948722,56
193,2018-07-01,Jalalaqsi,137166.99069700082,27433.398139400168,10584.686402523936,8537.714201153009,2046.9722013709288,0.3858321287337016,0.0746160643668508,0.09,34.66166666666667,0.3383333333333333,,3.1666666666666665,2.4,3.40329,45.61273,0.3925999999999999,0.4698845151234747,7,True,0.08405238638977308,48
194,2018-07-01,Ceel Dheer,103004.37800500816,20600.87560100164,6473.6185663554725,5212.753484849644,1260.8650815058288,0.3142399717243435,0.0612044413027048,0.13,33.205000000000005,0.23166666666666666,15.166666666666666,1.1666666666666667,1.0,4.051839,47.04731999999999,0.4211999999999999,0.3237222467082124,7,True,0.009482274983868944,33
195,2018-07-01,Xarardheere,34095.52790194442,6819.105580388886,2350.618441590034,1910.171905822252,440.44653576778273,0.3447106682656731,0.0645900742517414,0.03,31.723333333333333,0.22,11.166666666666666,2.3333333333333335,2.0,4.793407,47.83268,0.4004000000000001,0.3440937497588239,7,False,-0.0006169185068491956,75
196,2018-07-01,Jamaame,72274.03765624086,14454.807531248174,5893.859161297823,4929.70321521494,964.1559460828828,0.4077438698894172,0.0667014032527645,0.08,102.58666666666666,0.43166666666666664,10.0,3.5,2.8,0.124303,42.80163000000001,0.3926,0.3149404261361454,7,False,-0.09280344375327176,49
197,2018-07-01,Dhuusamarreeb,134132.73415617252,26826.546831234504,10486.583282734278,8844.521931582743,1642.0613511515344,0.3909032104916541,0.0612103138537256,0.25,28.72,0.225,12.5,2.1666666666666665,1.8333333333333333,5.441128,46.68404999999999,0.4212,0.3069711905400723,7,False,-0.08393201995158178,36
198,2018-07-01,Cabudwaaq,148952.26299964866,29790.452599929733,12808.897949176177,10477.739158988485,2331.1587901876915,0.4299665440197571,0.0782518755755053,0.17,31.296666666666667,0.245,15.0,5.0,1.5,5.826085,46.125,0.4212,0.3232371835699271,7,False,-0.10672936044983,25
199,2018-07-01,Caynabo,38882.923681135246,7776.58473622705,1888.1793407114465,1524.523631396118,363.6557093153283,0.2428031590674251,0.0467629070665489,0.44,29.903333333333336,0.16833333333333333,,0.3333333333333333,2.3333333333333335,9.282376,46.49009,0.2911999999999999,0.3464523514753054,7,True,0.10364919240788029,29
