,Unnamed: 0,Unnamed: 0.1,date,district,total population,Under-Five Population,GAM,MAM,SAM,GAM Prevalence,SAM Prevalence,phase3plus_perc,rainfall,ndvi_score,Price of water,Total alarms,n_conflict_total,Average of centy,Average of centx,prevalence_6lag,next_prevalence,month,increase,increase_numeric,district_encoded,Cowpea,Maize,Sorghum,crop,Sorghum_imputed
323,323,335,2019-07-01,Kismaayo,194982.61424177085,38996.52284835418,16067.704592117518,12773.088600500503,3294.615991617013,0.412029161025459,0.0844848655976018,0.13,47.79,0.4266666666666667,77.0,3.5,7.666666666666668,-0.3811448,42.00865,0.3096236699207461,0.3769676308818636,7,False,-0.0350615301435954,53,54.0,284.0,289.98111059389845,209.3270368646328,289.98111059389845
324,324,336,2019-07-01,Gebiley,103448.69292549856,20689.73858509972,5004.831828012381,3988.626971885372,1016.204856127009,0.2418992297764819,0.0491163700279353,0.09,34.55833333333334,0.1833333333333333,10.933333333333332,2.0,1.0,9.859568,43.68093,0.19557234564963502,0.2667717736348647,7,True,0.0248725438583828,44,207.44312725730427,40.0,36.0,94.48104241910141,289.0609017687421
325,325,337,2019-07-01,Qandala,50358.19680656703,10071.639361313406,4695.519330953226,4155.6118342627615,539.9074966904641,0.4662120199606611,0.0536067145895161,0.09,7.286666666666666,0.1616666666666666,,0.5,1.25,11.060160000000002,50.08869000000001,0.4847031486728068,0.4205569846330418,7,False,-0.0456550353276192,62,0.0,485.2287668291492,271.3985894316769,252.2091187536087,271.3985894316769
326,326,339,2019-07-01,Wanla Weyn,105508.44272316828,21101.688544633656,9986.5150197072,8432.835947647143,1553.6790720600561,0.4732566779470763,0.0736281870890929,0.0,21.353333333333328,0.2683333333333333,6.0,3.0,3.0,2.791644,44.90646999999999,0.4417324945420314,0.4147038987749591,7,False,-0.0585527791721172,74,3.12,497.1139989924691,9.6,169.94466633082303,286.0465526292956
327,327,340,2019-07-01,Garoowe,238943.83260569465,47788.76652113893,17742.020361475395,15308.36355991478,2433.656801560615,0.3712592237262992,0.0509252901617393,0.08,14.340000000000002,0.1416666666666666,5.116666666666666,4.666666666666667,2.5,8.470396000000001,48.786390000000004,0.3790731071095702,0.2932033874905685,7,False,-0.0780558362357307,43,20.123111623637726,664.4483764695451,276.31368535760186,320.2950578169282,276.31368535760186
328,328,341,2019-07-01,Xudun,29233.817803085487,5846.763560617098,2194.0022938939064,1677.7056535239915,516.2966403699146,0.3752507299375622,0.0883046894264049,0.38,18.725,0.1483333333333333,,0.1666666666666666,,9.141643,47.50746999999999,0.3499931256730363,0.3569833355614147,7,False,-0.0182673943761474,76,0.0,551.2883490599428,280.9029890582764,277.3971127060731,280.9029890582764
329,329,343,2019-07-01,Ceel Buur,75284.97791694281,15056.99558338856,5687.729007743721,4833.000331593511,854.7286761502089,0.3777466079633201,0.0567662168336675,0.05,21.625,0.2166666666666666,,1.1666666666666667,1.0,4.760488,46.841570000000004,0.3168079047398306,0.4128893068350834,7,True,0.0351426988717633,32,170.0,604.1839238918961,285.23737062634007,353.14043150607876,285.23737062634007
330,330,344,2019-07-01,Ceerigaabo,186214.57602082426,37242.91520416485,14782.179011373686,12247.84351271648,2534.335498657204,0.3969125115565767,0.0680487949121069,0.14,19.40333333333333,0.1399999999999999,45.33333333333334,2.833333333333333,3.0,10.29076,47.8071,0.4231594017049179,0.3959349225046938,7,False,-0.0009775890518828,35,0.0,550.8260908651824,279.5493440790562,276.79181164807954,279.5493440790562
331,331,345,2019-07-01,Bulo Burto,126308.10395590446,25261.6207911809,14900.44493976426,11596.679294324029,3303.765645440233,0.5898451672177014,0.1307820140580058,0.08,26.131666666666664,0.2716666666666666,11.833333333333336,2.5,3.5,3.900063,45.53233,0.470453127878576,0.4798138405125635,7,False,-0.1100313267051379,20,17.23592389690262,370.0,1651.0,679.4119746323008,273.8431648474875
332,332,346,2019-07-01,Badhaadhe,41293.78545781948,8258.757091563897,3983.6830379518574,3231.172975790577,752.5100621612793,0.4823586641167936,0.0911166237023666,0.01,52.09333333333333,0.5133333333333333,,1.5,1.25,-0.8536984000000002,41.42942,0.2330307158506623,0.3489569935965541,7,False,-0.1334016705202395,4,8.0,36.0,300.37517896334407,114.7917263211147,300.37517896334407
333,333,347,2019-07-01,Diinsoor,144645.3749179251,28929.07498358503,15948.150395240142,13061.868540845815,2886.2818543943213,0.5512844916157692,0.0997709693805301,0.07,46.10666666666666,0.355,37.833333333333336,3.8333333333333335,2.0,2.102024,42.90189,0.4709407002848428,0.6312343512436379,7,True,0.0799498596278688,37,240.0,320.0,5.7,188.5666666666667,264.32905801484367
334,334,348,2019-07-01,Banadir,1650228.0,330045.6,149712.73673047946,120043.12727800415,29669.609452475303,0.4536122788198948,0.0898954855101092,0.05,15.233333333333334,,,7.833333333333332,60.16666666666666,2.110552,45.425470000000004,0.4292576344574564,0.4512394733904072,7,False,-0.0023728054294875,9,2737.1613532258457,1296.0965265977834,0.0,1344.419293274543,0.0
335,335,349,2019-07-01,Cadale,83698.7844852664,16739.75689705328,5639.347915408351,4784.126085606872,855.2218298014787,0.3368835013608263,0.0510892622312827,0.04,20.435,0.2316666666666667,,3.5,4.166666666666667,3.0915150000000002,46.26282,0.39764276158342204,0.3083621800244197,7,False,-0.0285213213364066,27,177.0237424235327,294.7963360814061,16.0,162.6066928349796,285.31047247078186
336,336,350,2019-07-01,Bu'aale,102232.68299987199,20446.536599974403,10558.078704045385,8698.70827153107,1859.3704325143146,0.5163749201445982,0.0909381607698118,0.01,55.53333333333333,0.4666666666666666,30.5,3.333333333333333,1.8,1.197985,42.7408,0.31831560695452,0.3994682200116711,7,False,-0.11690670013292698,19,64.0,1016.0,200.0,426.6666666666667,302.6406256028158
337,337,351,2019-07-01,Baidoa,271288.5935653316,54257.718713066315,31129.575504776152,24135.10405478076,6994.471449995394,0.5737354286751378,0.1289120076534104,0.2,36.766666666666666,0.3466666666666667,37.708333333333336,5.666666666666668,10.5,3.266359,43.63929,0.4723126687951987,0.6178577398003026,7,True,0.0441223111251647,6,300.0,900.0,3.75,401.25,213.30494584298947
338,338,352,2019-07-01,Ceel Waaq,42841.354046446984,8568.270809289395,4193.552189994321,3530.404776794169,663.1474132001529,0.4894280635303719,0.0773957112187903,0.0,26.736666666666665,0.33,11.75,2.6666666666666665,4.5,2.6789779999999994,41.44526,0.3215618498962238,0.2898932988948713,7,False,-0.1995347646355005,34,128.8077743582611,613.1806368297919,293.93625239808534,345.3082211953794,293.93625239808534
339,339,353,2019-07-01,Ceel Afweyn,119189.63988343431,23837.927976686864,9588.80607025716,7964.263299098434,1624.5427711587265,0.4022499807716035,0.0681494957425622,0.16,25.96333333333333,0.1516666666666666,,2.333333333333333,1.0,10.147969999999999,46.68845000000001,0.4201611561308622,0.4017099370835031,7,False,-0.0005400436881004,30,0.0,615.9870112726238,278.4099019934575,298.1323044220271,278.4099019934575
340,340,354,2019-07-01,Bossaso,474784.6404434893,94956.92808869787,29259.869070685687,24040.461532093952,5219.407538591745,0.3081383281834315,0.0549660529636802,0.13,7.923333333333335,0.15,12.083333333333336,8.333333333333334,7.833333333333332,10.9218,49.39968,0.3942170096006928,0.4283242181220916,7,True,0.12018588993866,18,0.0,472.23126376897045,237.94459682681637,236.7252868652623,237.94459682681637
341,341,355,2019-07-01,Dhuusamarreeb,134132.73415617252,26826.546831234504,9390.614118664593,8021.265736116783,1369.3483825478095,0.350049306671516,0.0510445265714728,0.11,19.791666666666668,0.1999999999999999,19.5,1.8333333333333333,1.3333333333333333,5.441128,46.68404999999999,0.3069711905400723,0.4195523751616953,7,True,0.0695030684901792,36,48.090936719816256,609.350244384809,287.85994196281456,315.10037435581324,287.85994196281456
342,342,356,2019-07-01,Caluula,49878.02246678231,9975.60449335646,4699.08980070029,4106.39306087034,592.6967398299503,0.4710581502935269,0.0594146189561418,0.06,2.981666666666667,0.1666666666666666,20.0,2.1666666666666665,1.0,11.66822,50.79402000000001,0.5231865541625861,0.4918983277534718,7,True,0.0208401774599449,28,0.0,311.12506827165896,267.28714706852315,192.8040717800607,267.28714706852315
343,343,357,2019-07-01,Berbera,178810.11668822702,35762.02333764541,8691.339517864679,7451.932622084179,1239.4068957805002,0.2430326560610348,0.0346570685914133,0.2,17.273333333333333,0.1066666666666666,,0.5,1.0,10.358839999999999,45.28606,0.2657364311048932,0.2324431385911439,7,False,-0.0105895174698908,16,0.0,485.3199688695921,285.9364418441202,257.0854702379041,285.9364418441202
344,344,358,2019-07-01,Baki,99262.17263864214,19852.434527728423,6313.600712160982,5297.134422325144,1016.4662898358373,0.3180265223059977,0.0512010901441892,0.17,16.96,0.1383333333333333,,0.1666666666666666,,10.28566,43.7321,0.3124852051578765,0.2441924314943121,7,False,-0.0738340908116856,7,0.0,426.77739775999885,288.8633090122662,238.5469022574217,288.8633090122662
345,345,359,2019-07-01,Borama,397759.659833392,79551.93196667841,21768.018785287448,17812.339136659182,3955.679648628264,0.2736328112610178,0.0497244950667591,0.2,31.83,0.1933333333333333,5.0,2.6666666666666665,1.0,10.18763,43.17024,0.204456465641011,0.2138712946350238,7,False,-0.0597615166259939,17,172.52648814622466,80.0,13.5,88.67549604874155,269.56744186707897
346,346,360,2019-07-01,Balcad,211434.1247319937,42286.82494639875,17793.843221530322,15061.510675556543,2732.3325459737807,0.4207892941616012,0.0646142752367241,0.02,16.871666666666666,0.3166666666666666,,4.666666666666667,8.5,2.488555,45.659079999999996,0.4256324032458843,0.3899254108022901,7,False,-0.0308638833593111,8,106.0,4.46,200.0,103.48666666666666,282.50731645121346
347,347,361,2019-07-01,Cadaado,108059.64692015851,21611.929384031704,7607.6353791535485,6359.459812236076,1248.1755669174718,0.3520109308137275,0.0577540091279265,0.06,16.738333333333333,0.1866666666666666,,0.3333333333333333,1.3333333333333333,6.130694000000001,47.03673,0.3305779447408884,0.4486568197838627,7,True,0.0966458889701352,26,0.0,479.93213605887047,282.0099710409936,253.98070236662136,282.0099710409936
348,348,362,2019-07-01,Bandarbeyla,14286.58526534636,2857.3170530692723,1066.0478683646515,957.351428869048,108.6964394956036,0.3730940069179668,0.03804143449143799,0.08,7.873333333333332,0.1316666666666666,30.0,2.0,,9.229735,50.32945,0.3786044640745989,0.3243528970286548,7,False,-0.048741109889312004,10,0.0,558.4029241836671,278.958110098283,279.12034476065,278.958110098283
349,349,363,2019-07-01,Belet Xaawo,80263.42747402092,16052.685494804184,8302.697962832755,7029.207444114493,1273.4905187182615,0.5172155129757019,0.0793319297964478,0.0,27.33166666666667,0.2833333333333333,24.45,4.166666666666667,1.5,3.4355860000000003,41.7337,0.4070600258586147,0.4081442057063084,7,False,-0.1090713072693935,15,8.0,70.0,283.89819328512016,120.63273109504006,283.89819328512016
350,350,364,2019-07-01,Cabudwaaq,148952.26299964866,29790.452599929733,11107.47532784844,9349.830834344517,1757.6444935039258,0.3728535271691253,0.0590002614968015,0.03,22.745,0.2133333333333333,15.0,2.333333333333333,1.0,5.826085,46.125,0.3232371835699271,0.4257411293474653,7,True,0.0528876021783399,25,40.53674240927887,638.9692260620917,287.9009790283384,322.468982499903,287.9009790283384
351,351,365,2019-07-01,Buur Hakaba,128204.6513460276,25640.930269205517,14078.622582594831,11594.159773901623,2484.4628086932057,0.5490683229813665,0.0968944099378882,0.08,39.17166666666665,0.35,,3.5,3.6666666666666665,2.485374,44.006879999999995,0.47037719442215004,0.6211723936273237,7,True,0.0721040706459571,24,72.0,22.0,2.4,32.13333333333333,272.72654706085143
352,352,366,2019-07-01,Gaalkacyo,420293.0224489165,84058.6044897833,30281.457496816016,24930.815540295294,5350.641956520717,0.3602422105460542,0.0636537090878191,0.1,16.93,0.18,20.0,3.5,6.4,6.935230000000002,47.68801,0.3939217335250711,0.4778162642037701,7,True,0.1175740536577159,40,0.0,85.15728483067576,234.15355844070683,106.43694775712754,234.15355844070683
353,353,367,2019-07-01,Baraawe,71451.00452711528,14290.200905423058,6688.379837256923,5649.618984845121,1038.760852411802,0.4680395945111392,0.072690430266631,0.0,28.24833333333333,0.2633333333333333,,2.1666666666666665,1.0,1.1083100000000001,43.84067000000001,0.439931798183591,0.4454830625784129,7,False,-0.0225565319327262,11,32.0,1112.0,282.0232971157427,475.3410990385809,282.0232971157427
354,354,368,2019-07-01,Adan Yabaal,37859.154953401936,7571.830990680386,2579.1373847191235,2186.0888164383928,393.0485682807308,0.3406226826633605,0.051909316090719,0.04,24.16,0.2466666666666666,15.0,3.0,2.25,3.549436,46.54467,0.3959736631857278,0.3126112111904077,7,False,-0.0280114714729527,0,33.22480658302703,629.0901473709537,30.0,230.77165131799356,280.527448708185
355,355,369,2019-07-01,Buuhoodle,114678.62295159738,22935.72459031948,7159.122747020332,5877.587789740869,1281.534957279463,0.3121385033565494,0.055875058676819,0.12,24.54666666666667,0.2166666666666666,,1.3333333333333333,1.75,8.460162,46.66129,0.188847667729668,0.2280735519390103,7,False,-0.0840649514175391,23,0.0,486.1402393685605,298.8353011316716,261.6585135000774,298.8353011316716
356,356,370,2019-07-01,Belet Weyne,222898.05826843024,44579.611653686065,26159.55960422297,20321.792854664483,5837.766749558487,0.5868054618205713,0.1309514940351839,0.1,22.981666666666666,0.2283333333333333,40.0,4.0,7.0,4.724339,45.37965,0.4709482336256127,0.4954915340016362,7,False,-0.09131392781893499,13,0.0,140.0,1370.0,503.3333333333333,233.21141261861146
357,357,371,2019-07-01,Afgooye,262835.8188681545,52567.163773630906,24294.394753017157,20573.68392011401,3720.7108329031457,0.46215913146152793,0.0707801328016398,0.01,18.601666666666674,0.2883333333333333,,5.166666666666667,13.166666666666664,2.236402,45.07666,0.4383403468241347,0.4492225378213771,7,False,-0.0129365936401508,1,266.0,5.5,900.0,390.5,256.9795431900889
358,358,372,2019-07-01,Doolow,70367.24202467134,14073.448404934268,7804.917306538971,6471.213779983485,1333.7035265554869,0.5545845681860391,0.0947673582323916,0.27,20.813333333333333,0.1883333333333333,,1.1666666666666667,2.0,4.0025330000000015,42.1408,0.3983778863086515,0.4261285631981143,7,False,-0.1284560049879247,38,28.0,800.0,281.2833690792679,369.76112302642264,281.2833690792679
359,359,373,2019-07-01,Eyl,92352.216683081,18470.4433366162,7202.513382900631,6224.032055799217,978.481327101413,0.38994805114516207,0.0529755192806688,0.1,16.10333333333333,0.1533333333333333,,1.5,1.0,8.094348,49.56446,0.3843661195946408,0.3279739567099389,7,False,-0.0619740944352231,39,0.0,544.9960843581262,276.99998343172706,273.9986892632844,276.99998343172706
360,360,374,2019-07-01,Caynabo,38882.923681135246,7776.58473622705,2907.3866452437915,2240.96986815508,666.4167770887115,0.3738642018133994,0.0856953019471675,0.32,28.47833333333333,0.1716666666666666,,0.3333333333333333,,9.282376,46.49009,0.3464523514753054,0.3650665187072713,7,False,-0.0087976831061281,29,0.0,642.8836400187711,285.5751000679218,309.48624669556426,285.5751000679218
361,361,375,2019-07-01,Burtinle,61401.07247072701,12280.2144941454,4725.951889772516,3894.431027770509,831.5208620020064,0.3848427803948877,0.0677122425181119,0.05,19.953333333333333,0.185,,1.8333333333333333,,7.802199000000001,48.39912,0.4133399855287525,0.3607539512669208,7,False,-0.0240888291279668,22,0.0,524.8862908879152,283.2324642476993,269.37291837853815,283.2324642476993
362,362,376,2019-07-01,Ceel Barde,62204.20387382111,12440.840774764223,6585.993746276357,4670.084009151608,1915.9097371247503,0.5293849399339471,0.1540016283313504,0.0,25.756666666666664,0.2566666666666666,38.625,4.666666666666667,1.0,4.673877,43.998329999999996,0.523846379837409,0.6338574120659726,7,True,0.1044724721320254,31,0.0,568.2711621414703,263.85841351654926,277.37652521933984,263.85841351654926
363,363,377,2019-07-01,Baardheere,122284.68350495162,24456.936700990333,12751.763225028433,10709.087930431608,2042.6752945968256,0.5213965829380455,0.0835213060233382,0.02,30.30666666666667,0.305,7.9833333333333325,1.8333333333333333,2.5,2.102048,41.70671,0.2870882907046133,0.2484368223141074,7,False,-0.272959760623938,3,18.0,1500.0,304.67425348645935,607.5580844954865,304.67425348645935
364,364,378,2019-07-01,Afmadow,180756.29518407176,36151.25903681436,18505.894887125287,15321.371832055058,3184.523055070229,0.5119018086833421,0.0880888560984084,0.03,47.05666666666667,0.3633333333333333,27.5,2.6666666666666665,6.666666666666668,0.5909003,41.78618,0.3567363956871535,0.3484296307635035,7,False,-0.1634721779198386,2,16.0,136.0,285.3501973045593,145.78339910151976,285.3501973045593
365,365,379,2019-07-01,Burco,440966.7506063085,88193.3501212617,26443.3611058076,22403.50354224395,4039.85756356365,0.2998339565222233,0.0458068273629365,0.15,29.866666666666664,0.1933333333333333,10.0,5.833333333333332,1.0,9.141337,45.75868,0.1770356571398554,0.1798890136234226,7,False,-0.1199449428988006,21,166.6771837331462,30.0,3.2,66.62572791104873,265.74641807126864
366,366,380,2019-07-01,Ceel Dheer,103004.37800500817,20600.87560100164,6222.469523520476,5289.278168582031,933.1913549384456,0.302048788800896,0.0452986257969089,0.02,23.87833333333333,0.225,20.0,1.5,,4.051839,47.04731999999999,0.3237222467082124,0.3728953651323323,7,True,0.0708465763314363,33,240.0,542.325766946998,293.13144029228926,358.4857357464291,293.13144029228926
367,367,381,2020-01-01,Ceel Afweyn,113788.80064867619,22757.760129735238,9142.0183898774,7712.851660229506,1429.1667296478934,0.4017099370835031,0.0627990945286635,0.08,35.83833333333333,0.1899999999999999,,1.8333333333333333,2.2,10.147969999999999,46.68845000000001,0.4022499807716035,0.2885139291677652,1,False,-0.1131960079157379,30,76.92399038585611,547.6152754720428,282.8215720086416,302.4536126221802,282.8215720086416
368,368,382,2020-01-01,Sheikh,71386.5516097911,14277.310321958215,2971.681787880172,2548.7837664318413,422.89802144833055,0.2081401693223537,0.029620286448346,0.12,61.065,0.265,,0.0,1.0,9.992453,45.429140000000004,0.311807882954238,0.1455487847587028,1,False,-0.0625913845636509,70,22.271567567736582,229.43152246200057,281.83231819883537,177.84513607619087,281.83231819883537
369,369,383,2020-01-01,Caynabo,46900.80320994161,9380.160641988325,3424.382590485641,2903.1734833906157,521.209107095025,0.3650665187072713,0.0555650512808854,0.07,29.58,0.2133333333333333,,0.0,1.0,9.282376,46.49009,0.3738642018133994,0.1939232409381663,1,False,-0.171143277769105,29,25.706284287697486,365.9861030273296,277.1365217109325,222.94296967531986,277.1365217109325
370,370,384,2020-01-01,Berbera,179997.20297721773,35999.440595443564,8367.822959530342,7299.268275004715,1068.554684525626,0.2324431385911439,0.0296825358075389,0.09,47.045,0.1366666666666667,,0.3333333333333333,1.0,10.358839999999999,45.28606,0.2430326560610348,0.1808939137198255,1,False,-0.0515492248713184,16,0.0,380.93479820735257,289.4362845117027,223.45702757301842,289.4362845117027
371,371,385,2020-01-01,Taleex,53456.811257261375,10691.362251452278,4033.3536132821637,3455.7377361100293,577.6158771721342,0.3772534798111706,0.0540264059515589,0.07,9.276666666666666,0.16,,0.3333333333333333,1.0,9.179458,48.54122,0.3972102948995347,0.2199045926480217,1,False,-0.1573488871631488,71,0.0,307.23627574709786,271.2800113993203,192.83876238213938,271.2800113993203
372,372,386,2020-01-01,Jilib,148587.5543244151,29717.510864883017,11617.451061902317,9651.578610221328,1965.8724516809866,0.3909294797509632,0.0661519889946114,0.1,53.55,0.5483333333333333,28.58333333333333,6.333333333333332,3.2,0.6450100000000001,43.05589000000001,0.5113327705575001,0.3881953090823434,1,False,-0.0027341706686198,51,860.0,642.04,294.3439546165704,598.7946515388568,294.3439546165704
373,373,387,2020-01-01,Belet Xaawo,71051.67497693517,14210.334995387037,5799.865889512799,4997.34612419011,802.5197653226904,0.4081442057063084,0.0564743734460309,0.12,60.90333333333334,0.4049999999999999,22.15,6.166666666666668,1.25,3.4355860000000003,41.7337,0.5172155129757019,0.3524982406755805,1,False,-0.0556459650307278,15,24.0,174.0,168.0,122.0,286.5929286600704
374,374,388,2020-01-01,Sablaale,20213.16157712225,4042.6323154244487,1854.6646560057968,1555.151123269047,299.5135327367498,0.4587764880148566,0.0740887395556533,0.04,62.00833333333333,0.5983333333333333,,1.0,1.0,1.383262,43.520540000000004,0.4578215216645919,0.4933201385452746,1,True,0.034543650530417996,69,90.0,4.6080000000000005,273.35303279346357,122.65367759782119,273.35303279346357
375,375,389,2020-01-01,Belet Weyne,231850.5809215716,46370.11618431432,22976.0,19019.0,3957.0,0.4954915340016362,0.0853351323139134,0.08,45.84666666666666,0.3183333333333333,27.66666666666667,7.666666666666668,6.333333333333332,4.724339,45.37965,0.5868054618205713,0.4625835669613974,1,False,-0.0329079670402387,13,6.0,195.9370951845313,960.0,387.31236506151043,266.0862155622185
376,376,390,2020-01-01,Ceel Barde,50826.922426099656,10165.384485219929,6443.404302457095,4915.817823524978,1527.5864789321176,0.6338574120659726,0.1502733596700811,0.04,57.16333333333333,0.3733333333333333,35.0,3.333333333333333,1.0,4.673877,43.998329999999996,0.5293849399339471,0.4899163797343827,1,False,-0.1439410323315899,31,161.41450767838876,374.7847219627602,279.2301556796616,271.80979510693686,279.2301556796616
377,377,391,2020-01-01,Jariiban,74372.89046628447,14874.578093256898,6085.063625281082,5067.530013459985,1017.5336118210963,0.4090915108402051,0.0684075612391571,0.12,16.935,0.1999999999999999,,2.333333333333333,1.3333333333333333,7.163778999999999,48.9986,0.3501107168133883,0.3512605042016806,1,False,-0.0578310066385245,50,104.97143242597167,624.3608832819732,283.54656481026956,337.6262935060715,283.54656481026956
378,378,392,2020-01-01,Burtinle,59091.89022487178,11818.378044974355,4263.526577290726,3622.372802084545,641.1537752061803,0.3607539512669208,0.0542505725207211,0.09,15.203333333333333,0.215,,1.5,,7.802199000000001,48.39912,0.3848427803948877,0.41572178033508206,1,True,0.0549678290681612,22,78.093583383653,575.0366190250022,285.23321275866317,312.7878050557728,285.23321275866317
379,379,393,2020-01-01,Rab Dhuure,32985.89249446174,6597.178498892347,3218.9452906025067,2615.869563433672,603.0757271688337,0.4879275725437716,0.0914141897585595,0.0,67.67999999999999,0.295,,0.5,1.0,4.243281,43.21162,0.4861999999999999,0.4204941640139457,1,False,-0.0674334085298259,66,110.0,26.0,1530.0,555.3333333333334,275.4085380271485
380,380,394,2020-01-01,Buur Hakaba,129759.02384671409,25951.804769342816,16120.544687521673,13076.011974118552,3044.532713403121,0.6211723936273237,0.1173148742626048,0.04,61.59166666666667,0.4616666666666666,,5.166666666666667,3.4,2.485374,44.006879999999995,0.5490683229813665,0.4157290382244143,1,False,-0.2054433554029093,24,960.0,2.0,17.7,326.56666666666666,277.68179536254945
381,381,395,2020-01-01,Buuhoodle,98772.9922216596,19754.598444331918,4505.501434327628,3912.150633277243,593.3508010503851,0.2280735519390103,0.0300360851536636,0.14,31.59666666666667,0.2483333333333333,,1.1666666666666667,1.0,8.460162,46.66129,0.3121385033565494,0.1350544166033915,1,False,-0.0930191353356188,23,4.123690821480096,313.88661103663503,284.31955812617775,200.77661999476427,284.31955812617775
382,382,396,2020-01-01,Lughaye,99156.51192461401,19831.3023849228,6115.976939515616,5401.579456099157,714.3974834164592,0.3084001655970627,0.0360237300380027,0.16,29.705,0.1283333333333333,,1.6666666666666667,1.0,10.64738,43.57811999999999,0.2659179435275348,0.2421965609399425,1,False,-0.0662036046571201,58,0.0,448.23493917448536,284.0891277933884,244.10802232262458,284.0891277933884
383,383,397,2020-01-01,Marka,180335.63587251358,36067.12717450272,16724.822974740637,13957.83143733717,2766.9915374034667,0.4637137550163429,0.076717824627839,0.06,15.573333333333332,0.4216666666666667,40.958333333333336,5.666666666666668,10.666666666666666,1.7401529999999998,44.71787,0.4539589601919299,0.4905037846230626,1,True,0.0267900296067197,60,120.0,5.64,273.9507765582687,133.19692551942288,273.9507765582687
384,384,398,2020-01-01,Cabudwaaq,111449.17451697268,22289.83490339453,9489.699484739736,7550.36745759545,1939.3320271442865,0.4257411293474653,0.0870052216873506,0.21,35.60166666666667,0.2666666666666666,10.0,3.8333333333333335,1.5,5.826085,46.125,0.3728535271691253,0.3608793180798564,1,False,-0.0648618112676088,25,203.83378804544876,921.5888692938001,289.3748399350147,471.59916575808785,289.3748399350147
385,385,399,2020-01-01,Owdweyne,87385.56574216185,17477.113148432367,3781.257288501109,3295.637255813761,485.6200326873478,0.2163547982087805,0.0277860553149137,0.12,40.876666666666665,0.2183333333333333,,0.3333333333333333,1.3333333333333333,9.257388,45.01097000000001,0.3310823852137992,0.132173714024146,1,False,-0.0841810841846345,61,0.0,213.67413188860223,279.2946944935831,164.32294212739512,279.2946944935831
386,386,400,2020-01-01,Burco,498248.650657556,99649.73013151117,17925.891661197802,15596.525361795242,2329.366299402562,0.1798890136234226,0.0233755404688845,0.18,33.78833333333333,0.2366666666666666,10.0,3.0,1.5,9.141337,45.75868,0.2998339565222233,0.0911891620672353,1,False,-0.0886998515561873,21,86.39639757822601,297.32579389939616,284.84199354671,222.85472834144403,284.84199354671
387,387,401,2020-01-01,Qandala,52515.40520246352,10503.081040492703,4417.144091746083,3637.1302199967695,780.0138717493138,0.4205569846330418,0.0742652435739678,0.13,17.029999999999998,0.1916666666666666,,0.5,1.0,11.060160000000002,50.08869000000001,0.4662120199606611,0.4339712463105779,1,True,0.013414261677536,62,74.64754065113303,490.96652219253656,272.74859812703977,279.4542203235698,272.74859812703977
388,388,402,2020-01-01,Laas Caanood,226940.32672941327,45388.065345882664,17073.538257176588,14267.25885165673,2806.2794055198574,0.3761680108430838,0.0618285750699974,0.08,22.93666666666667,0.1849999999999999,54.58333333333334,3.8333333333333335,2.6666666666666665,8.438008,47.63642000000001,0.3366077651757097,0.1814135894950207,1,False,-0.1947544213480631,55,0.0,269.89953121797726,279.19124152123646,183.03025757973788,279.19124152123646
389,389,403,2020-01-01,Cadaado,77426.3080988209,15485.261619764182,6947.568231844504,5418.244625860876,1529.3236059836279,0.4486568197838627,0.0987599462983381,0.12,21.61666666666667,0.2266666666666666,,2.0,1.0,6.130694000000001,47.03673,0.3520109308137275,0.3380690991281885,1,False,-0.1105877206556741,26,96.81720566746725,639.4953163598001,286.33956431285725,340.8840287800415,286.33956431285725
390,390,404,2020-01-01,Bulo Burto,90880.01596748602,18176.003193497203,8721.097897440512,7265.965390756728,1455.1325066837824,0.4798138405125635,0.0800578923315981,0.03,42.74666666666667,0.3799999999999999,11.5,3.0,2.6666666666666665,3.900063,45.53233,0.5898451672177014,0.4556007922535211,1,False,-0.0242130482590423,20,54.0,986.0,633.1919999999999,557.7306666666667,289.526848094251
391,391,405,2020-01-01,Qansax Dheere,61938.87849344224,12387.77569868845,8027.29025701821,6520.8189036418835,1506.4713533763281,0.6480009367515506,0.121609511668493,0.05,85.16666666666667,0.4283333333333333,24.58333333333333,6.333333333333332,1.6,2.81513,42.840109999999996,0.5490683229813664,0.4244430093639005,1,False,-0.22355792738764999,63,1120.0,2.56,15.95,379.50333333333333,277.0919685261042
392,392,406,2020-01-01,Bu'aale,78010.51320069526,15602.102640139055,6232.5441700957435,5191.342479908745,1041.2016901869972,0.3994682200116711,0.0667347032770012,0.13,89.03333333333335,0.5416666666666666,27.20833333333333,6.0,1.25,1.197985,42.7408,0.5163749201445982,0.4118061786950391,1,True,0.012337958683368,19,720.0,572.7106172926322,2.4,431.7035390975441,285.04966140432833
393,393,407,2020-01-01,Kurtunwaarey,188546.8622552998,37709.37245105997,16790.544379312894,14570.121418279858,2220.422961033034,0.4452618351340643,0.0588825222141987,0.02,43.04666666666667,0.5933333333333334,,2.5,1.0,1.674606,44.06695,0.4656396293608185,0.4855604762788724,1,True,0.040298641144808,54,144.0,246.4,282.77996720914393,224.39332240304796,282.77996720914393
