,date,district,total population,Under-Five Population,GAM,SAM,GAM Prevalence,SAM Prevalence,ipc,rainfall,ndvi,Total alarms,conflicts,prevalence_6lag,next_prevalence,month,increase,increase_numeric,district_encoded,price_of_water
223,2019-01-01,Ceerigaabo,186214.57602082423,37242.91520416485,15759.68971554139,3075.577448129308,0.4231594017049179,0.0825815442016034,0.14,10.696666666666664,0.135,2.333333333333333,3.5,0.3096083862495412,0.3969125115565767,1,False,-0.0262468901483411,35,45.0
224,2019-01-01,Cabudwaaq,148952.26299964866,29790.452599929733,9629.3819956747,2220.864541793537,0.3232371835699271,0.0745495401368549,0.03,8.76,0.2183333333333333,2.6666666666666665,1.0,0.4299665440197571,0.3728535271691253,1,True,0.0496163435991982,25,15.0
225,2019-01-01,Afgooye,262835.8188681545,52567.163773630906,23042.308800094463,4211.590524776501,0.4383403468241347,0.0801182757911916,0.01,20.955,0.3316666666666666,4.166666666666667,17.166666666666668,0.384859060068862,0.462159131461528,1,True,0.0238187846373932,1,17.25
226,2019-01-01,Waajid,122373.31931054375,24474.66386210875,11730.43310277109,1779.5064068556946,0.4792888339084379,0.0727081040573838,0.04,23.201666666666668,0.295,1.6666666666666667,2.0,0.4748949097855825,0.5458546307673043,1,True,0.0665657968588664,73,22.399701150637213
227,2019-01-01,Badhaadhe,41293.78545781948,8258.757091563897,1924.5440770838693,250.12387915283344,0.2330307158506623,0.0302858985171422,0.01,42.335,0.5516666666666666,1.1666666666666667,2.25,0.3711192650605567,0.4823586641167936,1,True,0.2493279482661313,4,13.03985329264218
228,2019-01-01,Iskushuban,60361.40289872798,12072.280579745591,5117.630722689676,711.2841381532436,0.4239158201206688,0.0589187878342232,0.12,4.553333333333334,0.1316666666666666,2.333333333333333,1.5,0.4846457772814762,0.4394605539382136,1,True,0.0155447338175447,47,30.0
229,2019-01-01,Ceel Waaq,42841.35404644698,8568.270809289395,2755.2290118469123,355.3776634065584,0.3215618498962238,0.0414760073901108,0.0,43.80166666666667,0.3833333333333333,1.1666666666666667,2.2,0.2770029164634731,0.4894280635303719,1,True,0.1678662136341481,34,11.066666666666668
230,2019-01-01,Baki,99262.17263864214,19852.434527728423,6203.592076280527,723.1116767568673,0.3124852051578765,0.0364243325294375,0.17,15.991666666666667,0.1583333333333333,0.3333333333333333,1.0,0.2761092768701464,0.3180265223059977,1,True,0.0055413171481212,7,14.57816093900771
231,2019-01-01,Jalalaqsi,137166.99069700082,27433.398139400168,12890.528982921282,1811.6198512791127,0.4698845151234747,0.0660370196238009,0.06,14.2,0.315,2.833333333333333,3.1666666666666665,0.3858321287337016,0.5921047430628529,1,True,0.1222202279393782,48,22.056405972074515
232,2019-01-01,Ceel Dheer,103004.37800500816,20600.87560100164,6668.961733712647,1142.2908701653396,0.3237222467082124,0.0554486562750662,0.02,14.296666666666669,0.2433333333333333,1.0,1.0,0.3142399717243435,0.302048788800896,1,False,-0.0216734579073164,33,17.833333333333332
233,2019-01-01,Sheikh,65965.83992880996,13193.167985761993,3333.463906646812,372.1972176946439,0.2526659184696406,0.0282113604629545,0.14,23.07333333333333,0.2183333333333333,0.6666666666666666,1.0,0.2505864840856458,0.311807882954238,1,True,0.0591419644845974,70,13.036430621379338
234,2019-01-01,Berbera,178810.11668822702,35762.02333764541,9503.272450835795,1248.8833477362275,0.2657364311048932,0.034922055051107,0.2,16.305,0.1183333333333333,0.3333333333333333,1.5,0.2949701973955382,0.2430326560610348,1,False,-0.0227037750438584,16,15.665041646097038
235,2019-01-01,Qandala,50358.19680656703,10071.639361313406,4881.755310725584,854.2766507016953,0.4847031486728068,0.0848200198651962,0.09,9.96,0.1633333333333333,0.6666666666666666,1.5,0.4649012053458273,0.4662120199606611,1,False,-0.0184911287121457,62,17.68424462955452
236,2019-01-01,Laasqoray,53800.5744763104,10760.11489526208,4108.013353107835,738.757111622562,0.3817815509494871,0.0686569910092552,0.14,8.290000000000001,0.1466666666666666,0.8333333333333334,1.0,0.2261999999999999,0.3657972542777379,1,False,-0.0159842966717492,56,16.582773564184116
237,2019-01-01,Qansax Dheere,69363.1772816809,13872.635456336178,6529.019601083604,796.2219025711715,0.4706401766004414,0.0573951434878587,0.08,38.045,0.3366666666666666,1.8333333333333333,2.25,0.5092847348131929,0.5490683229813664,1,True,0.078428146380925,63,21.125
238,2019-01-01,Galdogob,96228.94625799869,19245.78925159974,7731.745242731668,885.9373787534904,0.4017369795363936,0.0460327901948656,0.06,7.88,0.1933333333333333,1.6666666666666667,1.0,0.4695085383288688,0.3845598383707495,1,False,-0.0171771411656441,41,16.055691373532476
239,2019-01-01,Gaalkacyo,420293.0224489165,84058.6044897833,33112.51119831377,4512.480372067409,0.3939217335250711,0.0536825515895385,0.1,5.4816666666666665,0.1833333333333333,4.5,3.8333333333333335,0.4668580324895174,0.3602422105460542,1,False,-0.0336795229790168,40,20.0
240,2019-01-01,Qoryooley,282277.1749967973,56455.434999359466,24775.89083034856,4463.128310241148,0.4388574958395,0.0790557775401391,0.03,20.985,0.4483333333333333,3.6666666666666665,5.333333333333333,0.4363798525409664,0.4647070601850455,1,True,0.0258495643455454,65,14.708333333333334
241,2019-01-01,Bossaso,474784.6404434893,94956.92808869788,37433.6362319945,4207.135178047517,0.3942170096006928,0.0443057211593628,0.13,9.238333333333332,0.1483333333333333,7.833333333333333,6.166666666666667,0.482210605259551,0.3081383281834315,1,False,-0.0860786814172612,18,12.0
242,2019-01-01,Balcad,211434.1247319937,42286.82494639875,17998.642927573714,2898.235572560764,0.4256324032458843,0.068537554574846,0.02,20.25333333333333,0.3316666666666666,4.0,6.166666666666667,0.3580405856281527,0.4207892941616012,1,False,-0.004843109084283,8,28.019491404981146
243,2019-01-01,Garbahaarey,150445.26937163374,30089.053874326764,10779.165264050813,1703.1936569721508,0.3582420806274685,0.0566050918080008,0.0,30.85666666666667,0.3033333333333333,1.6666666666666667,2.833333333333333,0.345678336354725,0.5554649634831142,1,True,0.1972228828556457,42,20.608259137858894
244,2019-01-01,Eyl,92352.216683081,18470.4433366162,7099.412632487859,757.4925885531218,0.3843661195946408,0.0410110669651037,0.1,6.551666666666667,0.155,1.8333333333333333,1.0,0.456573523755734,0.389948051145162,1,True,0.0055819315505212,39,15.148673268550304
245,2019-01-01,Adan Yabaal,37859.154953401936,7571.830990680386,2998.245654402931,316.5005537715319,0.3959736631857278,0.0417997382880163,0.04,17.665,0.2733333333333334,3.1666666666666665,3.0,0.2789393906990287,0.3406226826633605,1,False,-0.0553509805223673,0,15.0
246,2019-01-01,Qardho,80478.15211908707,16095.630423817414,6579.123422742703,867.0396074122908,0.4087521426316601,0.0538680116641653,0.08,6.811666666666667,0.1316666666666666,1.0,1.0,0.5372761677527557,0.3450721294564353,1,False,-0.0636800131752248,64,16.548225671367433
247,2019-01-01,Banadir,1650228.0,330045.6,141674.59351909187,23385.591233699222,0.4292576344574564,0.0708556370201548,0.05,18.235,0.22513333333333327,7.5,68.33333333333333,0.4555156517242613,0.4536122788198948,1,True,0.0243546443624383,9,138.8599000045272
248,2019-01-01,Garoowe,238943.83260569465,47788.76652113893,18115.436210101943,2072.4658061507603,0.3790731071095702,0.0433672169637193,0.08,7.445,0.1333333333333333,5.0,3.25,0.5170266990935967,0.3712592237262992,1,False,-0.0078138833832709,43,5.183333333333334
249,2019-01-01,Xudur,119822.71253135678,23964.54250627136,11541.61170493831,1840.990695724184,0.48161201917032,0.076821441312406,0.05,22.971666666666664,0.3283333333333333,3.333333333333333,3.6,0.4689020964811947,0.5457788588250408,1,True,0.0641668396547208,77,30.0
250,2019-01-01,Wanla Weyn,105508.44272316828,21101.688544633656,9321.301519870034,1666.411805578248,0.4417324945420314,0.0789705431417729,0.0,20.523333333333333,0.31,3.1666666666666665,3.6666666666666665,0.3788174337777663,0.4732566779470763,1,True,0.0315241834050449,74,6.0
251,2019-01-01,Gebiley,103448.69292549856,20689.73858509972,4046.340705965713,428.63302938939074,0.195572345649635,0.0207171795635002,0.09,23.286666666666665,0.235,3.1666666666666665,1.0,0.2443191130723181,0.2418992297764819,1,True,0.0463268841268469,44,12.5
252,2019-01-01,Diinsoor,144645.3749179251,28929.07498358503,13623.878831362264,1754.7433101801523,0.4709407002848428,0.0606567375962014,0.07,39.88333333333333,0.4133333333333333,1.8333333333333333,2.0,0.4769534198876959,0.5512844916157692,1,True,0.0803437913309264,37,32.5
253,2019-01-01,Bu'aale,102232.682999872,20446.536599974403,6508.451707938661,1122.058015116481,0.31831560695452,0.054877656645179,0.01,37.32,0.4833333333333333,3.6666666666666665,2.0,0.4125181113098476,0.5163749201445982,1,True,0.1980593131900782,19,27.875
254,2019-01-01,Bandarbeyla,14286.58526534636,2857.3170530692723,1081.7929915685042,118.80209626012513,0.3786044640745989,0.0415781987275476,0.08,8.346666666666666,0.1283333333333333,1.8333333333333333,1.25,0.499901764184284,0.3730940069179668,1,False,-0.0055104571566321,10,30.0
255,2019-01-01,Hargeysa,959744.1903862744,191948.83807725488,37461.6018180365,4120.810048823811,0.1951645146346709,0.0214682729528442,0.12,17.46666666666667,0.0249999999999999,4.166666666666667,2.0,0.2386485041615721,0.2213906679944643,1,True,0.0262261533597933,45,11.0
256,2019-01-01,Dhuusamarreeb,134132.73415617252,26826.546831234504,8234.977018863061,1499.7325472980874,0.3069711905400723,0.0559047929922881,0.11,6.873333333333334,0.2083333333333333,2.0,1.0,0.3909032104916541,0.350049306671516,1,True,0.0430781161314436,36,14.416666666666666
257,2019-01-01,Doolow,70367.24202467134,14073.448404934268,5606.550628631577,915.9831647158612,0.3983778863086515,0.0650859077576686,0.27,19.875,0.22,1.6666666666666667,1.0,0.5392512067568789,0.5545845681860391,1,True,0.1562066818773875,38,17.371692002436664
258,2019-01-01,Baidoa,271288.5935653316,54257.71871306632,25626.607928107547,4098.99485676075,0.4723126687951987,0.0755467600552404,0.2,26.9,0.3983333333333334,4.166666666666667,11.5,0.6333880388856111,0.5737354286751378,1,True,0.1014227598799391,6,26.25
259,2019-01-01,Burco,440966.7506063085,88193.3501212617,15613.367694082915,1720.8488562357447,0.1770356571398554,0.0195122291405152,0.15,13.123333333333331,0.1949999999999999,5.166666666666667,2.0,0.2211366753028379,0.2998339565222233,1,True,0.1227982993823678,21,9.966666666666669
260,2019-01-01,Jamaame,72274.03765624086,14454.807531248174,4552.403243607264,798.3462630181131,0.3149404261361454,0.0552305010836194,0.02,15.638333333333334,0.3966666666666666,2.1666666666666665,3.5,0.4077438698894172,0.532680040708361,1,True,0.2177396145722155,49,10.0
261,2019-01-01,Baraawe,71451.00452711528,14290.200905423058,6286.713780727547,1153.7292125372248,0.439931798183591,0.08073568875434,0.0,15.058333333333332,0.285,3.333333333333333,3.5,0.3785774588022779,0.4680395945111392,1,True,0.0281077963275481,11,19.301751581235106
262,2019-01-01,Jowhar,183042.93582933792,36608.58716586759,15965.338510616895,2879.334854626511,0.4361091139158288,0.0786518977523145,0.01,15.681666666666668,0.3416666666666666,4.166666666666667,5.4,0.3830459721840857,0.4607258650079849,1,True,0.0246167510921561,52,16.0
263,2019-01-01,Caynabo,38882.923681135246,7776.58473622705,2694.216068312829,528.0844549752607,0.3464523514753054,0.0679069891073379,0.32,10.436666666666667,0.165,0.6666666666666666,1.0,0.2428031590674251,0.3738642018133994,1,True,0.027411850338094,29,15.44804473349892
264,2019-01-01,Borama,397759.659833392,79551.93196667841,16264.906844821233,1728.8833145399888,0.204456465641011,0.0217327633886271,0.2,29.058333333333334,0.2299999999999999,4.666666666666667,1.0,0.2406251937071188,0.2736328112610178,1,True,0.0691763456200068,17,5.0
265,2019-01-01,Buuhoodle,114678.62295159738,22935.72459031948,4331.358096571831,513.1185647422707,0.188847667729668,0.0223720232915093,0.12,19.356666666666666,0.2366666666666666,2.1666666666666665,1.75,0.226129551832888,0.3121385033565494,1,True,0.1232908356268814,23,12.198215986839381
266,2019-01-01,Kismaayo,194982.61424177085,38996.52284835418,12074.246518455648,1877.2574244280927,0.3096236699207461,0.0481390977274611,0.13,34.08166666666667,0.4383333333333333,6.666666666666667,7.666666666666667,0.4685498464822668,0.412029161025459,1,True,0.1024054911047129,53,80.0
267,2019-01-01,Caluula,49878.02246678231,9975.60449335646,5219.102140567978,979.4378660298656,0.5231865541625861,0.0981833097615438,0.06,6.948333333333333,0.1733333333333333,2.6666666666666665,1.0,0.4507637375759017,0.4710581502935269,1,False,-0.0521284038690592,28,22.08333333333333
268,2019-01-01,Luuq,42201.02354780796,8440.20470956159,3458.066813734383,548.5289758813705,0.4097136186539254,0.0649900085077276,0.01,21.321666666666665,0.2283333333333333,1.1666666666666667,2.25,0.4123022966960434,0.500413842160481,1,True,0.0907002235065556,59,14.666666666666666
269,2019-01-01,Afmadow,180756.29518407176,36151.25903681436,12896.46984834579,1985.7433003265128,0.3567363956871535,0.0549287453115905,0.03,49.73666666666667,0.3933333333333333,2.6666666666666665,4.0,0.3680877161916911,0.5119018086833421,1,True,0.1551654129961886,2,23.83333333333333
270,2019-01-01,Zeylac,76799.71197431434,15359.942394862868,4515.634789397725,724.6186611202579,0.2939877424871059,0.0471758710086443,0.42,12.575,0.11,6.166666666666667,1.0,0.4330650433619875,0.2649276406311697,1,False,-0.0290601018559362,78,6.0
271,2019-01-01,Cadale,83698.7844852664,16739.75689705328,6656.443160779403,727.3911467656592,0.397642761583422,0.0434529098145805,0.04,18.245,0.2666666666666666,2.5,2.0,0.2829201738380863,0.3368835013608263,1,False,-0.0607592602225957,27,15.255480359024835
272,2019-01-01,Buur Hakaba,128204.6513460276,25640.93026920552,12060.908842402876,1487.3987899196663,0.47037719442215,0.0580087685705388,0.08,23.921666666666667,0.4066666666666667,2.1666666666666665,2.25,0.4846909879180319,0.5490683229813665,1,True,0.0786911285592165,24,19.732955270406077
273,2019-01-01,Belet Weyne,222898.05826843024,44579.61165368607,20994.689364019232,2973.990332982169,0.4709482336256127,0.0667118941296624,0.1,11.73,0.245,5.0,6.833333333333333,0.4637281725694139,0.5868054618205713,1,True,0.1158572281949585,13,27.916666666666668
274,2019-01-01,Xudun,29233.817803085487,5846.763560617098,2046.3270536515893,440.5519381250905,0.3499931256730363,0.0753497098963571,0.38,5.7316666666666665,0.135,1.0,1.0,0.2431695325710332,0.3752507299375622,1,True,0.0252576042645258,76,15.11887974444239
275,2019-01-01,Laas Caanood,220788.33591955536,44157.667183911086,14296.532588780634,2405.55628537908,0.3237610476395274,0.0544765255682607,0.16,9.458333333333334,0.15,4.666666666666667,8.666666666666666,0.2293654902134254,0.3366077651757097,1,True,0.0128467175361822,55,57.91666666666666
276,2019-01-01,Cadaado,108059.64692015851,21611.929384031704,7144.427197658416,1401.7179511553552,0.3305779447408884,0.0648585291136031,0.06,5.918333333333333,0.1949999999999999,2.333333333333333,2.2,0.4263710655123516,0.3520109308137275,1,True,0.021432986072839,26,19.851980766442075
277,2019-01-01,Lughaye,99442.45554944112,19888.49110988824,5892.57700336051,932.8328531345,0.2962807470311721,0.0469031485586511,0.43,9.858333333333333,0.1116666666666666,1.5,1.0,0.4196119285022721,0.2659179435275348,1,False,-0.0303628035036372,58,16.31269879841641
278,2019-01-01,Baardheere,122284.68350495162,24456.936700990333,7021.300153358238,937.3196850300216,0.2870882907046133,0.0383253101763994,0.02,49.48,0.35,2.333333333333333,3.8,0.2972606382668021,0.5213965829380455,1,True,0.2343082922334322,3,8.0
279,2019-01-01,Kurtunwaarey,257277.9921167836,51455.59842335672,22598.055595611902,4058.355475149324,0.4391758387432182,0.078871018888144,0.04,22.78333333333333,0.5216666666666666,3.0,1.2333333333333334,0.4461179568825337,0.4656396293608185,1,True,0.0264637906176002,54,35.76517750887261
280,2019-01-01,Belet Xaawo,80263.42747402092,16052.685494804184,6534.4065726152,1027.3311274189557,0.4070600258586147,0.0639974618422241,0.0,31.275,0.33,3.1666666666666665,1.8333333333333333,0.3942363701220913,0.5172155129757019,1,True,0.1101554871170871,15,22.6
281,2019-01-01,Taleex,38521.922596223885,7704.384519244779,2918.3013022824707,621.6417719764232,0.3787844823934796,0.0806867531629067,0.31,6.571666666666666,0.1233333333333333,0.8333333333333334,1.0,0.2547557920787028,0.3972102948995347,1,True,0.018425812506055,71,16.240030413610683
282,2019-01-01,Xarardheere,34095.52790194442,6819.105580388886,2346.4116091573333,216.2279128768868,0.3440937497588239,0.0317091311063929,0.01,8.825,0.235,1.5,2.0,0.3447106682656731,0.2395519799571875,1,False,-0.1045417698016364,75,11.166666666666666
283,2019-01-01,Ceel Afweyn,119189.63988343433,23837.927976686864,10015.77137844898,1895.3108971028369,0.4201611561308622,0.0795082063741623,0.16,11.418333333333337,0.15,3.5,2.0,0.2906972787612182,0.4022499807716035,1,False,-0.0179111753592586,30,23.492870893650057
284,2019-01-01,Ceel Barde,62204.20387382111,12440.840774764223,6517.089401993865,1886.0299819861136,0.523846379837409,0.1515998810797301,0.0,18.026666666666667,0.2983333333333333,5.5,1.0,0.34701491572768,0.5293849399339471,1,True,0.005538560096538,31,37.583333333333336
285,2019-01-01,Sablaale,24953.239247136426,4990.647849427284,2178.521145685352,398.8251890937879,0.4365207106198354,0.0799145123292071,0.03,25.528333333333336,0.5216666666666666,0.5,1.0,0.4309610549243231,0.4578215216645919,1,True,0.0213008110447565,69,14.948806476149588
286,2019-01-01,Tayeeglow,62826.76428427834,12565.352856855672,5945.851824240855,778.0109068524794,0.4731941786256158,0.0619171555081316,0.05,20.121666666666663,0.3966666666666666,0.8333333333333334,1.5,0.3502607787971933,0.5481180166869125,1,True,0.0749238380612967,72,16.53661582547325
287,2019-01-01,Burtinle,61401.072470727006,12280.2144941454,5075.9036813000375,631.1804612626578,0.4133399855287525,0.0513981625942749,0.05,7.9700000000000015,0.1833333333333333,2.5,1.0,0.4927859267135329,0.3848427803948877,1,False,-0.0284972051338648,22,15.375813072235527
288,2019-01-01,Jariiban,77164.65979907343,15432.931959814685,5474.330032478792,536.2968599208333,0.3547174345570384,0.034750160327103,0.07,4.23,0.1683333333333333,3.0,1.0,0.4050420526164857,0.3501107168133883,1,False,-0.0046067177436501,50,13.937668174003175
289,2019-01-01,Owdweyne,99751.78651328415,19950.35730265683,4135.587638769041,512.2404860759468,0.2072939133886237,0.0256757549904998,0.13,15.093333333333334,0.17,0.5,1.0666666666666667,0.2303423878316652,0.3310823852137992,1,True,0.1237884718251754,61,12.806447296103773
290,2019-01-01,Saakow,14000.0,2800.0,1074.1219739292371,164.7574487895717,0.3836149906890133,0.0588419459962756,0.03,51.725,0.37,2.833333333333333,1.3333333333333333,0.3717999999999999,0.4181286549707602,1,True,0.0345136642817469,67,28.33333333333333
291,2019-01-01,Jilib,177363.81212203606,35472.762424407214,11198.950158574764,1867.635898462691,0.3157056116630282,0.0526498578294442,0.01,24.185,0.46,4.166666666666667,2.25,0.4060356888423295,0.5113327705575001,1,True,0.1956271588944719,51,25.83333333333333
292,2019-01-01,Marka,197917.20494918805,39583.44098983761,17245.520434190228,3159.148360284259,0.4356751207813825,0.0798098467764669,0.03,12.996666666666668,0.405,5.333333333333333,13.333333333333334,0.3971406259324205,0.4539589601919299,1,True,0.0182838394105473,60,40.54166666666666
293,2019-01-01,Ceel Buur,75284.97791694281,15056.99558338856,4770.175222450213,814.4877720912392,0.3168079047398306,0.0540936448829016,0.05,8.383333333333333,0.2316666666666667,0.6666666666666666,1.3666666666666667,0.3602624374798162,0.3777466079633201,1,True,0.0609387032234894,32,16.325869371272695
294,2019-07-01,Sheikh,65965.83992880996,13193.167985761993,4113.733779100076,634.1627184006793,0.311807882954238,0.0480675088110046,0.14,31.133333333333336,0.1966666666666666,0.6666666666666666,1.0,0.2526659184696406,0.2081401693223537,7,False,-0.1036677136318842,70,15.212165019630588
295,2019-07-01,Qoryooley,282277.1749967973,56455.434999359466,26235.239230020263,3933.2462105784016,0.4647070601850455,0.0696699301072257,0.03,24.008333333333336,0.3899999999999999,2.833333333333333,3.333333333333333,0.4388574958395,0.4443390921876267,7,False,-0.0203679679974188,65,18.20833333333333
296,2019-07-01,Xarardheere,34095.52790194442,6819.105580388886,1633.5302433192642,248.20044845215045,0.2395519799571875,0.036397801079067,0.01,27.295,0.22,0.8333333333333334,1.0,0.3440937497588239,0.3962781291497199,7,True,0.1567261491925324,75,9.0
297,2019-07-01,Saakow,14000.0,2800.0,1170.7602339181285,308.6549707602339,0.4181286549707602,0.1102339181286549,0.03,42.53666666666667,0.325,2.5,1.4583333333333333,0.3836149906890133,0.4082173073829072,7,False,-0.009911347587853,67,30.875
298,2019-07-01,Qardho,80478.15211908707,16095.630423817414,5554.153465290461,744.5476290999827,0.3450721294564353,0.0462577488110215,0.08,11.836666666666668,0.1333333333333333,0.5,1.0,0.4087521426316601,0.3964549089065016,7,True,0.0513827794500663,64,15.530605466855002
299,2019-07-01,Jalalaqsi,137166.99069700082,27433.398139400168,16243.44515667048,3584.3389043680395,0.5921047430628529,0.1306560305126826,0.06,21.096666666666664,0.2866666666666667,2.1666666666666665,4.0,0.4698845151234747,0.4735042553650304,7,False,-0.1186004876978225,48,36.78065882452772
300,2019-07-01,Garbahaarey,150445.26937163374,30089.053874326764,16713.415211544372,2431.5409024819564,0.5554649634831142,0.0808114775771214,0.0,26.71166666666667,0.27,1.3333333333333333,2.6666666666666665,0.3582420806274685,0.4048338368195087,7,False,-0.1506311266636055,42,26.65782168840358
301,2019-07-01,Zeylac,76799.71197431434,15359.942394862868,4069.273298901699,705.8456256735801,0.2649276406311697,0.045953663596398,0.42,9.54,0.1016666666666666,4.166666666666667,1.0,0.2939877424871059,0.3136157179811676,7,True,0.0486880773499979,78,5.833333333333333
302,2019-07-01,Galdogob,96228.94625799869,19245.78925159974,7401.157603912705,1266.2387205960608,0.3845598383707495,0.0657930264143783,0.06,21.07333333333333,0.185,0.8333333333333334,1.0,0.4017369795363936,0.4646904136201208,7,True,0.0801305752493713,41,19.214338882471484
303,2019-07-01,Laas Caanood,220788.33591955536,44157.667183911086,14863.813666149086,3564.062068630556,0.3366077651757097,0.0807121910173988,0.16,17.346666666666668,0.1583333333333333,4.0,4.4,0.3237610476395274,0.3761680108430838,7,True,0.0395602456673741,55,66.25
304,2019-07-01,Jamaame,72274.03765624086,14454.807531248174,7699.7874641768,1363.5365628134027,0.532680040708361,0.0943310078578169,0.02,42.07,0.3533333333333333,3.0,1.3333333333333333,0.3149404261361454,0.4403832811966767,7,False,-0.0922967595116842,49,7.0
305,2019-07-01,Lughaye,99442.45554944112,19888.49110988824,5288.7066558071365,918.5027012090015,0.2659179435275348,0.0461826237161016,0.43,6.298333333333333,0.1016666666666666,1.0,1.0,0.2962807470311721,0.3084001655970627,7,True,0.0424822220695279,58,16.19348496155216
306,2019-07-01,Tayeeglow,62826.76428427834,12565.352856855672,6887.296286870961,1252.156572577097,0.5481180166869125,0.0996515248590029,0.05,32.95666666666666,0.35,0.3333333333333333,1.3333333333333333,0.4731941786256158,0.5185117637649114,7,False,-0.0296062529220011,72,20.47474685278261
307,2019-07-01,Kurtunwaarey,257277.9921167836,51455.59842335672,23959.76577839094,3599.336921890093,0.4656396293608185,0.0699503461659534,0.04,33.98166666666667,0.4433333333333333,1.8333333333333333,1.0,0.4391758387432182,0.4452618351340643,7,False,-0.0203777942267541,54,31.952323223510945
308,2019-07-01,Hobyo,90079.84358712788,18015.968717425578,6283.221063520274,976.2531178589028,0.3487584354785739,0.0541882112014682,0.09,15.001666666666669,0.1683333333333333,3.5,1.0,0.3520726565695597,0.3706782212839118,7,True,0.0219197858053379,46,17.05924527512277
309,2019-07-01,Jariiban,77164.65979907343,15432.931959814685,5403.2348709829685,862.1724987383993,0.3501107168133883,0.0558657616701338,0.07,13.235,0.1616666666666666,2.1666666666666665,1.25,0.3547174345570384,0.4090915108402051,7,True,0.0589807940268168,50,16.64424862035423
310,2019-07-01,Waajid,122373.31931054375,24474.66386210875,13359.60860560526,2599.6563473739943,0.5458546307673043,0.1062182656325971,0.04,32.306666666666665,0.255,1.8333333333333333,1.0,0.4792888339084379,0.5312342103332384,7,False,-0.0146204204340659,73,29.21178917418623
311,2019-07-01,Jilib,177363.81212203606,35472.762424407214,18138.385889800127,3155.9437224352973,0.5113327705575001,0.0889680844326867,0.01,56.335,0.4266666666666667,3.333333333333333,1.6,0.3157056116630282,0.3909294797509632,7,False,-0.1204032908065369,51,27.25
312,2019-07-01,Jowhar,183042.93582933792,36608.58716586759,16866.52298871456,2539.911294107165,0.4607258650079849,0.0693802053217524,0.01,17.99,0.29,3.1666666666666665,5.833333333333333,0.4361091139158288,0.4462076309782391,7,False,-0.0145182340297457,52,15.5
313,2019-07-01,Marka,197917.20494918805,39583.44098983761,17969.257712565297,2650.395814160815,0.4539589601919299,0.066957185830339,0.03,13.453333333333331,0.3183333333333333,5.166666666666667,10.166666666666666,0.4356751207813825,0.4637137550163429,7,True,0.0097547948244129,60,37.833333333333336
314,2019-07-01,Qansax Dheere,69363.1772816809,13872.635456336178,7617.024685342349,1344.1808268251204,0.5490683229813664,0.0968944099378882,0.08,27.291666666666668,0.3133333333333333,3.5,1.3333333333333333,0.4706401766004414,0.6480009367515506,7,True,0.0989326137701841,63,24.05
315,2019-07-01,Sablaale,24953.239247136426,4990.647849427284,2284.8259925169227,335.1897370006772,0.4578215216645919,0.0671635721681189,0.03,55.04,0.4716666666666667,0.3333333333333333,1.0,0.4365207106198354,0.4587764880148566,7,True,0.0009549663502647,69,14.42005644327977
316,2019-07-01,Hargeysa,959744.1903862744,191948.83807725488,42495.68148268473,6280.2465608462135,0.2213906679944643,0.0327183359053132,0.12,30.01333333333333,0.1533333333333333,3.6666666666666665,5.0,0.1951645146346709,0.2029943156263941,7,False,-0.0183963523680701,45,11.0
317,2019-07-01,Taleex,38521.922596223885,7704.384519244779,3060.2608469086285,720.5034257207567,0.3972102948995347,0.0935186222755382,0.31,10.405,0.1416666666666666,0.5,1.0,0.3787844823934796,0.3772534798111706,7,False,-0.0199568150883641,71,17.061002985036016
318,2019-07-01,Xudur,119822.71253135678,23964.54250627136,13079.340661336966,2550.740421403942,0.5457788588250408,0.1064381020725278,0.05,27.026666666666667,0.2816666666666667,3.0,2.6666666666666665,0.48161201917032,0.549549493748511,7,True,0.0037706349234701,77,30.666666666666668
319,2019-07-01,Owdweyne,99751.78651328415,19950.35730265683,6605.211881631161,1161.3645978897505,0.3310823852137992,0.0582127217207828,0.13,35.29833333333333,0.1716666666666666,1.0,1.0,0.2072939133886237,0.2163547982087805,7,False,-0.1147275870050186,61,18.19797208765891
320,2019-07-01,Laasqoray,53800.5744763104,10760.11489526208,3936.020484399859,579.3549743732023,0.3657972542777379,0.0538428241717293,0.14,12.161666666666669,0.1516666666666666,0.5,1.2,0.3817815509494871,0.4164773384659096,7,True,0.0506800841881717,56,15.25857309874241
321,2019-07-01,Luuq,42201.02354780796,8440.20470956159,4223.595267332703,676.2255253945649,0.500413842160481,0.0801195644731808,0.01,24.96,0.1983333333333333,0.6666666666666666,1.5,0.4097136186539254,0.3829595838278671,7,False,-0.1174542583326139,59,15.325
322,2019-07-01,Iskushuban,60361.40289872798,12072.280579745591,5305.291110872536,536.507555333089,0.4394605539382136,0.0444412761771972,0.12,4.5183333333333335,0.1316666666666666,3.1666666666666665,1.3333333333333333,0.4239158201206688,0.3383899894950222,7,False,-0.1010705644431914,47,30.0
323,2019-07-01,Kismaayo,194982.61424177085,38996.52284835418,16067.704592117518,3294.615991617013,0.412029161025459,0.0844848655976018,0.13,47.79,0.4266666666666667,3.5,7.666666666666667,0.3096236699207461,0.3769676308818636,7,False,-0.0350615301435954,53,77.0
324,2019-07-01,Gebiley,103448.69292549856,20689.73858509972,5004.831828012381,1016.204856127009,0.2418992297764819,0.0491163700279353,0.09,34.55833333333334,0.1833333333333333,2.0,1.0,0.195572345649635,0.2667717736348647,7,True,0.0248725438583828,44,10.933333333333332
