,date,Unnamed: 0,district,level1_name,population_analysed,area_phase,phase1_n,phase1_perc,phase2_n,phase2_perc,phase3_n,phase3_perc,phase4_n,phase4_perc,phase5_n,phase5_perc,phase3plus_n,phase3plus_perc,proj_population_analyzed,proj_area_phase,proj_analysis_period,proj_phase1_n,proj_phase1_perc,proj_phase2_n,proj_phase2_perc,proj_phase3_n,proj_phase3_perc,proj_phase4_n,proj_phase4_perc,proj_phase5_n,proj_phase5_perc,proj_phase3plus_n,proj_phase3plus_perc
3202,2021-05-01,37,Afmadow,Juba Hoose,164086,2,120286,0.73,21800,0.16,20500.0,0.12,1500.0,0.01,0.0,0.0,22000,0.13,164086,2,Apr 2021 - Jun 2021,106986,0.65,28600,0.17,27000.0,0.16,1500.0,0.01,0.0,0.0,28500,0.17
3203,2021-06-01,37,Afmadow,Juba Hoose,164086,2,120286,0.73,21800,0.16,20500.0,0.12,1500.0,0.01,0.0,0.0,22000,0.13,164086,2,Apr 2021 - Jun 2021,106986,0.65,28600,0.17,27000.0,0.16,1500.0,0.01,0.0,0.0,28500,0.17
3204,2017-01-01,647,Sablaale,Shabelle Hoose,23447,2,17116,0.73,4924,0.21,1407.0,0.06,,,,,1300,0.06,23447,2,Feb 2017 - Jun 2017,13834,0.59,5862,0.25,3517.0,0.15,0.0,0.0,,,3700,0.15
3205,2017-02-01,647,Sablaale,Shabelle Hoose,23447,2,17116,0.73,4924,0.21,1407.0,0.06,,,,,1300,0.06,23447,2,Feb 2017 - Jun 2017,13834,0.59,5862,0.25,3517.0,0.15,0.0,0.0,,,3700,0.15
3206,2017-03-01,647,Sablaale,Shabelle Hoose,23447,2,17116,0.73,4924,0.21,1407.0,0.06,,,,,1300,0.06,23447,2,Feb 2017 - Jun 2017,13834,0.59,5862,0.25,3517.0,0.15,0.0,0.0,,,3700,0.15
3207,2017-04-01,647,Sablaale,Shabelle Hoose,23447,2,17116,0.73,4924,0.21,1407.0,0.06,,,,,1300,0.06,23447,2,Feb 2017 - Jun 2017,13834,0.59,5862,0.25,3517.0,0.15,0.0,0.0,,,3700,0.15
3208,2017-05-01,647,Sablaale,Shabelle Hoose,23447,2,17116,0.73,4924,0.21,1407.0,0.06,,,,,1300,0.06,23447,2,Feb 2017 - Jun 2017,13834,0.59,5862,0.25,3517.0,0.15,0.0,0.0,,,3700,0.15
3209,2017-06-01,647,Sablaale,Shabelle Hoose,23447,2,17116,0.73,4924,0.21,1407.0,0.06,,,,,1300,0.06,23447,2,Feb 2017 - Jun 2017,13834,0.59,5862,0.25,3517.0,0.15,0.0,0.0,,,3700,0.15
3210,2017-07-01,574,Sablaale,Shabelle Hoose,23447,2,15944,0.68,4220,0.18,3048.0,0.13,0.0,0.0,0.0,0.0,3200,0.13,24953,1,Aug 2017 - Dec 2017,22458,0.9,2495,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
3211,2017-08-01,574,Sablaale,Shabelle Hoose,23447,2,15944,0.68,4220,0.18,3048.0,0.13,0.0,0.0,0.0,0.0,3200,0.13,24953,1,Aug 2017 - Dec 2017,22458,0.9,2495,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
3212,2017-09-01,574,Sablaale,Shabelle Hoose,23447,2,15944,0.68,4220,0.18,3048.0,0.13,0.0,0.0,0.0,0.0,3200,0.13,24953,1,Aug 2017 - Dec 2017,22458,0.9,2495,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
3213,2017-10-01,574,Sablaale,Shabelle Hoose,23447,2,15944,0.68,4220,0.18,3048.0,0.13,0.0,0.0,0.0,0.0,3200,0.13,24953,1,Aug 2017 - Dec 2017,22458,0.9,2495,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
3214,2017-11-01,574,Sablaale,Shabelle Hoose,23447,2,15944,0.68,4220,0.18,3048.0,0.13,0.0,0.0,0.0,0.0,3200,0.13,24953,1,Aug 2017 - Dec 2017,22458,0.9,2495,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
3215,2017-12-01,574,Sablaale,Shabelle Hoose,23447,2,15944,0.68,4220,0.18,3048.0,0.13,0.0,0.0,0.0,0.0,3200,0.13,24953,1,Aug 2017 - Dec 2017,22458,0.9,2495,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
3216,2018-01-01,501,Sablaale,Shabelle Hoose,23447,2,16178,0.69,4689,0.2,2579.0,0.11,0.0,0.0,0.0,0.0,2500,0.11,23447,2,Feb 2018 - Jun 2018,14068,0.6,4924,0.21,4220.0,0.18,0.0,0.0,0.0,0.0,4300,0.18
3217,2018-02-01,501,Sablaale,Shabelle Hoose,23447,2,16178,0.69,4689,0.2,2579.0,0.11,0.0,0.0,0.0,0.0,2500,0.11,23447,2,Feb 2018 - Jun 2018,14068,0.6,4924,0.21,4220.0,0.18,0.0,0.0,0.0,0.0,4300,0.18
3218,2018-03-01,501,Sablaale,Shabelle Hoose,23447,2,16178,0.69,4689,0.2,2579.0,0.11,0.0,0.0,0.0,0.0,2500,0.11,23447,2,Feb 2018 - Jun 2018,14068,0.6,4924,0.21,4220.0,0.18,0.0,0.0,0.0,0.0,4300,0.18
3219,2018-04-01,501,Sablaale,Shabelle Hoose,23447,2,16178,0.69,4689,0.2,2579.0,0.11,0.0,0.0,0.0,0.0,2500,0.11,23447,2,Feb 2018 - Jun 2018,14068,0.6,4924,0.21,4220.0,0.18,0.0,0.0,0.0,0.0,4300,0.18
3220,2018-05-01,501,Sablaale,Shabelle Hoose,23447,2,16178,0.69,4689,0.2,2579.0,0.11,0.0,0.0,0.0,0.0,2500,0.11,23447,2,Feb 2018 - Jun 2018,14068,0.6,4924,0.21,4220.0,0.18,0.0,0.0,0.0,0.0,4300,0.18
3221,2018-06-01,501,Sablaale,Shabelle Hoose,23447,2,16178,0.69,4689,0.2,2579.0,0.11,0.0,0.0,0.0,0.0,2500,0.11,23447,2,Feb 2018 - Jun 2018,14068,0.6,4924,0.21,4220.0,0.18,0.0,0.0,0.0,0.0,4300,0.18
3222,2018-07-01,428,Sablaale,Shabelle Hoose,24953,2,17571,0.7,7382,0.3,,,,,,,0,0.0,24953,1,Aug 2018 - Dec 2018,22443,0.9,2510,0.1,,,,,,,0,0.0
3223,2018-08-01,428,Sablaale,Shabelle Hoose,24953,2,17571,0.7,7382,0.3,,,,,,,0,0.0,24953,1,Aug 2018 - Dec 2018,22443,0.9,2510,0.1,,,,,,,0,0.0
3224,2018-09-01,428,Sablaale,Shabelle Hoose,24953,2,17571,0.7,7382,0.3,,,,,,,0,0.0,24953,1,Aug 2018 - Dec 2018,22443,0.9,2510,0.1,,,,,,,0,0.0
3225,2018-10-01,428,Sablaale,Shabelle Hoose,24953,2,17571,0.7,7382,0.3,,,,,,,0,0.0,24953,1,Aug 2018 - Dec 2018,22443,0.9,2510,0.1,,,,,,,0,0.0
3226,2018-11-01,428,Sablaale,Shabelle Hoose,24953,2,17571,0.7,7382,0.3,,,,,,,0,0.0,24953,1,Aug 2018 - Dec 2018,22443,0.9,2510,0.1,,,,,,,0,0.0
3227,2018-12-01,428,Sablaale,Shabelle Hoose,24953,2,17571,0.7,7382,0.3,,,,,,,0,0.0,24953,1,Aug 2018 - Dec 2018,22443,0.9,2510,0.1,,,,,,,0,0.0
3228,2019-01-01,355,Sablaale,Shabelle Hoose,24953,1,22707,0.91,1497,0.06,749.0,0.03,0.0,0.0,0.0,0.0,712,0.03,24953,1,Feb 2019 - Jun 2019,22707,0.91,1497,0.06,749.0,0.03,0.0,0.0,0.0,0.0,712,0.03
3229,2019-02-01,355,Sablaale,Shabelle Hoose,24953,1,22707,0.91,1497,0.06,749.0,0.03,0.0,0.0,0.0,0.0,712,0.03,24953,1,Feb 2019 - Jun 2019,22707,0.91,1497,0.06,749.0,0.03,0.0,0.0,0.0,0.0,712,0.03
3230,2019-03-01,355,Sablaale,Shabelle Hoose,24953,1,22707,0.91,1497,0.06,749.0,0.03,0.0,0.0,0.0,0.0,712,0.03,24953,1,Feb 2019 - Jun 2019,22707,0.91,1497,0.06,749.0,0.03,0.0,0.0,0.0,0.0,712,0.03
3231,2019-04-01,355,Sablaale,Shabelle Hoose,24953,1,22707,0.91,1497,0.06,749.0,0.03,0.0,0.0,0.0,0.0,712,0.03,24953,1,Feb 2019 - Jun 2019,22707,0.91,1497,0.06,749.0,0.03,0.0,0.0,0.0,0.0,712,0.03
3232,2019-05-01,355,Sablaale,Shabelle Hoose,24953,1,22707,0.91,1497,0.06,749.0,0.03,0.0,0.0,0.0,0.0,712,0.03,24953,1,Feb 2019 - Jun 2019,22707,0.91,1497,0.06,749.0,0.03,0.0,0.0,0.0,0.0,712,0.03
3233,2019-06-01,355,Sablaale,Shabelle Hoose,24953,1,22707,0.91,1497,0.06,749.0,0.03,0.0,0.0,0.0,0.0,712,0.03,24953,1,Feb 2019 - Jun 2019,22707,0.91,1497,0.06,749.0,0.03,0.0,0.0,0.0,0.0,712,0.03
3234,2019-07-01,355,Sablaale,Shabelle Hoose,24953,1,22707,0.91,1497,0.06,749.0,0.03,0.0,0.0,0.0,0.0,712,0.03,24953,1,Feb 2019 - Jun 2019,22707,0.91,1497,0.06,749.0,0.03,0.0,0.0,0.0,0.0,712,0.03
3235,2019-08-01,282,Sablaale,Shabelle Hoose,24953,2,16469,0.66,6987,0.28,998.0,0.04,250.0,0.01,0.0,0.0,1424,0.05,24953,2,Oct 2019 - Dec 2019,11478,0.46,10730,0.43,2246.0,0.09,749.0,0.03,0.0,0.0,2847,0.12
3236,2019-09-01,282,Sablaale,Shabelle Hoose,24953,2,16469,0.66,6987,0.28,998.0,0.04,250.0,0.01,0.0,0.0,1424,0.05,24953,2,Oct 2019 - Dec 2019,11478,0.46,10730,0.43,2246.0,0.09,749.0,0.03,0.0,0.0,2847,0.12
3237,2019-10-01,282,Sablaale,Shabelle Hoose,24953,2,16469,0.66,6987,0.28,998.0,0.04,250.0,0.01,0.0,0.0,1424,0.05,24953,2,Oct 2019 - Dec 2019,11478,0.46,10730,0.43,2246.0,0.09,749.0,0.03,0.0,0.0,2847,0.12
3238,2019-11-01,282,Sablaale,Shabelle Hoose,24953,2,16469,0.66,6987,0.28,998.0,0.04,250.0,0.01,0.0,0.0,1424,0.05,24953,2,Oct 2019 - Dec 2019,11478,0.46,10730,0.43,2246.0,0.09,749.0,0.03,0.0,0.0,2847,0.12
3239,2019-12-01,282,Sablaale,Shabelle Hoose,24953,2,16469,0.66,6987,0.28,998.0,0.04,250.0,0.01,0.0,0.0,1424,0.05,24953,2,Oct 2019 - Dec 2019,11478,0.46,10730,0.43,2246.0,0.09,749.0,0.03,0.0,0.0,2847,0.12
3240,2020-01-01,209,Sablaale,Shabelle Hoose,20212,2,14957,0.74,4447,0.22,606.0,0.03,202.0,0.01,0.0,0.0,804,0.04,20212,2,Apr 2020 - Jun 2020,14957,0.74,4447,0.22,606.0,0.03,202.0,0.01,0.0,0.0,804,0.04
3241,2020-02-01,209,Sablaale,Shabelle Hoose,20212,2,14957,0.74,4447,0.22,606.0,0.03,202.0,0.01,0.0,0.0,804,0.04,20212,2,Apr 2020 - Jun 2020,14957,0.74,4447,0.22,606.0,0.03,202.0,0.01,0.0,0.0,804,0.04
3242,2020-03-01,209,Sablaale,Shabelle Hoose,20212,2,14957,0.74,4447,0.22,606.0,0.03,202.0,0.01,0.0,0.0,804,0.04,20212,2,Apr 2020 - Jun 2020,14957,0.74,4447,0.22,606.0,0.03,202.0,0.01,0.0,0.0,804,0.04
3243,2020-04-01,209,Sablaale,Shabelle Hoose,20212,2,14957,0.74,4447,0.22,606.0,0.03,202.0,0.01,0.0,0.0,804,0.04,20212,2,Apr 2020 - Jun 2020,14957,0.74,4447,0.22,606.0,0.03,202.0,0.01,0.0,0.0,804,0.04
3244,2020-05-01,209,Sablaale,Shabelle Hoose,20212,2,14957,0.74,4447,0.22,606.0,0.03,202.0,0.01,0.0,0.0,804,0.04,20212,2,Apr 2020 - Jun 2020,14957,0.74,4447,0.22,606.0,0.03,202.0,0.01,0.0,0.0,804,0.04
3245,2020-06-01,209,Sablaale,Shabelle Hoose,20212,2,14957,0.74,4447,0.22,606.0,0.03,202.0,0.01,0.0,0.0,804,0.04,20212,2,Apr 2020 - Jun 2020,14957,0.74,4447,0.22,606.0,0.03,202.0,0.01,0.0,0.0,804,0.04
3246,2020-07-01,209,Sablaale,Shabelle Hoose,20212,2,14957,0.74,4447,0.22,606.0,0.03,202.0,0.01,0.0,0.0,804,0.04,20212,2,Apr 2020 - Jun 2020,14957,0.74,4447,0.22,606.0,0.03,202.0,0.01,0.0,0.0,804,0.04
3247,2020-08-01,209,Sablaale,Shabelle Hoose,20212,2,14957,0.74,4447,0.22,606.0,0.03,202.0,0.01,0.0,0.0,804,0.04,20212,2,Apr 2020 - Jun 2020,14957,0.74,4447,0.22,606.0,0.03,202.0,0.01,0.0,0.0,804,0.04
3248,2020-09-01,135,Sablaale,Shabelle Hoose,20212,2,15469,0.77,3358,0.17,1236.0,0.06,150.0,0.01,0.0,0.0,1386,0.07,20212,2,Oct 2020 - Dec 2020,13957,0.69,4242,0.21,1713.0,0.08,300.0,0.01,0.0,0.0,2013,0.09
3249,2020-10-01,135,Sablaale,Shabelle Hoose,20212,2,15469,0.77,3358,0.17,1236.0,0.06,150.0,0.01,0.0,0.0,1386,0.07,20212,2,Oct 2020 - Dec 2020,13957,0.69,4242,0.21,1713.0,0.08,300.0,0.01,0.0,0.0,2013,0.09
3250,2020-11-01,135,Sablaale,Shabelle Hoose,20212,2,15469,0.77,3358,0.17,1236.0,0.06,150.0,0.01,0.0,0.0,1386,0.07,20212,2,Oct 2020 - Dec 2020,13957,0.69,4242,0.21,1713.0,0.08,300.0,0.01,0.0,0.0,2013,0.09
3251,2020-12-01,135,Sablaale,Shabelle Hoose,20212,2,15469,0.77,3358,0.17,1236.0,0.06,150.0,0.01,0.0,0.0,1386,0.07,20212,2,Oct 2020 - Dec 2020,13957,0.69,4242,0.21,1713.0,0.08,300.0,0.01,0.0,0.0,2013,0.09
3252,2021-01-01,61,Sablaale,Shabelle Hoose,20213,2,14213,0.7,4500,0.21,1500.0,0.07,0.0,0.0,0.0,0.0,1500,0.07,20213,2,Apr 2021 - Jun 2021,12413,0.61,5200,0.26,2500.0,0.12,100.0,0.0,0.0,0.0,2600,0.12
3253,2021-02-01,61,Sablaale,Shabelle Hoose,20213,2,14213,0.7,4500,0.21,1500.0,0.07,0.0,0.0,0.0,0.0,1500,0.07,20213,2,Apr 2021 - Jun 2021,12413,0.61,5200,0.26,2500.0,0.12,100.0,0.0,0.0,0.0,2600,0.12
3254,2021-03-01,61,Sablaale,Shabelle Hoose,20213,2,14213,0.7,4500,0.21,1500.0,0.07,0.0,0.0,0.0,0.0,1500,0.07,20213,2,Apr 2021 - Jun 2021,12413,0.61,5200,0.26,2500.0,0.12,100.0,0.0,0.0,0.0,2600,0.12
3255,2021-04-01,61,Sablaale,Shabelle Hoose,20213,2,14213,0.7,4500,0.21,1500.0,0.07,0.0,0.0,0.0,0.0,1500,0.07,20213,2,Apr 2021 - Jun 2021,12413,0.61,5200,0.26,2500.0,0.12,100.0,0.0,0.0,0.0,2600,0.12
3256,2021-05-01,61,Sablaale,Shabelle Hoose,20213,2,14213,0.7,4500,0.21,1500.0,0.07,0.0,0.0,0.0,0.0,1500,0.07,20213,2,Apr 2021 - Jun 2021,12413,0.61,5200,0.26,2500.0,0.12,100.0,0.0,0.0,0.0,2600,0.12
3257,2021-06-01,61,Sablaale,Shabelle Hoose,20213,2,14213,0.7,4500,0.21,1500.0,0.07,0.0,0.0,0.0,0.0,1500,0.07,20213,2,Apr 2021 - Jun 2021,12413,0.61,5200,0.26,2500.0,0.12,100.0,0.0,0.0,0.0,2600,0.12
3258,2017-01-01,593,Waajid,Bakool,125521,3,64016,0.51,18828,0.15,42677.0,0.34,,,,,42900,0.34,125521,3,Feb 2017 - Jun 2017,51464,0.41,18828,0.15,36401.0,0.29,18828.0,0.15,,,55400,0.44
3259,2017-02-01,593,Waajid,Bakool,125521,3,64016,0.51,18828,0.15,42677.0,0.34,,,,,42900,0.34,125521,3,Feb 2017 - Jun 2017,51464,0.41,18828,0.15,36401.0,0.29,18828.0,0.15,,,55400,0.44
3260,2017-03-01,593,Waajid,Bakool,125521,3,64016,0.51,18828,0.15,42677.0,0.34,,,,,42900,0.34,125521,3,Feb 2017 - Jun 2017,51464,0.41,18828,0.15,36401.0,0.29,18828.0,0.15,,,55400,0.44
3261,2017-04-01,593,Waajid,Bakool,125521,3,64016,0.51,18828,0.15,42677.0,0.34,,,,,42900,0.34,125521,3,Feb 2017 - Jun 2017,51464,0.41,18828,0.15,36401.0,0.29,18828.0,0.15,,,55400,0.44
3262,2017-05-01,593,Waajid,Bakool,125521,3,64016,0.51,18828,0.15,42677.0,0.34,,,,,42900,0.34,125521,3,Feb 2017 - Jun 2017,51464,0.41,18828,0.15,36401.0,0.29,18828.0,0.15,,,55400,0.44
3263,2017-06-01,593,Waajid,Bakool,125521,3,64016,0.51,18828,0.15,42677.0,0.34,,,,,42900,0.34,125521,3,Feb 2017 - Jun 2017,51464,0.41,18828,0.15,36401.0,0.29,18828.0,0.15,,,55400,0.44
3264,2017-07-01,520,Waajid,Bakool,125521,4,57740,0.46,12552,0.1,27615.0,0.22,27615.0,0.22,0.0,0.0,55300,0.44,122373,2,Aug 2017 - Dec 2017,84437,0.69,29370,0.24,8566.0,0.07,0.0,0.0,0.0,0.0,8566,0.07
3265,2017-08-01,520,Waajid,Bakool,125521,4,57740,0.46,12552,0.1,27615.0,0.22,27615.0,0.22,0.0,0.0,55300,0.44,122373,2,Aug 2017 - Dec 2017,84437,0.69,29370,0.24,8566.0,0.07,0.0,0.0,0.0,0.0,8566,0.07
3266,2017-09-01,520,Waajid,Bakool,125521,4,57740,0.46,12552,0.1,27615.0,0.22,27615.0,0.22,0.0,0.0,55300,0.44,122373,2,Aug 2017 - Dec 2017,84437,0.69,29370,0.24,8566.0,0.07,0.0,0.0,0.0,0.0,8566,0.07
3267,2017-10-01,520,Waajid,Bakool,125521,4,57740,0.46,12552,0.1,27615.0,0.22,27615.0,0.22,0.0,0.0,55300,0.44,122373,2,Aug 2017 - Dec 2017,84437,0.69,29370,0.24,8566.0,0.07,0.0,0.0,0.0,0.0,8566,0.07
3268,2017-11-01,520,Waajid,Bakool,125521,4,57740,0.46,12552,0.1,27615.0,0.22,27615.0,0.22,0.0,0.0,55300,0.44,122373,2,Aug 2017 - Dec 2017,84437,0.69,29370,0.24,8566.0,0.07,0.0,0.0,0.0,0.0,8566,0.07
3269,2017-12-01,520,Waajid,Bakool,125521,4,57740,0.46,12552,0.1,27615.0,0.22,27615.0,0.22,0.0,0.0,55300,0.44,122373,2,Aug 2017 - Dec 2017,84437,0.69,29370,0.24,8566.0,0.07,0.0,0.0,0.0,0.0,8566,0.07
3270,2018-01-01,447,Waajid,Bakool,125521,2,90375,0.72,21339,0.17,13807.0,0.11,0.0,0.0,0.0,0.0,13600,0.11,125521,2,Feb 2018 - Jun 2018,79078,0.63,23849,0.19,22594.0,0.18,0.0,0.0,0.0,0.0,22900,0.18
3271,2018-02-01,447,Waajid,Bakool,125521,2,90375,0.72,21339,0.17,13807.0,0.11,0.0,0.0,0.0,0.0,13600,0.11,125521,2,Feb 2018 - Jun 2018,79078,0.63,23849,0.19,22594.0,0.18,0.0,0.0,0.0,0.0,22900,0.18
3272,2018-03-01,447,Waajid,Bakool,125521,2,90375,0.72,21339,0.17,13807.0,0.11,0.0,0.0,0.0,0.0,13600,0.11,125521,2,Feb 2018 - Jun 2018,79078,0.63,23849,0.19,22594.0,0.18,0.0,0.0,0.0,0.0,22900,0.18
3273,2018-04-01,447,Waajid,Bakool,125521,2,90375,0.72,21339,0.17,13807.0,0.11,0.0,0.0,0.0,0.0,13600,0.11,125521,2,Feb 2018 - Jun 2018,79078,0.63,23849,0.19,22594.0,0.18,0.0,0.0,0.0,0.0,22900,0.18
3274,2018-05-01,447,Waajid,Bakool,125521,2,90375,0.72,21339,0.17,13807.0,0.11,0.0,0.0,0.0,0.0,13600,0.11,125521,2,Feb 2018 - Jun 2018,79078,0.63,23849,0.19,22594.0,0.18,0.0,0.0,0.0,0.0,22900,0.18
3275,2018-06-01,447,Waajid,Bakool,125521,2,90375,0.72,21339,0.17,13807.0,0.11,0.0,0.0,0.0,0.0,13600,0.11,125521,2,Feb 2018 - Jun 2018,79078,0.63,23849,0.19,22594.0,0.18,0.0,0.0,0.0,0.0,22900,0.18
3276,2018-07-01,374,Waajid,Bakool,122373,2,79078,0.65,31988,0.26,11307.0,0.09,,,,,11307,0.09,122373,2,Aug 2018 - Dec 2018,84526,0.69,29544,0.24,8303.0,0.07,,,,,8303,0.07
3277,2018-08-01,374,Waajid,Bakool,122373,2,79078,0.65,31988,0.26,11307.0,0.09,,,,,11307,0.09,122373,2,Aug 2018 - Dec 2018,84526,0.69,29544,0.24,8303.0,0.07,,,,,8303,0.07
3278,2018-09-01,374,Waajid,Bakool,122373,2,79078,0.65,31988,0.26,11307.0,0.09,,,,,11307,0.09,122373,2,Aug 2018 - Dec 2018,84526,0.69,29544,0.24,8303.0,0.07,,,,,8303,0.07
3279,2018-10-01,374,Waajid,Bakool,122373,2,79078,0.65,31988,0.26,11307.0,0.09,,,,,11307,0.09,122373,2,Aug 2018 - Dec 2018,84526,0.69,29544,0.24,8303.0,0.07,,,,,8303,0.07
3280,2018-11-01,374,Waajid,Bakool,122373,2,79078,0.65,31988,0.26,11307.0,0.09,,,,,11307,0.09,122373,2,Aug 2018 - Dec 2018,84526,0.69,29544,0.24,8303.0,0.07,,,,,8303,0.07
3281,2018-12-01,374,Waajid,Bakool,122373,2,79078,0.65,31988,0.26,11307.0,0.09,,,,,11307,0.09,122373,2,Aug 2018 - Dec 2018,84526,0.69,29544,0.24,8303.0,0.07,,,,,8303,0.07
3282,2019-01-01,301,Waajid,Bakool,122373,2,95451,0.78,20803,0.17,4895.0,0.04,0.0,0.0,0.0,0.0,5150,0.04,122373,2,Feb 2019 - Jun 2019,95451,0.78,19580,0.16,7342.0,0.06,0.0,0.0,0.0,0.0,6866,0.06
3283,2019-02-01,301,Waajid,Bakool,122373,2,95451,0.78,20803,0.17,4895.0,0.04,0.0,0.0,0.0,0.0,5150,0.04,122373,2,Feb 2019 - Jun 2019,95451,0.78,19580,0.16,7342.0,0.06,0.0,0.0,0.0,0.0,6866,0.06
3284,2019-03-01,301,Waajid,Bakool,122373,2,95451,0.78,20803,0.17,4895.0,0.04,0.0,0.0,0.0,0.0,5150,0.04,122373,2,Feb 2019 - Jun 2019,95451,0.78,19580,0.16,7342.0,0.06,0.0,0.0,0.0,0.0,6866,0.06
3285,2019-04-01,301,Waajid,Bakool,122373,2,95451,0.78,20803,0.17,4895.0,0.04,0.0,0.0,0.0,0.0,5150,0.04,122373,2,Feb 2019 - Jun 2019,95451,0.78,19580,0.16,7342.0,0.06,0.0,0.0,0.0,0.0,6866,0.06
3286,2019-05-01,301,Waajid,Bakool,122373,2,95451,0.78,20803,0.17,4895.0,0.04,0.0,0.0,0.0,0.0,5150,0.04,122373,2,Feb 2019 - Jun 2019,95451,0.78,19580,0.16,7342.0,0.06,0.0,0.0,0.0,0.0,6866,0.06
3287,2019-06-01,301,Waajid,Bakool,122373,2,95451,0.78,20803,0.17,4895.0,0.04,0.0,0.0,0.0,0.0,5150,0.04,122373,2,Feb 2019 - Jun 2019,95451,0.78,19580,0.16,7342.0,0.06,0.0,0.0,0.0,0.0,6866,0.06
3288,2019-07-01,301,Waajid,Bakool,122373,2,95451,0.78,20803,0.17,4895.0,0.04,0.0,0.0,0.0,0.0,5150,0.04,122373,2,Feb 2019 - Jun 2019,95451,0.78,19580,0.16,7342.0,0.06,0.0,0.0,0.0,0.0,6866,0.06
3289,2019-08-01,228,Waajid,Bakool,122373,2,66081,0.54,40383,0.33,13461.0,0.11,2447.0,0.02,0.0,0.0,15878,0.13,122373,2,Oct 2019 - Dec 2019,63634,0.52,39159,0.32,11014.0,0.09,8566.0,0.07,0.0,0.0,19740,0.16
3290,2019-09-01,228,Waajid,Bakool,122373,2,66081,0.54,40383,0.33,13461.0,0.11,2447.0,0.02,0.0,0.0,15878,0.13,122373,2,Oct 2019 - Dec 2019,63634,0.52,39159,0.32,11014.0,0.09,8566.0,0.07,0.0,0.0,19740,0.16
3291,2019-10-01,228,Waajid,Bakool,122373,2,66081,0.54,40383,0.33,13461.0,0.11,2447.0,0.02,0.0,0.0,15878,0.13,122373,2,Oct 2019 - Dec 2019,63634,0.52,39159,0.32,11014.0,0.09,8566.0,0.07,0.0,0.0,19740,0.16
3292,2019-11-01,228,Waajid,Bakool,122373,2,66081,0.54,40383,0.33,13461.0,0.11,2447.0,0.02,0.0,0.0,15878,0.13,122373,2,Oct 2019 - Dec 2019,63634,0.52,39159,0.32,11014.0,0.09,8566.0,0.07,0.0,0.0,19740,0.16
3293,2019-12-01,228,Waajid,Bakool,122373,2,66081,0.54,40383,0.33,13461.0,0.11,2447.0,0.02,0.0,0.0,15878,0.13,122373,2,Oct 2019 - Dec 2019,63634,0.52,39159,0.32,11014.0,0.09,8566.0,0.07,0.0,0.0,19740,0.16
3294,2020-01-01,155,Waajid,Bakool,69574,1,57746,0.83,8349,0.12,2783.0,0.04,696.0,0.01,0.0,0.0,3607,0.05,69574,1,Apr 2020 - Jun 2020,57746,0.83,8349,0.12,2783.0,0.04,696.0,0.01,0.0,0.0,3607,0.05
3295,2020-02-01,155,Waajid,Bakool,69574,1,57746,0.83,8349,0.12,2783.0,0.04,696.0,0.01,0.0,0.0,3607,0.05,69574,1,Apr 2020 - Jun 2020,57746,0.83,8349,0.12,2783.0,0.04,696.0,0.01,0.0,0.0,3607,0.05
3296,2020-03-01,155,Waajid,Bakool,69574,1,57746,0.83,8349,0.12,2783.0,0.04,696.0,0.01,0.0,0.0,3607,0.05,69574,1,Apr 2020 - Jun 2020,57746,0.83,8349,0.12,2783.0,0.04,696.0,0.01,0.0,0.0,3607,0.05
3297,2020-04-01,155,Waajid,Bakool,69574,1,57746,0.83,8349,0.12,2783.0,0.04,696.0,0.01,0.0,0.0,3607,0.05,69574,1,Apr 2020 - Jun 2020,57746,0.83,8349,0.12,2783.0,0.04,696.0,0.01,0.0,0.0,3607,0.05
3298,2020-05-01,155,Waajid,Bakool,69574,1,57746,0.83,8349,0.12,2783.0,0.04,696.0,0.01,0.0,0.0,3607,0.05,69574,1,Apr 2020 - Jun 2020,57746,0.83,8349,0.12,2783.0,0.04,696.0,0.01,0.0,0.0,3607,0.05
3299,2020-06-01,155,Waajid,Bakool,69574,1,57746,0.83,8349,0.12,2783.0,0.04,696.0,0.01,0.0,0.0,3607,0.05,69574,1,Apr 2020 - Jun 2020,57746,0.83,8349,0.12,2783.0,0.04,696.0,0.01,0.0,0.0,3607,0.05
3300,2020-07-01,155,Waajid,Bakool,69574,1,57746,0.83,8349,0.12,2783.0,0.04,696.0,0.01,0.0,0.0,3607,0.05,69574,1,Apr 2020 - Jun 2020,57746,0.83,8349,0.12,2783.0,0.04,696.0,0.01,0.0,0.0,3607,0.05
3301,2020-08-01,155,Waajid,Bakool,69574,1,57746,0.83,8349,0.12,2783.0,0.04,696.0,0.01,0.0,0.0,3607,0.05,69574,1,Apr 2020 - Jun 2020,57746,0.83,8349,0.12,2783.0,0.04,696.0,0.01,0.0,0.0,3607,0.05
3302,2020-09-01,81,Waajid,Bakool,69574,2,52809,0.76,9486,0.14,5768.0,0.08,1511.0,0.02,0.0,0.0,7279,0.1,69574,2,Oct 2020 - Dec 2020,45925,0.66,13481,0.19,8059.0,0.12,2110.0,0.03,0.0,0.0,10169,0.15
