,date,district,MAM_admissions,SAM_admissions
1597,2020-11-01,Kismaayo,2134.0,393.0
1598,2020-12-01,Kismaayo,2655.0,450.0
1599,2021-01-01,Kismaayo,2756.0,561.0
1600,2021-02-01,Kismaayo,1828.0,329.0
1601,2021-03-01,Kismaayo,1894.0,428.0
1602,2021-04-01,Kismaayo,2705.0,276.0
1603,2021-05-01,Kismaayo,455.0,252.0
1604,2021-06-01,Kismaayo,510.0,1924.0
1605,2021-07-01,Kismaayo,1292.0,2524.0
1606,2021-08-01,Kismaayo,487.0,1487.0
1607,2021-09-01,Kismaayo,2028.0,1198.0
1608,2021-10-01,Kismaayo,854.0,369.0
1609,2021-11-01,Kismaayo,1072.0,355.0
1610,2019-01-01,Laas Caanood,965.0,238.0
1611,2019-02-01,Laas Caanood,1635.0,225.0
1612,2019-03-01,Laas Caanood,526.0,252.0
1613,2019-04-01,Laas Caanood,893.0,315.0
1614,2019-05-01,Laas Caanood,1602.0,263.0
1615,2019-06-01,Laas Caanood,919.0,284.0
1616,2019-07-01,Laas Caanood,1598.0,238.0
1617,2019-08-01,Laas Caanood,2019.0,325.0
1618,2019-09-01,Laas Caanood,1004.0,277.0
1619,2019-10-01,Laas Caanood,1605.0,218.0
1620,2019-11-01,Laas Caanood,1568.0,231.0
1621,2019-12-01,Laas Caanood,1605.0,173.0
1622,2020-01-01,Laas Caanood,1979.0,155.0
1623,2020-02-01,Laas Caanood,1881.0,165.0
1624,2020-03-01,Laas Caanood,1997.0,212.0
1625,2020-04-01,Laas Caanood,2189.0,200.0
1626,2020-05-01,Laas Caanood,1891.0,198.0
1627,2020-06-01,Laas Caanood,1893.0,151.0
1628,2020-07-01,Laas Caanood,1979.0,152.0
1629,2020-08-01,Laas Caanood,1974.0,170.0
1630,2020-09-01,Laas Caanood,1671.0,153.0
1631,2020-10-01,Laas Caanood,1920.0,142.0
1632,2020-11-01,Laas Caanood,1795.0,166.0
1633,2020-12-01,Laas Caanood,3354.0,167.0
1634,2021-01-01,Laas Caanood,1787.0,168.0
1635,2021-02-01,Laas Caanood,1747.0,78.0
1636,2021-03-01,Laas Caanood,2131.0,80.0
1637,2021-04-01,Laas Caanood,2549.0,64.0
1638,2021-05-01,Laas Caanood,2435.0,121.0
1639,2021-06-01,Laas Caanood,2161.0,234.0
1640,2021-07-01,Laas Caanood,1780.0,211.0
1641,2021-08-01,Laas Caanood,2261.0,181.0
1642,2021-09-01,Laas Caanood,2209.0,222.0
1643,2021-10-01,Laas Caanood,2404.0,248.0
1644,2021-11-01,Laas Caanood,329.0,224.0
1645,2019-01-01,Laasqoray,101.0,89.0
1646,2019-02-01,Laasqoray,169.0,92.0
1647,2019-03-01,Laasqoray,246.0,72.0
1648,2019-04-01,Laasqoray,249.0,103.0
1649,2019-05-01,Laasqoray,256.0,82.0
1650,2019-06-01,Laasqoray,415.0,156.0
1651,2019-07-01,Laasqoray,16.0,100.0
1652,2019-08-01,Laasqoray,102.0,37.0
1653,2019-09-01,Laasqoray,88.0,17.0
1654,2019-10-01,Laasqoray,103.0,142.0
1655,2019-11-01,Laasqoray,255.0,174.0
1656,2019-12-01,Laasqoray,110.0,167.0
1657,2020-01-01,Laasqoray,95.0,63.0
1658,2020-02-01,Laasqoray,256.0,80.0
1659,2020-03-01,Laasqoray,106.0,111.0
1660,2020-04-01,Laasqoray,86.0,135.0
1661,2020-05-01,Laasqoray,283.0,161.0
1662,2020-06-01,Laasqoray,743.0,173.0
1663,2020-07-01,Laasqoray,414.0,241.0
1664,2020-08-01,Laasqoray,0.0,180.0
1665,2020-09-01,Laasqoray,0.0,176.0
1666,2020-10-01,Laasqoray,272.0,137.0
1667,2020-11-01,Laasqoray,596.0,161.0
1668,2020-12-01,Laasqoray,348.0,194.0
1669,2021-01-01,Laasqoray,169.0,136.0
1670,2021-02-01,Laasqoray,453.0,136.0
1671,2021-03-01,Laasqoray,160.0,159.0
1672,2021-04-01,Laasqoray,201.0,258.0
1673,2021-05-01,Laasqoray,411.0,166.0
1674,2021-06-01,Laasqoray,150.0,178.0
1675,2021-07-01,Laasqoray,198.0,117.0
1676,2021-08-01,Laasqoray,147.0,129.0
1677,2021-09-01,Laasqoray,205.0,176.0
1678,2021-10-01,Laasqoray,0.0,33.0
1679,2021-11-01,Laasqoray,0.0,49.0
1680,2019-01-01,Lughaye,0.0,31.0
1681,2019-02-01,Lughaye,38.0,137.0
1682,2019-03-01,Lughaye,0.0,177.0
1683,2019-04-01,Lughaye,33.0,244.0
1684,2019-05-01,Lughaye,68.0,150.0
1685,2019-06-01,Lughaye,48.0,181.0
1686,2019-07-01,Lughaye,22.0,27.0
1687,2019-08-01,Lughaye,21.0,2.0
1688,2019-09-01,Lughaye,330.0,43.0
1689,2019-10-01,Lughaye,561.0,48.0
1690,2019-11-01,Lughaye,559.0,67.0
1691,2019-12-01,Lughaye,289.0,14.0
1692,2020-01-01,Lughaye,579.0,111.0
1693,2020-02-01,Lughaye,493.0,13.0
1694,2020-03-01,Lughaye,567.0,83.0
1695,2020-04-01,Lughaye,247.0,131.0
1696,2020-05-01,Lughaye,655.0,80.0
1697,2020-06-01,Lughaye,276.0,109.0
1698,2020-07-01,Lughaye,311.0,113.0
1699,2020-08-01,Lughaye,311.0,102.0
1700,2020-09-01,Lughaye,470.0,116.0
1701,2020-10-01,Lughaye,397.0,61.0
1702,2020-11-01,Lughaye,576.0,40.0
1703,2020-12-01,Lughaye,394.0,37.0
1704,2021-01-01,Lughaye,531.0,90.0
1705,2021-02-01,Lughaye,621.0,48.0
1706,2021-03-01,Lughaye,476.0,82.0
1707,2021-04-01,Lughaye,1000.0,71.0
1708,2021-05-01,Lughaye,545.0,57.0
1709,2021-06-01,Lughaye,312.0,105.0
1710,2021-07-01,Lughaye,671.0,217.0
1711,2021-08-01,Lughaye,801.0,226.0
1712,2021-09-01,Lughaye,888.0,31.0
1713,2021-10-01,Lughaye,390.0,47.0
1714,2021-11-01,Lughaye,537.0,40.0
1715,2019-01-01,Luuq,235.0,594.0
1716,2019-02-01,Luuq,288.0,650.0
1717,2019-03-01,Luuq,259.0,131.0
1718,2019-04-01,Luuq,401.0,283.0
1719,2019-05-01,Luuq,423.0,527.0
1720,2019-06-01,Luuq,524.0,311.0
1721,2019-07-01,Luuq,421.0,265.0
1722,2019-08-01,Luuq,376.0,120.0
1723,2019-09-01,Luuq,597.0,200.0
1724,2019-10-01,Luuq,615.0,397.0
1725,2019-11-01,Luuq,459.0,381.0
1726,2019-12-01,Luuq,364.0,478.0
1727,2020-01-01,Luuq,386.0,146.0
1728,2020-02-01,Luuq,215.0,150.0
1729,2020-03-01,Luuq,249.0,0.0
1730,2020-04-01,Luuq,417.0,55.0
1731,2020-05-01,Luuq,136.0,96.0
1732,2020-06-01,Luuq,671.0,120.0
1733,2020-07-01,Luuq,807.0,430.0
1734,2020-08-01,Luuq,478.0,356.0
1735,2020-09-01,Luuq,587.0,399.0
1736,2020-10-01,Luuq,683.0,354.0
1737,2020-11-01,Luuq,383.0,456.0
1738,2020-12-01,Luuq,487.0,464.0
1739,2021-01-01,Luuq,149.0,91.0
1740,2021-02-01,Luuq,498.0,154.0
1741,2021-03-01,Luuq,943.0,116.0
1742,2021-04-01,Luuq,577.0,155.0
1743,2021-05-01,Luuq,202.0,554.0
1744,2021-06-01,Luuq,858.0,412.0
1745,2021-07-01,Luuq,533.0,93.0
1746,2021-08-01,Luuq,235.0,123.0
1747,2021-09-01,Luuq,292.0,293.0
1748,2021-10-01,Luuq,586.0,306.0
1749,2021-11-01,Luuq,565.0,727.0
1750,2019-01-01,Marka,274.0,297.0
1751,2019-02-01,Marka,541.0,331.0
1752,2019-03-01,Marka,87.0,297.0
1753,2019-04-01,Marka,155.0,294.0
1754,2019-05-01,Marka,50.0,459.0
1755,2019-06-01,Marka,87.0,162.0
1756,2019-07-01,Marka,61.0,706.0
1757,2019-08-01,Marka,287.0,836.0
1758,2019-09-01,Marka,127.0,818.0
1759,2019-10-01,Marka,0.0,609.0
1760,2019-11-01,Marka,105.0,662.0
1761,2019-12-01,Marka,53.0,758.0
1762,2020-01-01,Marka,0.0,680.0
1763,2020-02-01,Marka,67.0,686.0
1764,2020-03-01,Marka,22.0,552.0
1765,2020-04-01,Marka,26.0,746.0
1766,2020-05-01,Marka,98.0,536.0
1767,2020-06-01,Marka,63.0,796.0
1768,2020-07-01,Marka,0.0,630.0
1769,2020-08-01,Marka,635.0,662.0
1770,2020-09-01,Marka,647.0,815.0
1771,2020-10-01,Marka,2031.0,792.0
1772,2020-11-01,Marka,1432.0,1004.0
1773,2020-12-01,Marka,3281.0,848.0
1774,2021-01-01,Marka,2271.0,910.0
1775,2021-02-01,Marka,19.0,454.0
1776,2021-03-01,Marka,22.0,793.0
1777,2021-04-01,Marka,34.0,751.0
1778,2021-05-01,Marka,14.0,487.0
1779,2021-06-01,Marka,20.0,523.0
1780,2021-07-01,Marka,55.0,499.0
1781,2021-08-01,Marka,49.0,325.0
1782,2021-09-01,Marka,61.0,348.0
1783,2021-10-01,Marka,118.0,498.0
1784,2021-11-01,Marka,127.0,469.0
1785,2019-01-01,Owdweyne,0.0,26.0
1786,2019-02-01,Owdweyne,0.0,54.0
1787,2019-03-01,Owdweyne,13.0,29.0
1788,2019-04-01,Owdweyne,30.0,39.0
1789,2019-05-01,Owdweyne,0.0,28.0
1790,2019-06-01,Owdweyne,0.0,28.0
1791,2019-07-01,Owdweyne,0.0,60.0
1792,2019-08-01,Owdweyne,0.0,25.0
1793,2019-09-01,Owdweyne,0.0,8.0
1794,2019-10-01,Owdweyne,0.0,41.0
1795,2019-11-01,Owdweyne,0.0,40.0
1796,2019-12-01,Owdweyne,0.0,25.0
1797,2020-01-01,Owdweyne,52.0,109.0
1798,2020-02-01,Owdweyne,160.0,118.0
1799,2020-03-01,Owdweyne,148.0,122.0
1800,2020-04-01,Owdweyne,85.0,101.0
1801,2020-05-01,Owdweyne,3.0,112.0
1802,2020-06-01,Owdweyne,154.0,172.0
1803,2020-07-01,Owdweyne,322.0,120.0
1804,2020-08-01,Owdweyne,2.0,53.0
1805,2020-09-01,Owdweyne,12.0,43.0
1806,2020-10-01,Owdweyne,83.0,72.0
1807,2020-11-01,Owdweyne,299.0,52.0
1808,2020-12-01,Owdweyne,580.0,61.0
1809,2021-01-01,Owdweyne,144.0,41.0
1810,2021-02-01,Owdweyne,189.0,35.0
1811,2021-03-01,Owdweyne,489.0,51.0
1812,2021-04-01,Owdweyne,437.0,37.0
1813,2021-05-01,Owdweyne,385.0,16.0
1814,2021-06-01,Owdweyne,347.0,37.0
1815,2021-07-01,Owdweyne,519.0,84.0
1816,2021-08-01,Owdweyne,721.0,95.0
1817,2021-09-01,Owdweyne,586.0,60.0
1818,2021-10-01,Owdweyne,744.0,42.0
1819,2021-11-01,Owdweyne,103.0,56.0
1820,2019-01-01,Qandala,0.0,52.0
1821,2019-02-01,Qandala,0.0,22.0
1822,2019-03-01,Qandala,,
1823,2019-04-01,Qandala,0.0,90.0
1824,2019-05-01,Qandala,0.0,156.0
1825,2019-06-01,Qandala,0.0,159.0
1826,2019-07-01,Qandala,0.0,52.0
1827,2019-08-01,Qandala,0.0,89.0
1828,2019-09-01,Qandala,0.0,67.0
1829,2019-10-01,Qandala,0.0,72.0
1830,2019-11-01,Qandala,,
1831,2019-12-01,Qandala,0.0,14.0
1832,2020-01-01,Qandala,0.0,25.0
1833,2020-02-01,Qandala,0.0,43.0
1834,2020-03-01,Qandala,0.0,38.0
1835,2020-04-01,Qandala,0.0,66.0
1836,2020-05-01,Qandala,0.0,39.0
1837,2020-06-01,Qandala,0.0,30.0
1838,2020-07-01,Qandala,0.0,33.0
1839,2020-08-01,Qandala,0.0,46.0
1840,2020-09-01,Qandala,0.0,41.0
1841,2020-10-01,Qandala,0.0,44.0
1842,2020-11-01,Qandala,0.0,41.0
1843,2020-12-01,Qandala,0.0,31.0
1844,2021-01-01,Qandala,0.0,25.0
1845,2021-02-01,Qandala,0.0,26.0
1846,2021-03-01,Qandala,0.0,23.0
1847,2021-04-01,Qandala,0.0,40.0
1848,2021-05-01,Qandala,0.0,30.0
1849,2021-06-01,Qandala,0.0,43.0
1850,2021-07-01,Qandala,0.0,19.0
1851,2021-08-01,Qandala,0.0,48.0
1852,2021-09-01,Qandala,0.0,31.0
1853,2021-10-01,Qandala,0.0,72.0
1854,2021-11-01,Qandala,0.0,53.0
1855,2019-01-01,Qardho,0.0,174.0
1856,2019-02-01,Qardho,6.0,56.0
1857,2019-03-01,Qardho,0.0,197.0
1858,2019-04-01,Qardho,1473.0,200.0
1859,2019-05-01,Qardho,78.0,140.0
1860,2019-06-01,Qardho,0.0,153.0
1861,2019-07-01,Qardho,,
1862,2019-08-01,Qardho,0.0,48.0
1863,2019-09-01,Qardho,,
1864,2019-10-01,Qardho,,
1865,2019-11-01,Qardho,,
1866,2019-12-01,Qardho,598.0,0.0
1867,2020-01-01,Qardho,0.0,147.0
1868,2020-02-01,Qardho,1908.0,39.0
1869,2020-03-01,Qardho,0.0,34.0
1870,2020-04-01,Qardho,895.0,43.0
1871,2020-05-01,Qardho,0.0,63.0
1872,2020-06-01,Qardho,1487.0,45.0
1873,2020-07-01,Qardho,0.0,36.0
1874,2020-08-01,Qardho,0.0,56.0
1875,2020-09-01,Qardho,0.0,107.0
1876,2020-10-01,Qardho,0.0,67.0
1877,2020-11-01,Qardho,0.0,65.0
1878,2020-12-01,Qardho,0.0,80.0
1879,2021-01-01,Qardho,1399.0,104.0
1880,2021-02-01,Qardho,1051.0,109.0
1881,2021-03-01,Qardho,1409.0,80.0
1882,2021-04-01,Qardho,353.0,84.0
1883,2021-05-01,Qardho,1401.0,88.0
1884,2021-06-01,Qardho,803.0,111.0
1885,2021-07-01,Qardho,0.0,69.0
1886,2021-08-01,Qardho,0.0,54.0
1887,2021-09-01,Qardho,0.0,40.0
1888,2021-10-01,Qardho,0.0,52.0
1889,2021-11-01,Qardho,0.0,54.0
1890,2019-01-01,Qansax Dheere,0.0,226.0
1891,2019-02-01,Qansax Dheere,90.0,96.0
1892,2019-03-01,Qansax Dheere,116.0,170.0
1893,2019-04-01,Qansax Dheere,224.0,2217.0
1894,2019-05-01,Qansax Dheere,179.0,322.0
1895,2019-06-01,Qansax Dheere,105.0,527.0
1896,2019-07-01,Qansax Dheere,142.0,592.0
1897,2019-08-01,Qansax Dheere,152.0,210.0
1898,2019-09-01,Qansax Dheere,126.0,161.0
1899,2019-10-01,Qansax Dheere,247.0,68.0
1900,2019-11-01,Qansax Dheere,166.0,55.0
1901,2019-12-01,Qansax Dheere,284.0,94.0
1902,2020-01-01,Qansax Dheere,127.0,66.0
1903,2020-02-01,Qansax Dheere,86.0,62.0
1904,2020-03-01,Qansax Dheere,63.0,26.0
1905,2020-04-01,Qansax Dheere,138.0,89.0
1906,2020-05-01,Qansax Dheere,163.0,104.0
1907,2020-06-01,Qansax Dheere,198.0,92.0
1908,2020-07-01,Qansax Dheere,90.0,100.0
1909,2020-08-01,Qansax Dheere,286.0,96.0
1910,2020-09-01,Qansax Dheere,107.0,91.0
1911,2020-10-01,Qansax Dheere,,
1912,2020-11-01,Qansax Dheere,,
1913,2020-12-01,Qansax Dheere,116.0,77.0
1914,2021-01-01,Qansax Dheere,317.0,136.0
1915,2021-02-01,Qansax Dheere,143.0,54.0
1916,2021-03-01,Qansax Dheere,164.0,80.0
1917,2021-04-01,Qansax Dheere,126.0,58.0
1918,2021-05-01,Qansax Dheere,231.0,62.0
1919,2021-06-01,Qansax Dheere,712.0,213.0
1920,2021-07-01,Qansax Dheere,563.0,224.0
1921,2021-08-01,Qansax Dheere,1000.0,550.0
1922,2021-09-01,Qansax Dheere,310.0,244.0
1923,2021-10-01,Qansax Dheere,264.0,141.0
1924,2021-11-01,Qansax Dheere,409.0,754.0
1925,2019-01-01,Qoryooley,0.0,147.0
1926,2019-02-01,Qoryooley,0.0,149.0
1927,2019-03-01,Qoryooley,0.0,157.0
1928,2019-04-01,Qoryooley,0.0,151.0
1929,2019-05-01,Qoryooley,0.0,126.0
1930,2019-06-01,Qoryooley,0.0,40.0
1931,2019-07-01,Qoryooley,0.0,111.0
1932,2019-08-01,Qoryooley,0.0,437.0
1933,2019-09-01,Qoryooley,0.0,232.0
1934,2019-10-01,Qoryooley,0.0,175.0
1935,2019-11-01,Qoryooley,0.0,138.0
1936,2019-12-01,Qoryooley,0.0,101.0
1937,2020-01-01,Qoryooley,111.0,156.0
1938,2020-02-01,Qoryooley,190.0,201.0
1939,2020-03-01,Qoryooley,129.0,167.0
1940,2020-04-01,Qoryooley,44.0,173.0
1941,2020-05-01,Qoryooley,32.0,222.0
1942,2020-06-01,Qoryooley,0.0,80.0
1943,2020-07-01,Qoryooley,0.0,205.0
1944,2020-08-01,Qoryooley,0.0,217.0
1945,2020-09-01,Qoryooley,0.0,264.0
1946,2020-10-01,Qoryooley,0.0,149.0
1947,2020-11-01,Qoryooley,0.0,219.0
1948,2020-12-01,Qoryooley,0.0,133.0
1949,2021-01-01,Qoryooley,54.0,286.0
1950,2021-02-01,Qoryooley,86.0,201.0
1951,2021-03-01,Qoryooley,80.0,148.0
1952,2021-04-01,Qoryooley,7.0,137.0
1953,2021-05-01,Qoryooley,41.0,150.0
1954,2021-06-01,Qoryooley,87.0,181.0
1955,2021-07-01,Qoryooley,0.0,127.0
1956,2021-08-01,Qoryooley,99.0,112.0
1957,2021-09-01,Qoryooley,78.0,161.0
1958,2021-10-01,Qoryooley,0.0,184.0
1959,2021-11-01,Qoryooley,0.0,166.0
1960,2019-01-01,Rab Dhuure,78.0,237.0
1961,2019-02-01,Rab Dhuure,75.0,0.0
1962,2019-03-01,Rab Dhuure,64.0,0.0
1963,2019-04-01,Rab Dhuure,58.0,327.0
1964,2019-05-01,Rab Dhuure,64.0,200.0
1965,2019-06-01,Rab Dhuure,62.0,86.0
1966,2019-07-01,Rab Dhuure,60.0,223.0
1967,2019-08-01,Rab Dhuure,57.0,147.0
1968,2019-09-01,Rab Dhuure,58.0,439.0
1969,2019-10-01,Rab Dhuure,56.0,282.0
1970,2019-11-01,Rab Dhuure,111.0,371.0
1971,2019-12-01,Rab Dhuure,200.0,406.0
1972,2020-01-01,Rab Dhuure,186.0,255.0
1973,2020-02-01,Rab Dhuure,280.0,270.0
1974,2020-03-01,Rab Dhuure,194.0,265.0
1975,2020-04-01,Rab Dhuure,134.0,240.0
1976,2020-05-01,Rab Dhuure,0.0,49.0
1977,2020-06-01,Rab Dhuure,0.0,318.0
1978,2020-07-01,Rab Dhuure,0.0,181.0
1979,2020-08-01,Rab Dhuure,0.0,163.0
1980,2020-09-01,Rab Dhuure,0.0,157.0
1981,2020-10-01,Rab Dhuure,0.0,199.0
1982,2020-11-01,Rab Dhuure,0.0,146.0
1983,2020-12-01,Rab Dhuure,0.0,181.0
1984,2021-01-01,Rab Dhuure,98.0,225.0
1985,2021-02-01,Rab Dhuure,78.0,244.0
1986,2021-03-01,Rab Dhuure,82.0,198.0
1987,2021-04-01,Rab Dhuure,151.0,242.0
1988,2021-05-01,Rab Dhuure,40.0,205.0
1989,2021-06-01,Rab Dhuure,181.0,78.0
1990,2021-07-01,Rab Dhuure,119.0,62.0
1991,2021-08-01,Rab Dhuure,145.0,86.0
1992,2021-09-01,Rab Dhuure,74.0,128.0
1993,2021-10-01,Rab Dhuure,138.0,138.0
1994,2021-11-01,Rab Dhuure,128.0,128.0
1995,2019-01-01,Sheikh,15.0,17.0
1996,2019-02-01,Sheikh,12.0,15.0
1997,2019-03-01,Sheikh,29.0,6.0
1998,2019-04-01,Sheikh,27.0,4.0
1999,2019-05-01,Sheikh,31.0,5.0
2000,2019-06-01,Sheikh,21.0,7.0
2001,2019-07-01,Sheikh,17.0,19.0
2002,2019-08-01,Sheikh,17.0,7.0
2003,2019-09-01,Sheikh,0.0,14.0
2004,2019-10-01,Sheikh,72.0,6.0
2005,2019-11-01,Sheikh,47.0,4.0
2006,2019-12-01,Sheikh,11.0,6.0
2007,2020-01-01,Sheikh,24.0,4.0
2008,2020-02-01,Sheikh,24.0,3.0
2009,2020-03-01,Sheikh,42.0,6.0
2010,2020-04-01,Sheikh,42.0,5.0
2011,2020-05-01,Sheikh,24.0,7.0
2012,2020-06-01,Sheikh,0.0,6.0
2013,2020-07-01,Sheikh,0.0,5.0
2014,2020-08-01,Sheikh,0.0,7.0
2015,2020-09-01,Sheikh,0.0,10.0
2016,2020-10-01,Sheikh,0.0,11.0
2017,2020-11-01,Sheikh,66.0,8.0
2018,2020-12-01,Sheikh,464.0,0.0
2019,2021-01-01,Sheikh,178.0,0.0
2020,2021-02-01,Sheikh,108.0,0.0
2021,2021-03-01,Sheikh,39.0,0.0
2022,2021-04-01,Sheikh,537.0,0.0
2023,2021-05-01,Sheikh,13.0,0.0
2024,2021-06-01,Sheikh,22.0,0.0
2025,2021-07-01,Sheikh,359.0,0.0
2026,2021-08-01,Sheikh,284.0,0.0
2027,2021-09-01,Sheikh,18.0,0.0
2028,2021-10-01,Sheikh,28.0,0.0
2029,2021-11-01,Sheikh,46.0,0.0
2030,2019-01-01,Taleex,22.0,48.0
2031,2019-02-01,Taleex,39.0,37.0
2032,2019-03-01,Taleex,51.0,41.0
2033,2019-04-01,Taleex,43.0,40.0
2034,2019-05-01,Taleex,43.0,35.0
2035,2019-06-01,Taleex,36.0,47.0
2036,2019-07-01,Taleex,2.0,47.0
2037,2019-08-01,Taleex,19.0,29.0
2038,2019-09-01,Taleex,30.0,63.0
2039,2019-10-01,Taleex,12.0,29.0
2040,2019-11-01,Taleex,31.0,41.0
2041,2019-12-01,Taleex,50.0,52.0
2042,2020-01-01,Taleex,8.0,56.0
2043,2020-02-01,Taleex,12.0,61.0
2044,2020-03-01,Taleex,73.0,140.0
2045,2020-04-01,Taleex,47.0,50.0
2046,2020-05-01,Taleex,38.0,44.0
2047,2020-06-01,Taleex,56.0,26.0
2048,2020-07-01,Taleex,34.0,31.0
2049,2020-08-01,Taleex,13.0,30.0
2050,2020-09-01,Taleex,0.0,39.0
2051,2020-10-01,Taleex,0.0,44.0
2052,2020-11-01,Taleex,3.0,57.0
2053,2020-12-01,Taleex,0.0,65.0
2054,2021-01-01,Taleex,32.0,47.0
2055,2021-02-01,Taleex,11.0,13.0
2056,2021-03-01,Taleex,23.0,6.0
2057,2021-04-01,Taleex,27.0,15.0
2058,2021-05-01,Taleex,310.0,17.0
2059,2021-06-01,Taleex,575.0,89.0
2060,2021-07-01,Taleex,46.0,66.0
2061,2021-08-01,Taleex,143.0,49.0
2062,2021-09-01,Taleex,198.0,61.0
2063,2021-10-01,Taleex,185.0,61.0
2064,2021-11-01,Taleex,136.0,72.0
2065,2019-01-01,Tayeeglow,0.0,44.0
2066,2019-02-01,Tayeeglow,0.0,35.0
2067,2019-03-01,Tayeeglow,0.0,31.0
2068,2019-04-01,Tayeeglow,0.0,37.0
2069,2019-05-01,Tayeeglow,0.0,36.0
2070,2019-06-01,Tayeeglow,0.0,56.0
2071,2019-07-01,Tayeeglow,0.0,82.0
2072,2019-08-01,Tayeeglow,0.0,61.0
2073,2019-09-01,Tayeeglow,193.0,57.0
2074,2019-10-01,Tayeeglow,186.0,58.0
2075,2019-11-01,Tayeeglow,260.0,76.0
2076,2019-12-01,Tayeeglow,253.0,54.0
2077,2020-01-01,Tayeeglow,273.0,59.0
2078,2020-02-01,Tayeeglow,246.0,62.0
2079,2020-03-01,Tayeeglow,232.0,52.0
2080,2020-04-01,Tayeeglow,283.0,76.0
2081,2020-05-01,Tayeeglow,247.0,61.0
2082,2020-06-01,Tayeeglow,278.0,67.0
2083,2020-07-01,Tayeeglow,240.0,80.0
2084,2020-08-01,Tayeeglow,204.0,64.0
2085,2020-09-01,Tayeeglow,267.0,57.0
2086,2020-10-01,Tayeeglow,227.0,59.0
2087,2020-11-01,Tayeeglow,214.0,50.0
2088,2020-12-01,Tayeeglow,256.0,58.0
2089,2021-01-01,Tayeeglow,281.0,66.0
2090,2021-02-01,Tayeeglow,296.0,79.0
2091,2021-03-01,Tayeeglow,278.0,75.0
2092,2021-04-01,Tayeeglow,237.0,53.0
2093,2021-05-01,Tayeeglow,299.0,66.0
2094,2021-06-01,Tayeeglow,181.0,76.0
2095,2021-07-01,Tayeeglow,246.0,73.0
2096,2021-08-01,Tayeeglow,355.0,88.0
2097,2021-09-01,Tayeeglow,,
2098,2021-10-01,Tayeeglow,,
2099,2021-11-01,Tayeeglow,,
2100,2019-01-01,Waajid,0.0,288.0
2101,2019-02-01,Waajid,63.0,110.0
2102,2019-03-01,Waajid,189.0,57.0
2103,2019-04-01,Waajid,225.0,370.0
2104,2019-05-01,Waajid,483.0,329.0
2105,2019-06-01,Waajid,381.0,373.0
2106,2019-07-01,Waajid,305.0,289.0
2107,2019-08-01,Waajid,407.0,338.0
2108,2019-09-01,Waajid,402.0,385.0
2109,2019-10-01,Waajid,0.0,114.0
2110,2019-11-01,Waajid,0.0,272.0
2111,2019-12-01,Waajid,326.0,313.0
2112,2020-01-01,Waajid,0.0,271.0
2113,2020-02-01,Waajid,134.0,604.0
2114,2020-03-01,Waajid,1022.0,262.0
2115,2020-04-01,Waajid,13.0,361.0
2116,2020-05-01,Waajid,30.0,192.0
2117,2020-06-01,Waajid,992.0,309.0
2118,2020-07-01,Waajid,0.0,234.0
2119,2020-08-01,Waajid,174.0,218.0
2120,2020-09-01,Waajid,598.0,325.0
2121,2020-10-01,Waajid,293.0,355.0
2122,2020-11-01,Waajid,257.0,368.0
2123,2020-12-01,Waajid,450.0,287.0
2124,2021-01-01,Waajid,401.0,358.0
2125,2021-02-01,Waajid,389.0,399.0
2126,2021-03-01,Waajid,466.0,409.0
2127,2021-04-01,Waajid,424.0,413.0
2128,2021-05-01,Waajid,99.0,529.0
2129,2021-06-01,Waajid,869.0,468.0
2130,2021-07-01,Waajid,327.0,618.0
2131,2021-08-01,Waajid,328.0,396.0
2132,2021-09-01,Waajid,124.0,206.0
2133,2021-10-01,Waajid,,
2134,2021-11-01,Waajid,1115.0,350.0
2135,2019-01-01,Wanla Weyn,24.0,301.0
2136,2019-02-01,Wanla Weyn,20.0,119.0
2137,2019-03-01,Wanla Weyn,87.0,213.0
2138,2019-04-01,Wanla Weyn,78.0,158.0
2139,2019-05-01,Wanla Weyn,85.0,361.0
2140,2019-06-01,Wanla Weyn,129.0,443.0
2141,2019-07-01,Wanla Weyn,386.0,465.0
2142,2019-08-01,Wanla Weyn,308.0,257.0
2143,2019-09-01,Wanla Weyn,320.0,403.0
2144,2019-10-01,Wanla Weyn,300.0,302.0
2145,2019-11-01,Wanla Weyn,240.0,250.0
2146,2019-12-01,Wanla Weyn,567.0,186.0
2147,2020-01-01,Wanla Weyn,285.0,175.0
2148,2020-02-01,Wanla Weyn,107.0,248.0
2149,2020-03-01,Wanla Weyn,88.0,165.0
2150,2020-04-01,Wanla Weyn,134.0,201.0
2151,2020-05-01,Wanla Weyn,439.0,231.0
2152,2020-06-01,Wanla Weyn,441.0,526.0
2153,2020-07-01,Wanla Weyn,361.0,393.0
2154,2020-08-01,Wanla Weyn,340.0,464.0
2155,2020-09-01,Wanla Weyn,359.0,438.0
2156,2020-10-01,Wanla Weyn,429.0,333.0
2157,2020-11-01,Wanla Weyn,498.0,430.0
2158,2020-12-01,Wanla Weyn,426.0,229.0
2159,2021-01-01,Wanla Weyn,354.0,442.0
2160,2021-02-01,Wanla Weyn,258.0,243.0
2161,2021-03-01,Wanla Weyn,448.0,837.0
2162,2021-04-01,Wanla Weyn,1168.0,465.0
2163,2021-05-01,Wanla Weyn,838.0,312.0
2164,2021-06-01,Wanla Weyn,0.0,387.0
2165,2021-07-01,Wanla Weyn,257.0,244.0
