,date,district,prevalence,next_prevalence,prevalence_6lag,ndvi,ipc,population,month,district_encoded,increase
2004,2019-09-01,Qoryooley,0.4647070601850455,0.4647070601850455,0.4388574958395,0.37,0.07,282277.1749967973,9,65,True
2005,2019-09-01,Doolow,0.5545845681860391,0.5545845681860391,0.3983778863086515,0.17,0.14,70367.24202467134,9,38,True
2006,2019-09-01,Hargeysa,0.2213906679944643,0.2213906679944643,0.1951645146346709,0.19,0.04,959744.1903862744,9,45,True
2008,2019-09-01,Iskushuban,0.4394605539382136,0.4394605539382136,0.4239158201206688,0.13,0.07,60361.40289872798,9,47,True
2009,2019-09-01,Owdweyne,0.3310823852137992,0.3310823852137992,0.2072939133886237,0.18,0.11,99751.78651328415,9,61,True
2010,2019-09-01,Berbera,0.2430326560610348,0.2430326560610348,0.2657364311048932,0.1,0.1,178810.11668822702,9,16,True
2012,2019-09-01,Cabudwaaq,0.3728535271691253,0.3728535271691253,0.3232371835699271,0.19,0.02,148952.26299964866,9,25,True
2014,2019-09-01,Hobyo,0.3487584354785739,0.3487584354785739,0.3520726565695597,0.15,0.13,90079.84358712788,9,46,True
2015,2019-09-01,Bossaso,0.3081383281834315,0.3081383281834315,0.3942170096006928,0.15,0.06,474784.6404434893,9,18,True
2016,2019-09-01,Ceel Waaq,0.4894280635303719,0.4894280635303719,0.3215618498962238,0.26,0.06,42841.35404644698,9,34,True
2017,2019-09-01,Garoowe,0.3712592237262992,0.3712592237262992,0.3790731071095702,0.14,0.06,238943.83260569465,9,43,True
2018,2019-09-01,Waajid,0.5458546307673043,0.5458546307673043,0.4792888339084379,0.22,0.13,122373.31931054375,9,73,True
2019,2019-09-01,Balcad,0.4207892941616012,0.4207892941616012,0.4256324032458843,0.24,0.07,211434.1247319937,9,8,True
2020,2019-09-01,Dhuusamarreeb,0.350049306671516,0.350049306671516,0.3069711905400723,0.18,0.1,134132.73415617252,9,36,True
2021,2019-09-01,Diinsoor,0.5512844916157692,0.5512844916157692,0.4709407002848428,0.28,0.2,144645.3749179251,9,37,True
2022,2019-09-01,Galdogob,0.3845598383707495,0.3845598383707495,0.4017369795363936,0.17,0.04,96228.94625799869,9,41,True
2023,2019-09-01,Xarardheere,0.2395519799571875,0.2395519799571875,0.3440937497588239,0.16,0.04,34095.52790194442,9,75,True
2024,2019-09-01,Burtinle,0.3848427803948877,0.3848427803948877,0.4133399855287525,0.16,0.03,61401.072470727006,9,22,True
2025,2019-09-01,Buur Hakaba,0.5490683229813665,0.5490683229813665,0.47037719442215,0.29,0.23,128204.6513460276,9,24,True
2026,2019-09-01,Afmadow,0.5119018086833421,0.5119018086833421,0.3567363956871535,0.29,0.08,180756.29518407176,9,2,True
2027,2019-09-01,Badhaadhe,0.4823586641167936,0.4823586641167936,0.2330307158506623,0.47,0.11,41293.78545781948,9,4,True
2028,2019-09-01,Adan Yabaal,0.3406226826633605,0.3406226826633605,0.3959736631857278,0.18,0.04,37859.154953401936,9,0,True
2029,2019-09-01,Afgooye,0.462159131461528,0.462159131461528,0.4383403468241347,0.24,0.06,262835.8188681545,9,1,True
2030,2019-09-01,Xudun,0.3752507299375622,0.3752507299375622,0.3499931256730363,0.16,0.38,29233.817803085487,9,76,True
2031,2019-09-01,Gebiley,0.2418992297764819,0.2418992297764819,0.195572345649635,0.27,0.06,103448.69292549856,9,44,True
2032,2019-09-01,Gaalkacyo,0.3602422105460542,0.3602422105460542,0.3939217335250711,0.16,0.1,420293.0224489165,9,40,True
2033,2019-09-01,Baardheere,0.5213965829380455,0.5213965829380455,0.2870882907046133,0.24,0.09,122284.68350495162,9,3,True
2034,2019-09-01,Baki,0.3180265223059977,0.3180265223059977,0.3124852051578765,0.14,0.13,99262.17263864214,9,7,True
2035,2019-09-01,Qansax Dheere,0.5490683229813664,0.5490683229813664,0.4706401766004414,0.24,0.24,69363.1772816809,9,63,True
2036,2019-09-01,Jalalaqsi,0.5921047430628529,0.5921047430628529,0.4698845151234747,0.22,0.14,137166.99069700082,9,48,True
2037,2019-09-01,Xudur,0.5457788588250408,0.5457788588250408,0.48161201917032,0.22,0.16,119822.71253135678,9,77,True
2038,2019-09-01,Qandala,0.4662120199606611,0.4662120199606611,0.4847031486728068,0.16,0.07,50358.19680656703,9,62,True
2039,2019-09-01,Ceel Afweyn,0.4022499807716035,0.4022499807716035,0.4201611561308622,0.15,0.15,119189.63988343433,9,30,True
2040,2019-09-01,Jariiban,0.3501107168133883,0.3501107168133883,0.3547174345570384,0.15,0.09,77164.65979907343,9,50,True
2041,2019-09-01,Jilib,0.5113327705575001,0.5113327705575001,0.3157056116630282,0.44,0.14,177363.81212203606,9,51,True
2042,2019-09-01,Buuhoodle,0.3121385033565494,0.3121385033565494,0.188847667729668,0.19,0.12,114678.62295159738,9,23,True
2044,2019-09-01,Taleex,0.3972102948995347,0.3972102948995347,0.3787844823934796,0.15,0.31,38521.922596223885,9,71,True
2045,2019-09-01,Burco,0.2998339565222233,0.2998339565222233,0.1770356571398554,0.19,0.12,440966.7506063085,9,21,True
2046,2019-09-01,Wanla Weyn,0.4732566779470763,0.4732566779470763,0.4417324945420314,0.21,0.05,105508.44272316828,9,74,True
2048,2019-09-01,Caluula,0.4710581502935269,0.4710581502935269,0.5231865541625861,0.15,0.05,49878.02246678231,9,28,True
2050,2019-09-01,Ceel Dheer,0.302048788800896,0.302048788800896,0.3237222467082124,0.17,0.12,103004.37800500816,9,33,True
2051,2019-09-01,Kurtunwaarey,0.4656396293608185,0.4656396293608185,0.4391758387432182,0.46,0.07,257277.9921167836,9,54,True
2052,2019-09-01,Ceel Buur,0.3777466079633201,0.3777466079633201,0.3168079047398306,0.18,0.08,75284.97791694281,9,32,True
2053,2019-09-01,Sheikh,0.311807882954238,0.311807882954238,0.2526659184696406,0.21,0.13,65965.83992880996,9,70,True
2054,2019-09-01,Luuq,0.500413842160481,0.500413842160481,0.4097136186539254,0.17,0.06,42201.02354780796,9,59,True
2055,2019-09-01,Bandarbeyla,0.3730940069179668,0.3730940069179668,0.3786044640745989,0.12,0.05,14286.58526534636,9,10,True
2057,2019-09-01,Belet Xaawo,0.5172155129757019,0.5172155129757019,0.4070600258586147,0.24,0.03,80263.42747402092,9,15,True
2058,2019-09-01,Ceerigaabo,0.3969125115565767,0.3969125115565767,0.4231594017049179,0.15,0.16,186214.57602082423,9,35,True
2059,2019-09-01,Bulo Burto,0.5898451672177014,0.5898451672177014,0.470453127878576,0.21,0.18,126308.10395590446,9,20,True
2060,2019-09-01,Qardho,0.3450721294564353,0.3450721294564353,0.4087521426316601,0.13,0.06,80478.15211908707,9,64,True
2061,2019-09-01,Eyl,0.389948051145162,0.389948051145162,0.3843661195946408,0.14,0.08,92352.216683081,9,39,True
2063,2019-09-01,Ceel Barde,0.5293849399339471,0.5293849399339471,0.523846379837409,0.21,0.0,62204.20387382111,9,31,True
2064,2019-09-01,Marka,0.4539589601919299,0.4539589601919299,0.4356751207813825,0.35,0.05,197917.20494918805,9,60,True
2065,2019-09-01,Tayeeglow,0.5481180166869125,0.5481180166869125,0.4731941786256158,0.26,0.16,62826.76428427834,9,72,True
2066,2019-09-01,Jamaame,0.532680040708361,0.532680040708361,0.3149404261361454,0.42,0.2,72274.03765624086,9,49,True
2067,2019-10-01,Badhaadhe,0.4823586641167936,0.4823586641167936,0.2330307158506623,0.55,0.11,41293.78545781948,10,4,True
2068,2019-10-01,Buuhoodle,0.3121385033565494,0.3121385033565494,0.188847667729668,0.3,0.12,114678.62295159738,10,23,True
2069,2019-10-01,Qansax Dheere,0.5490683229813664,0.5490683229813664,0.4706401766004414,0.42,0.24,69363.1772816809,10,63,True
2070,2019-10-01,Jilib,0.5113327705575001,0.5113327705575001,0.3157056116630282,0.51,0.14,177363.81212203606,10,51,True
2071,2019-10-01,Tayeeglow,0.5481180166869125,0.5481180166869125,0.4731941786256158,0.47,0.16,62826.76428427834,10,72,True
2072,2019-10-01,Xudun,0.3752507299375622,0.3752507299375622,0.3499931256730363,0.2,0.38,29233.817803085487,10,76,True
2073,2019-10-01,Adan Yabaal,0.3406226826633605,0.3406226826633605,0.3959736631857278,0.28,0.04,37859.154953401936,10,0,True
2074,2019-10-01,Gebiley,0.2418992297764819,0.2418992297764819,0.195572345649635,0.32,0.06,103448.69292549856,10,44,True
2075,2019-10-01,Baki,0.3180265223059977,0.3180265223059977,0.3124852051578765,0.18,0.13,99262.17263864214,10,7,True
2076,2019-10-01,Gaalkacyo,0.3602422105460542,0.3602422105460542,0.3939217335250711,0.2,0.1,420293.0224489165,10,40,True
2077,2019-10-01,Burco,0.2998339565222233,0.2998339565222233,0.1770356571398554,0.25,0.12,440966.7506063085,10,21,True
2078,2019-10-01,Qardho,0.3450721294564353,0.3450721294564353,0.4087521426316601,0.15,0.06,80478.15211908707,10,64,True
2079,2019-10-01,Bandarbeyla,0.3730940069179668,0.3730940069179668,0.3786044640745989,0.14,0.05,14286.58526534636,10,10,True
2080,2019-10-01,Baardheere,0.5213965829380455,0.5213965829380455,0.2870882907046133,0.43,0.09,122284.68350495162,10,3,True
2081,2019-10-01,Ceel Afweyn,0.4022499807716035,0.4022499807716035,0.4201611561308622,0.19,0.15,119189.63988343433,10,30,True
2082,2019-10-01,Diinsoor,0.5512844916157692,0.5512844916157692,0.4709407002848428,0.46,0.2,144645.3749179251,10,37,True
2083,2019-10-01,Xarardheere,0.2395519799571875,0.2395519799571875,0.3440937497588239,0.23,0.04,34095.52790194442,10,75,True
2084,2019-10-01,Owdweyne,0.3310823852137992,0.3310823852137992,0.2072939133886237,0.24,0.11,99751.78651328415,10,61,True
2086,2019-10-01,Marka,0.4539589601919299,0.4539589601919299,0.4356751207813825,0.38,0.05,197917.20494918805,10,60,True
2087,2019-10-01,Berbera,0.2430326560610348,0.2430326560610348,0.2657364311048932,0.13,0.1,178810.11668822702,10,16,True
2089,2019-10-01,Ceel Barde,0.5293849399339471,0.5293849399339471,0.523846379837409,0.4,0.0,62204.20387382111,10,31,True
2090,2019-10-01,Cabudwaaq,0.3728535271691253,0.3728535271691253,0.3232371835699271,0.24,0.02,148952.26299964866,10,25,True
2091,2019-10-01,Hobyo,0.3487584354785739,0.3487584354785739,0.3520726565695597,0.19,0.13,90079.84358712788,10,46,True
2092,2019-10-01,Belet Xaawo,0.5172155129757019,0.5172155129757019,0.4070600258586147,0.39,0.03,80263.42747402092,10,15,True
2093,2019-10-01,Balcad,0.4207892941616012,0.4207892941616012,0.4256324032458843,0.28,0.07,211434.1247319937,10,8,True
2094,2019-10-01,Buur Hakaba,0.5490683229813665,0.5490683229813665,0.47037719442215,0.46,0.23,128204.6513460276,10,24,True
2095,2019-10-01,Garoowe,0.3712592237262992,0.3712592237262992,0.3790731071095702,0.15,0.06,238943.83260569465,10,43,True
2096,2019-10-01,Bossaso,0.3081383281834315,0.3081383281834315,0.3942170096006928,0.17,0.06,474784.6404434893,10,18,True
2097,2019-10-01,Wanla Weyn,0.4732566779470763,0.4732566779470763,0.4417324945420314,0.32,0.05,105508.44272316828,10,74,True
2098,2019-10-01,Waajid,0.5458546307673043,0.5458546307673043,0.4792888339084379,0.46,0.13,122373.31931054375,10,73,True
2100,2019-10-01,Dhuusamarreeb,0.350049306671516,0.350049306671516,0.3069711905400723,0.24,0.1,134132.73415617252,10,36,True
2101,2019-10-01,Galdogob,0.3845598383707495,0.3845598383707495,0.4017369795363936,0.21,0.04,96228.94625799869,10,41,True
2102,2019-10-01,Afgooye,0.462159131461528,0.462159131461528,0.4383403468241347,0.3,0.06,262835.8188681545,10,1,True
2104,2019-10-01,Burtinle,0.3848427803948877,0.3848427803948877,0.4133399855287525,0.21,0.03,61401.072470727006,10,22,True
2105,2019-10-01,Lughaye,0.2659179435275348,0.2659179435275348,0.2962807470311721,0.11,0.19,99442.45554944112,10,58,True
2106,2019-10-01,Ceel Waaq,0.4894280635303719,0.4894280635303719,0.3215618498962238,0.45,0.06,42841.35404644698,10,34,True
2109,2019-10-01,Caynabo,0.3738642018133994,0.3738642018133994,0.3464523514753054,0.22,0.31,38882.923681135246,10,29,True
2110,2019-10-01,Ceerigaabo,0.3969125115565767,0.3969125115565767,0.4231594017049179,0.18,0.16,186214.57602082423,10,35,True
2111,2019-10-01,Belet Weyne,0.5868054618205713,0.5868054618205713,0.4709482336256127,0.31,0.2,222898.05826843024,10,13,True
2112,2019-10-01,Jariiban,0.3501107168133883,0.3501107168133883,0.3547174345570384,0.18,0.09,77164.65979907343,10,50,True
2113,2019-10-01,Kurtunwaarey,0.4656396293608185,0.4656396293608185,0.4391758387432182,0.61,0.07,257277.9921167836,10,54,True
2114,2019-10-01,Ceel Dheer,0.302048788800896,0.302048788800896,0.3237222467082124,0.26,0.12,103004.37800500816,10,33,True
2116,2019-10-01,Taleex,0.3972102948995347,0.3972102948995347,0.3787844823934796,0.17,0.31,38521.922596223885,10,71,True
2118,2019-10-01,Borama,0.2736328112610178,0.2736328112610178,0.204456465641011,0.3,0.04,397759.659833392,10,17,True
2119,2019-10-01,Jamaame,0.532680040708361,0.532680040708361,0.3149404261361454,0.41,0.2,72274.03765624086,10,49,True
2120,2019-10-01,Sablaale,0.4578215216645919,0.4578215216645919,0.4365207106198354,0.59,0.05,24953.239247136426,10,69,True
2121,2019-10-01,Bulo Burto,0.5898451672177014,0.5898451672177014,0.470453127878576,0.35,0.18,126308.10395590446,10,20,True
2122,2019-10-01,Kismaayo,0.412029161025459,0.412029161025459,0.3096236699207461,0.42,0.2,194982.61424177085,10,53,True
2123,2019-10-01,Laas Caanood,0.3366077651757097,0.3366077651757097,0.3237610476395274,0.19,0.21,220788.33591955536,10,55,True
2124,2019-10-01,Cadaado,0.3520109308137275,0.3520109308137275,0.3305779447408884,0.2,0.05,108059.64692015851,10,26,True
2126,2019-10-01,Xudur,0.5457788588250408,0.5457788588250408,0.48161201917032,0.44,0.16,119822.71253135678,10,77,True
2127,2019-10-01,Qoryooley,0.4647070601850455,0.4647070601850455,0.4388574958395,0.54,0.07,282277.1749967973,10,65,True
2128,2019-10-01,Jalalaqsi,0.5921047430628529,0.5921047430628529,0.4698845151234747,0.33,0.14,137166.99069700082,10,48,True
2129,2019-10-01,Ceel Buur,0.3777466079633201,0.3777466079633201,0.3168079047398306,0.26,0.08,75284.97791694281,10,32,True
2130,2019-10-01,Baraawe,0.4680395945111392,0.4680395945111392,0.439931798183591,0.37,0.0,71451.00452711528,10,11,True
2131,2019-10-01,Zeylac,0.2649276406311697,0.2649276406311697,0.2939877424871059,0.12,0.21,76799.71197431434,10,78,True
2132,2019-10-01,Jowhar,0.4607258650079849,0.4607258650079849,0.4361091139158288,0.32,0.04,183042.93582933792,10,52,True
2133,2019-10-01,Sheikh,0.311807882954238,0.311807882954238,0.2526659184696406,0.28,0.13,65965.83992880996,10,70,True
2134,2019-10-01,Bu'aale,0.5163749201445982,0.5163749201445982,0.31831560695452,0.55,0.13,102232.682999872,10,19,True
2135,2019-10-01,Hargeysa,0.2213906679944643,0.2213906679944643,0.1951645146346709,0.23,0.04,959744.1903862744,10,45,True
2136,2019-10-01,Garbahaarey,0.5554649634831142,0.5554649634831142,0.3582420806274685,0.37,0.02,150445.26937163374,10,42,True
2137,2019-10-01,Caluula,0.4710581502935269,0.4710581502935269,0.5231865541625861,0.18,0.05,49878.02246678231,10,28,True
2138,2019-10-01,Iskushuban,0.4394605539382136,0.4394605539382136,0.4239158201206688,0.14,0.07,60361.40289872798,10,47,True
2139,2019-10-01,Eyl,0.389948051145162,0.389948051145162,0.3843661195946408,0.16,0.08,92352.216683081,10,39,True
2140,2019-10-01,Qandala,0.4662120199606611,0.4662120199606611,0.4847031486728068,0.19,0.07,50358.19680656703,10,62,True
2141,2019-10-01,Doolow,0.5545845681860391,0.5545845681860391,0.3983778863086515,0.26,0.14,70367.24202467134,10,38,True
2143,2019-10-01,Luuq,0.500413842160481,0.500413842160481,0.4097136186539254,0.31,0.06,42201.02354780796,10,59,True
2144,2019-10-01,Cadale,0.3368835013608263,0.3368835013608263,0.397642761583422,0.25,0.04,83698.7844852664,10,27,True
2145,2019-10-01,Afmadow,0.5119018086833421,0.5119018086833421,0.3567363956871535,0.41,0.08,180756.29518407176,10,2,True
2146,2019-11-01,Ceel Barde,0.5293849399339471,0.5293849399339471,0.523846379837409,0.61,0.0,62204.20387382111,11,31,True
2147,2019-11-01,Hobyo,0.3487584354785739,0.3487584354785739,0.3520726565695597,0.26,0.13,90079.84358712788,11,46,True
2148,2019-11-01,Qardho,0.3450721294564353,0.3450721294564353,0.4087521426316601,0.15,0.06,80478.15211908707,11,64,True
2149,2019-11-01,Qandala,0.4662120199606611,0.4662120199606611,0.4847031486728068,0.2,0.07,50358.19680656703,11,62,True
2150,2019-11-01,Jilib,0.5113327705575001,0.5113327705575001,0.3157056116630282,0.66,0.14,177363.81212203606,11,51,True
2151,2019-11-01,Xudur,0.5457788588250408,0.5457788588250408,0.48161201917032,0.64,0.16,119822.71253135678,11,77,True
2153,2019-11-01,Jalalaqsi,0.5921047430628529,0.5921047430628529,0.4698845151234747,0.52,0.14,137166.99069700082,11,48,True
2154,2019-11-01,Ceel Buur,0.3777466079633201,0.3777466079633201,0.3168079047398306,0.37,0.08,75284.97791694281,11,32,True
2155,2019-11-01,Owdweyne,0.3310823852137992,0.3310823852137992,0.2072939133886237,0.26,0.11,99751.78651328415,11,61,True
2156,2019-11-01,Jariiban,0.3501107168133883,0.3501107168133883,0.3547174345570384,0.24,0.09,77164.65979907343,11,50,True
2157,2019-11-01,Badhaadhe,0.4823586641167936,0.4823586641167936,0.2330307158506623,0.68,0.11,41293.78545781948,11,4,True
2158,2019-11-01,Zeylac,0.2649276406311697,0.2649276406311697,0.2939877424871059,0.14,0.21,76799.71197431434,11,78,True
2159,2019-11-01,Galdogob,0.3845598383707495,0.3845598383707495,0.4017369795363936,0.32,0.04,96228.94625799869,11,41,True
2160,2019-11-01,Afmadow,0.5119018086833421,0.5119018086833421,0.3567363956871535,0.59,0.08,180756.29518407176,11,2,True
2161,2019-11-01,Buur Hakaba,0.5490683229813665,0.5490683229813665,0.47037719442215,0.65,0.23,128204.6513460276,11,24,True
2162,2019-11-01,Laas Caanood,0.3366077651757097,0.3366077651757097,0.3237610476395274,0.22,0.21,220788.33591955536,11,55,True
2163,2019-11-01,Xudun,0.3752507299375622,0.3752507299375622,0.3499931256730363,0.22,0.38,29233.817803085487,11,76,True
2164,2019-11-01,Ceerigaabo,0.3969125115565767,0.3969125115565767,0.4231594017049179,0.18,0.16,186214.57602082423,11,35,True
2165,2019-11-01,Jowhar,0.4607258650079849,0.4607258650079849,0.4361091139158288,0.51,0.04,183042.93582933792,11,52,True
2168,2019-11-01,Berbera,0.2430326560610348,0.2430326560610348,0.2657364311048932,0.15,0.1,178810.11668822702,11,16,True
2169,2019-11-01,Dhuusamarreeb,0.350049306671516,0.350049306671516,0.3069711905400723,0.33,0.1,134132.73415617252,11,36,True
2170,2019-11-01,Taleex,0.3972102948995347,0.3972102948995347,0.3787844823934796,0.15,0.31,38521.922596223885,11,71,True
2171,2019-11-01,Burtinle,0.3848427803948877,0.3848427803948877,0.4133399855287525,0.26,0.03,61401.072470727006,11,22,True
2172,2019-11-01,Baraawe,0.4680395945111392,0.4680395945111392,0.439931798183591,0.44,0.0,71451.00452711528,11,11,True
2173,2019-11-01,Garbahaarey,0.5554649634831142,0.5554649634831142,0.3582420806274685,0.55,0.02,150445.26937163374,11,42,True
2174,2019-11-01,Jamaame,0.532680040708361,0.532680040708361,0.3149404261361454,0.5,0.2,72274.03765624086,11,49,True
2175,2019-11-01,Garoowe,0.3712592237262992,0.3712592237262992,0.3790731071095702,0.16,0.06,238943.83260569465,11,43,True
2176,2019-11-01,Luuq,0.500413842160481,0.500413842160481,0.4097136186539254,0.46,0.06,42201.02354780796,11,59,True
2177,2019-11-01,Borama,0.2736328112610178,0.2736328112610178,0.204456465641011,0.28,0.04,397759.659833392,11,17,True
2179,2019-11-01,Tayeeglow,0.5481180166869125,0.5481180166869125,0.4731941786256158,0.69,0.16,62826.76428427834,11,72,True
2180,2019-11-01,Kurtunwaarey,0.4656396293608185,0.4656396293608185,0.4391758387432182,0.73,0.07,257277.9921167836,11,54,True
2181,2019-11-01,Xarardheere,0.2395519799571875,0.2395519799571875,0.3440937497588239,0.33,0.04,34095.52790194442,11,75,True
2182,2019-11-01,Diinsoor,0.5512844916157692,0.5512844916157692,0.4709407002848428,0.63,0.2,144645.3749179251,11,37,True
2183,2019-11-01,Gaalkacyo,0.3602422105460542,0.3602422105460542,0.3939217335250711,0.27,0.1,420293.0224489165,11,40,True
2184,2019-11-01,Caluula,0.4710581502935269,0.4710581502935269,0.5231865541625861,0.22,0.05,49878.02246678231,11,28,True
2185,2019-11-01,Belet Weyne,0.5868054618205713,0.5868054618205713,0.4709482336256127,0.47,0.2,222898.05826843024,11,13,True
2186,2019-11-01,Sheikh,0.311807882954238,0.311807882954238,0.2526659184696406,0.31,0.13,65965.83992880996,11,70,True
2187,2019-11-01,Adan Yabaal,0.3406226826633605,0.3406226826633605,0.3959736631857278,0.46,0.04,37859.154953401936,11,0,True
2188,2019-11-01,Gebiley,0.2418992297764819,0.2418992297764819,0.195572345649635,0.29,0.06,103448.69292549856,11,44,True
2189,2019-11-01,Baardheere,0.5213965829380455,0.5213965829380455,0.2870882907046133,0.62,0.09,122284.68350495162,11,3,True
2190,2019-11-01,Sablaale,0.4578215216645919,0.4578215216645919,0.4365207106198354,0.74,0.05,24953.239247136426,11,69,True
2191,2019-11-01,Qansax Dheere,0.5490683229813664,0.5490683229813664,0.4706401766004414,0.6,0.24,69363.1772816809,11,63,True
2192,2019-11-01,Ceel Dheer,0.302048788800896,0.302048788800896,0.3237222467082124,0.39,0.12,103004.37800500816,11,33,True
2193,2019-11-01,Lughaye,0.2659179435275348,0.2659179435275348,0.2962807470311721,0.14,0.19,99442.45554944112,11,58,True
2194,2019-11-01,Iskushuban,0.4394605539382136,0.4394605539382136,0.4239158201206688,0.15,0.07,60361.40289872798,11,47,True
2195,2019-11-01,Bu'aale,0.5163749201445982,0.5163749201445982,0.31831560695452,0.69,0.13,102232.682999872,11,19,True
2196,2019-11-01,Hargeysa,0.2213906679944643,0.2213906679944643,0.1951645146346709,0.31,0.04,959744.1903862744,11,45,True
2198,2019-11-01,Ceel Afweyn,0.4022499807716035,0.4022499807716035,0.4201611561308622,0.21,0.15,119189.63988343433,11,30,True
2199,2019-11-01,Eyl,0.389948051145162,0.389948051145162,0.3843661195946408,0.2,0.08,92352.216683081,11,39,True
2200,2019-11-01,Doolow,0.5545845681860391,0.5545845681860391,0.3983778863086515,0.41,0.14,70367.24202467134,11,38,True
2201,2019-11-01,Cadale,0.3368835013608263,0.3368835013608263,0.397642761583422,0.42,0.04,83698.7844852664,11,27,True
2202,2019-11-01,Qoryooley,0.4647070601850455,0.4647070601850455,0.4388574958395,0.67,0.07,282277.1749967973,11,65,True
2204,2019-11-01,Kismaayo,0.412029161025459,0.412029161025459,0.3096236699207461,0.62,0.2,194982.61424177085,11,53,True
2205,2019-11-01,Caynabo,0.3738642018133994,0.3738642018133994,0.3464523514753054,0.24,0.31,38882.923681135246,11,29,True
2206,2019-11-01,Cadaado,0.3520109308137275,0.3520109308137275,0.3305779447408884,0.27,0.05,108059.64692015851,11,26,True
2207,2019-11-01,Bulo Burto,0.5898451672177014,0.5898451672177014,0.470453127878576,0.57,0.18,126308.10395590446,11,20,True
2208,2019-11-01,Bandarbeyla,0.3730940069179668,0.3730940069179668,0.3786044640745989,0.16,0.05,14286.58526534636,11,10,True
2211,2019-11-01,Afgooye,0.462159131461528,0.462159131461528,0.4383403468241347,0.48,0.06,262835.8188681545,11,1,True
2212,2019-11-01,Bossaso,0.3081383281834315,0.3081383281834315,0.3942170096006928,0.19,0.06,474784.6404434893,11,18,True
2213,2019-11-01,Wanla Weyn,0.4732566779470763,0.4732566779470763,0.4417324945420314,0.51,0.05,105508.44272316828,11,74,True
2214,2019-11-01,Ceel Waaq,0.4894280635303719,0.4894280635303719,0.3215618498962238,0.66,0.06,42841.35404644698,11,34,True
2215,2019-11-01,Buuhoodle,0.3121385033565494,0.3121385033565494,0.188847667729668,0.31,0.12,114678.62295159738,11,23,True
2216,2019-11-01,Waajid,0.5458546307673043,0.5458546307673043,0.4792888339084379,0.64,0.13,122373.31931054375,11,73,True
2217,2019-11-01,Marka,0.4539589601919299,0.4539589601919299,0.4356751207813825,0.46,0.05,197917.20494918805,11,60,True
2219,2019-11-01,Balcad,0.4207892941616012,0.4207892941616012,0.4256324032458843,0.45,0.07,211434.1247319937,11,8,True
2220,2019-11-01,Burco,0.2998339565222233,0.2998339565222233,0.1770356571398554,0.27,0.12,440966.7506063085,11,21,True
2222,2019-11-01,Baki,0.3180265223059977,0.3180265223059977,0.3124852051578765,0.19,0.13,99262.17263864214,11,7,True
2223,2019-11-01,Cabudwaaq,0.3728535271691253,0.3728535271691253,0.3232371835699271,0.34,0.02,148952.26299964866,11,25,True
2224,2019-11-01,Belet Xaawo,0.5172155129757019,0.5172155129757019,0.4070600258586147,0.57,0.03,80263.42747402092,11,15,True
2225,2019-12-01,Ceel Afweyn,0.4022499807716035,0.4017099370835031,0.4201611561308622,0.22,0.15,119189.63988343433,12,30,False
2226,2019-12-01,Wanla Weyn,0.4732566779470763,0.4147038987749591,0.4417324945420314,0.53,0.05,105508.44272316828,12,74,False
2227,2019-12-01,Xudur,0.5457788588250408,0.549549493748511,0.48161201917032,0.52,0.16,119822.71253135678,12,77,True
2229,2019-12-01,Ceel Buur,0.3777466079633201,0.4128893068350834,0.3168079047398306,0.35,0.08,75284.97791694281,12,32,True
2230,2019-12-01,Bandarbeyla,0.3730940069179668,0.3243528970286548,0.3786044640745989,0.2,0.05,14286.58526534636,12,10,False
2231,2019-12-01,Qoryooley,0.4647070601850455,0.4443390921876267,0.4388574958395,0.67,0.07,282277.1749967973,12,65,False
2233,2019-12-01,Qardho,0.3450721294564353,0.3964549089065016,0.4087521426316601,0.17,0.06,80478.15211908707,12,64,True
2234,2019-12-01,Kismaayo,0.412029161025459,0.3769676308818636,0.3096236699207461,0.66,0.2,194982.61424177085,12,53,False
2235,2019-12-01,Marka,0.4539589601919299,0.4637137550163429,0.4356751207813825,0.54,0.05,197917.20494918805,12,60,True
2236,2019-12-01,Zeylac,0.2649276406311697,0.3136157179811676,0.2939877424871059,0.15,0.21,76799.71197431434,12,78,True
2238,2019-12-01,Belet Weyne,0.5868054618205713,0.4954915340016362,0.4709482336256127,0.42,0.2,222898.05826843024,12,13,False
2239,2019-12-01,Jalalaqsi,0.5921047430628529,0.4735042553650304,0.4698845151234747,0.52,0.14,137166.99069700082,12,48,False
2240,2019-12-01,Belet Xaawo,0.5172155129757019,0.4081442057063084,0.4070600258586147,0.57,0.03,80263.42747402092,12,15,False
2241,2019-12-01,Garoowe,0.3712592237262992,0.2932033874905685,0.3790731071095702,0.2,0.06,238943.83260569465,12,43,False
2242,2019-12-01,Burco,0.2998339565222233,0.1798890136234226,0.1770356571398554,0.27,0.12,440966.7506063085,12,21,False
2244,2019-12-01,Baraawe,0.4680395945111392,0.4454830625784129,0.439931798183591,0.51,0.0,71451.00452711528,12,11,False
2245,2019-12-01,Tayeeglow,0.5481180166869125,0.5185117637649114,0.4731941786256158,0.61,0.16,62826.76428427834,12,72,False
2247,2019-12-01,Gaalkacyo,0.3602422105460542,0.4778162642037701,0.3939217335250711,0.27,0.1,420293.0224489165,12,40,True
2248,2019-12-01,Caluula,0.4710581502935269,0.4918983277534718,0.5231865541625861,0.25,0.05,49878.02246678231,12,28,True
2249,2019-12-01,Buuhoodle,0.3121385033565494,0.2280735519390103,0.188847667729668,0.27,0.12,114678.62295159738,12,23,False
