,date,district,total population,Under-Five Population,GAM,MAM,SAM,GAM Prevalence,SAM Prevalence,phase3plus_perc_x,rainfall,ndvi_score,Price of water,Total alarms,n_conflict_total,Average of centy,Average of centx,6lag_next_prevalence,prevalence_6lag,next_prevalence,prevalence_1lag,month,increase,increase_numeric,district_encoded
1961,2019-08-01,Tayeeglow,62826.76428427834,12565.352856855672,6887.296286870961,5635.139714293863,1252.156572577097,0.5481180166869125,0.0996515248590029,0.16,12.18,0.27,,1.0,1.0,3.835937,44.52907,0.5185117637649114,0.4731941786256158,0.5481180166869125,0.5481180166869125,8,True,0.0,72
1962,2019-08-01,Ceel Barde,62204.20387382111,12440.840774764223,6585.993746276357,4670.084009151608,1915.9097371247503,0.5293849399339471,0.1540016283313504,0.0,8.71,0.21,40.0,4.0,1.0,4.673877,43.99833,0.6338574120659726,0.523846379837409,0.5293849399339471,0.5293849399339471,8,True,0.0,31
1963,2019-08-01,Adan Yabaal,37859.154953401936,7571.830990680386,2579.1373847191235,2186.0888164383928,393.0485682807308,0.3406226826633605,0.051909316090719,0.04,13.94,0.19,15.0,3.0,6.0,3.549436,46.54467,0.3126112111904077,0.3959736631857278,0.3406226826633605,0.3406226826633605,8,True,0.0,0
1964,2019-08-01,Eyl,92352.216683081,18470.4433366162,7202.513382900631,6224.032055799217,978.481327101413,0.389948051145162,0.0529755192806688,0.08,0.47,0.14,,2.0,1.0,8.094348,49.56446,0.3279739567099389,0.3843661195946408,0.389948051145162,0.389948051145162,8,True,0.0,39
1965,2019-08-01,Waajid,122373.31931054375,24474.66386210875,13359.60860560526,10759.952258231264,2599.6563473739943,0.5458546307673043,0.1062182656325971,0.13,5.98,0.21,,4.0,1.0,3.81645,43.43285,0.5312342103332384,0.4792888339084379,0.5458546307673043,0.5458546307673043,8,True,0.0,73
1966,2019-08-01,Luuq,42201.02354780796,8440.20470956159,4223.595267332703,3547.369741938138,676.2255253945649,0.500413842160481,0.0801195644731808,0.06,2.79,0.17,15.25,0.0,2.0,3.792931,42.6976,0.3829595838278671,0.4097136186539254,0.500413842160481,0.500413842160481,8,True,0.0,59
1967,2019-08-01,Xudun,29233.817803085487,5846.763560617098,2194.0022938939064,1677.7056535239915,516.2966403699146,0.3752507299375622,0.0883046894264049,0.38,0.7,0.16,,0.0,1.0,9.141643,47.50747,0.3569833355614147,0.3499931256730363,0.3752507299375622,0.3752507299375622,8,True,0.0,76
1968,2019-08-01,Xudur,119822.71253135678,23964.54250627136,13079.340661336966,10528.600239933025,2550.740421403942,0.5457788588250408,0.1064381020725278,0.16,7.57,0.23,30.0,5.0,6.0,4.188905999999999,43.90622,0.549549493748511,0.48161201917032,0.5457788588250408,0.5457788588250408,8,True,0.0,77
1970,2019-08-01,Qandala,50358.19680656703,10071.639361313406,4695.519330953226,4155.6118342627615,539.9074966904641,0.4662120199606611,0.0536067145895161,0.07,7.48,0.15,,1.0,1.0,11.06016,50.08869,0.4205569846330418,0.4847031486728068,0.4662120199606611,0.4662120199606611,8,True,0.0,62
1972,2019-08-01,Jilib,177363.81212203606,35472.762424407214,18138.385889800127,14982.442167364832,3155.9437224352973,0.5113327705575001,0.0889680844326867,0.14,28.7,0.47,28.0,5.0,3.0,0.6450100000000001,43.05589000000001,0.3909294797509632,0.3157056116630282,0.5113327705575001,0.5113327705575001,8,True,0.0,51
1973,2019-08-01,Banadir,1650228.0,330045.6,149712.73673047946,120043.12727800416,29669.609452475303,0.4536122788198948,0.0898954855101092,0.06,17.66,,,9.0,45.0,2.110552,45.42547,0.4512394733904072,0.4292576344574564,0.4536122788198948,0.4536122788198948,8,True,0.0,9
1974,2019-08-01,Xarardheere,34095.52790194442,6819.105580388886,1633.5302433192642,1385.3297948671136,248.20044845215045,0.2395519799571875,0.036397801079067,0.04,10.53,0.17,14.0,2.0,1.0,4.793407,47.83268,0.3962781291497199,0.3440937497588239,0.2395519799571875,0.2395519799571875,8,True,0.0,75
1975,2019-08-01,Burco,440966.7506063085,88193.3501212617,26443.3611058076,22403.50354224395,4039.85756356365,0.2998339565222233,0.0458068273629365,0.12,7.82,0.18,10.0,5.0,1.0,9.141337,45.75868,0.1798890136234226,0.1770356571398554,0.2998339565222233,0.2998339565222233,8,True,0.0,21
1976,2019-08-01,Ceel Afweyn,119189.63988343433,23837.927976686864,9588.80607025716,7964.263299098434,1624.5427711587265,0.4022499807716035,0.0681494957425622,0.15,3.14,0.15,,4.0,1.0,10.14797,46.68845,0.4017099370835031,0.4201611561308622,0.4022499807716035,0.4022499807716035,8,True,0.0,30
1977,2019-08-01,Bu'aale,102232.682999872,20446.536599974403,10558.078704045383,8698.70827153107,1859.3704325143144,0.5163749201445982,0.0909381607698118,0.13,12.41,0.41,28.0,5.0,2.0,1.197985,42.7408,0.3994682200116711,0.31831560695452,0.5163749201445982,0.5163749201445982,8,True,0.0,19
1978,2019-08-01,Buur Hakaba,128204.6513460276,25640.93026920552,14078.622582594831,11594.159773901623,2484.4628086932057,0.5490683229813665,0.0968944099378882,0.23,12.56,0.28,,8.0,1.0,2.485374,44.00688,0.6211723936273237,0.47037719442215,0.5490683229813665,0.5490683229813665,8,True,0.0,24
1979,2019-08-01,Baardheere,122284.68350495162,24456.936700990333,12751.763225028431,10709.087930431608,2042.6752945968256,0.5213965829380455,0.0835213060233382,0.09,7.49,0.23,8.0,4.0,3.0,2.102048,41.70671,0.2484368223141074,0.2870882907046133,0.5213965829380455,0.5213965829380455,8,True,0.0,3
1980,2019-08-01,Bandarbeyla,14286.58526534636,2857.3170530692723,1066.0478683646515,957.351428869048,108.6964394956036,0.3730940069179668,0.038041434491438,0.05,2.69,0.12,30.0,1.0,2.0,9.229735,50.32945,0.3243528970286548,0.3786044640745989,0.3730940069179668,0.3730940069179668,8,True,0.0,10
1981,2019-08-01,Rab Dhuure,35703.36,7140.672000000001,3471.7947264,2469.2443776,1002.5503488,0.4861999999999999,0.1403999999999999,,2.0,0.15,,0.0,1.0,4.243281,43.21162,0.4879275725437716,0.4861999999999999,0.4861999999999999,0.4861999999999999,8,True,0.0,66
1982,2019-08-01,Burtinle,61401.072470727006,12280.2144941454,4725.951889772516,3894.431027770509,831.5208620020064,0.3848427803948877,0.0677122425181119,0.03,0.85,0.16,,1.0,1.0,7.802199000000001,48.39912,0.3607539512669208,0.4133399855287525,0.3848427803948877,0.3848427803948877,8,True,0.0,22
1983,2019-08-01,Afmadow,180756.29518407176,36151.25903681436,18505.894887125287,15321.371832055058,3184.523055070229,0.5119018086833421,0.0880888560984084,0.08,16.58,0.31,25.0,3.0,2.0,0.5909003,41.78618,0.3484296307635035,0.3567363956871535,0.5119018086833421,0.5119018086833421,8,True,0.0,2
1984,2019-08-01,Sheikh,65965.83992880996,13193.167985761993,4113.733779100076,3479.571060699396,634.1627184006793,0.311807882954238,0.0480675088110046,0.13,51.25,0.18,,0.0,1.0,9.992453,45.42914,0.2081401693223537,0.2526659184696406,0.311807882954238,0.311807882954238,8,True,0.0,70
1985,2019-08-01,Laas Caanood,220788.33591955536,44157.667183911086,14863.813666149086,11299.751597518532,3564.062068630556,0.3366077651757097,0.0807121910173988,0.21,0.48,0.15,71.25,6.0,5.0,8.438008,47.63642,0.3761680108430838,0.3237610476395274,0.3366077651757097,0.3366077651757097,8,True,0.0,55
1986,2019-08-01,Doolow,70367.24202467134,14073.448404934268,7804.917306538971,6471.213779983485,1333.7035265554869,0.5545845681860391,0.0947673582323916,0.14,0.23,0.17,,1.0,2.0,4.002533000000001,42.1408,0.4261285631981143,0.3983778863086515,0.5545845681860391,0.5545845681860391,8,True,0.0,38
1987,2019-08-01,Jamaame,72274.03765624086,14454.807531248174,7699.7874641768,6336.250901363397,1363.5365628134027,0.532680040708361,0.0943310078578169,0.2,31.32,0.44,10.0,6.0,1.0,0.124303,42.80163,0.4403832811966767,0.3149404261361454,0.532680040708361,0.532680040708361,8,True,0.0,49
1988,2019-09-01,Cadaado,108059.64692015851,21611.929384031704,7607.635379153548,6359.459812236076,1248.1755669174718,0.3520109308137275,0.0577540091279265,0.05,2.34,0.17,,3.0,1.0,6.130694,47.03673,0.4486568197838627,0.3305779447408884,0.3520109308137275,0.3520109308137275,9,True,0.0,26
1989,2019-09-01,Hargeysa,959744.1903862744,191948.83807725488,42495.68148268473,36215.43492183852,6280.2465608462135,0.2213906679944643,0.0327183359053132,0.04,68.21,0.19,10.0,7.0,1.0,9.521626,44.28073,0.2029943156263941,0.1951645146346709,0.2213906679944643,0.2213906679944643,9,True,0.0,45
1990,2019-09-01,Luuq,42201.02354780796,8440.20470956159,4223.595267332703,3547.369741938138,676.2255253945649,0.500413842160481,0.0801195644731808,0.06,4.04,0.17,15.2,0.0,1.0,3.792931,42.6976,0.3829595838278671,0.4097136186539254,0.500413842160481,0.500413842160481,9,True,0.0,59
1991,2019-09-01,Bu'aale,102232.682999872,20446.536599974403,10558.078704045383,8698.70827153107,1859.3704325143144,0.5163749201445982,0.0909381607698118,0.13,13.61,0.39,30.0,7.0,1.0,1.197985,42.7408,0.3994682200116711,0.31831560695452,0.5163749201445982,0.5163749201445982,9,True,0.0,19
1992,2019-09-01,Jalalaqsi,137166.99069700082,27433.398139400168,16243.44515667048,12659.10625230244,3584.3389043680395,0.5921047430628529,0.1306560305126826,0.14,2.78,0.22,,3.0,3.0,3.40329,45.61273,0.4735042553650304,0.4698845151234747,0.5921047430628529,0.5921047430628529,9,True,0.0,48
1993,2019-09-01,Garoowe,238943.83260569465,47788.76652113893,17742.020361475395,15308.36355991478,2433.656801560615,0.3712592237262992,0.0509252901617393,0.06,5.1,0.14,5.75,6.0,2.0,8.470396000000001,48.78639,0.2932033874905685,0.3790731071095702,0.3712592237262992,0.3712592237262992,9,True,0.0,43
1994,2019-09-01,Borama,397759.659833392,79551.93196667841,21768.018785287448,17812.339136659182,3955.679648628264,0.2736328112610178,0.0497244950667591,0.04,87.56,0.25,5.0,1.0,1.0,10.18763,43.17024,0.2138712946350238,0.204456465641011,0.2736328112610178,0.2736328112610178,9,True,0.0,17
1995,2019-09-01,Qansax Dheere,69363.1772816809,13872.635456336178,7617.024685342349,6272.843858517228,1344.1808268251204,0.5490683229813664,0.0968944099378882,0.24,4.77,0.24,25.0,8.0,1.0,2.81513,42.84011,0.6480009367515506,0.4706401766004414,0.5490683229813664,0.5490683229813664,9,True,0.0,63
1996,2019-09-01,Lughaye,99442.45554944112,19888.49110988824,5288.7066558071365,4370.203954598135,918.5027012090015,0.2659179435275348,0.0461826237161016,0.19,14.22,0.09,,3.0,1.0,10.64738,43.57812,0.3084001655970627,0.2962807470311721,0.2659179435275348,0.2659179435275348,9,True,0.0,58
1997,2019-09-01,Jowhar,183042.93582933792,36608.58716586759,16866.52298871456,14326.6116946074,2539.911294107165,0.4607258650079849,0.0693802053217524,0.04,2.78,0.23,15.0,3.0,12.0,2.993369,45.56808,0.4462076309782391,0.4361091139158288,0.4607258650079849,0.4607258650079849,9,True,0.0,52
1999,2019-09-01,Caynabo,38882.923681135246,7776.58473622705,2907.3866452437915,2240.96986815508,666.4167770887115,0.3738642018133994,0.0856953019471675,0.31,43.13,0.17,,0.0,1.0,9.282376,46.49009,0.3650665187072713,0.3464523514753054,0.3738642018133994,0.3738642018133994,9,True,0.0,29
2000,2019-09-01,Marka,197917.20494918805,39583.44098983761,17969.257712565297,15318.861898404482,2650.395814160815,0.4539589601919299,0.066957185830339,0.05,4.28,0.35,34.25,6.0,16.0,1.740153,44.71787,0.4637137550163429,0.4356751207813825,0.4539589601919299,0.4539589601919299,9,True,0.0,60
2001,2019-09-01,Ceel Afweyn,119189.63988343433,23837.927976686864,9588.80607025716,7964.263299098434,1624.5427711587265,0.4022499807716035,0.0681494957425622,0.15,55.55,0.15,,2.0,2.0,10.14797,46.68845,0.4017099370835031,0.4201611561308622,0.4022499807716035,0.4022499807716035,9,True,0.0,30
2002,2019-09-01,Laasqoray,53800.5744763104,10760.11489526208,3936.020484399859,3356.665510026657,579.3549743732023,0.3657972542777379,0.0538428241717293,0.15,32.87,0.15,,0.0,1.0,10.53805,48.69515999999999,0.4164773384659096,0.3817815509494871,0.3657972542777379,0.3657972542777379,9,True,0.0,56
2003,2019-09-01,Tayeeglow,62826.76428427834,12565.352856855672,6887.296286870961,5635.139714293863,1252.156572577097,0.5481180166869125,0.0996515248590029,0.16,5.45,0.26,,1.0,1.0,3.835937,44.52907,0.5185117637649114,0.4731941786256158,0.5481180166869125,0.5481180166869125,9,True,0.0,72
2004,2019-09-01,Belet Xaawo,80263.42747402092,16052.685494804184,8302.697962832755,7029.207444114493,1273.4905187182617,0.5172155129757019,0.0793319297964478,0.03,2.93,0.24,22.4,8.0,2.0,3.435586,41.7337,0.4081442057063084,0.4070600258586147,0.5172155129757019,0.5172155129757019,9,True,0.0,15
2005,2019-09-01,Jamaame,72274.03765624086,14454.807531248174,7699.7874641768,6336.250901363397,1363.5365628134027,0.532680040708361,0.0943310078578169,0.2,13.72,0.42,10.0,5.0,2.0,0.124303,42.80163,0.4403832811966767,0.3149404261361454,0.532680040708361,0.532680040708361,9,True,0.0,49
2006,2019-09-01,Qandala,50358.19680656703,10071.639361313406,4695.519330953226,4155.6118342627615,539.9074966904641,0.4662120199606611,0.0536067145895161,0.07,30.59,0.16,,1.0,1.0,11.06016,50.08869,0.4205569846330418,0.4847031486728068,0.4662120199606611,0.4662120199606611,9,True,0.0,62
2007,2019-09-01,Diinsoor,144645.3749179251,28929.07498358503,15948.15039524014,13061.868540845817,2886.2818543943213,0.5512844916157692,0.0997709693805301,0.2,9.88,0.28,40.0,7.0,2.0,2.102024,42.90189,0.631234351243638,0.4709407002848428,0.5512844916157692,0.5512844916157692,9,True,0.0,37
2008,2019-09-01,Qoryooley,282277.1749967973,56455.434999359466,26235.239230020263,22301.993019441867,3933.2462105784016,0.4647070601850455,0.0696699301072257,0.07,5.85,0.37,15.0,6.0,10.0,1.934555,44.44943,0.4443390921876267,0.4388574958395,0.4647070601850455,0.4647070601850455,9,True,0.0,65
2009,2019-09-01,Baardheere,122284.68350495162,24456.936700990333,12751.763225028431,10709.087930431608,2042.6752945968256,0.5213965829380455,0.0835213060233382,0.09,11.8,0.24,8.0,2.0,1.0,2.102048,41.70671,0.2484368223141074,0.2870882907046133,0.5213965829380455,0.5213965829380455,9,True,0.0,3
2010,2019-09-01,Owdweyne,99751.78651328415,19950.35730265683,6605.211881631161,5443.847283741411,1161.3645978897505,0.3310823852137992,0.0582127217207828,0.11,61.33,0.18,,0.0,1.0,9.257388,45.01097,0.2163547982087805,0.2072939133886237,0.3310823852137992,0.3310823852137992,9,True,0.0,61
2011,2019-09-01,Cadale,83698.7844852664,16739.75689705328,5639.347915408351,4784.126085606872,855.2218298014787,0.3368835013608263,0.0510892622312827,0.04,2.1,0.16,,5.0,1.0,3.091515,46.26282,0.3083621800244197,0.397642761583422,0.3368835013608263,0.3368835013608263,9,True,0.0,27
2012,2019-09-01,Cabudwaaq,148952.26299964866,29790.452599929733,11107.47532784844,9349.830834344515,1757.6444935039258,0.3728535271691253,0.0590002614968015,0.02,4.05,0.19,10.0,2.0,1.0,5.826085,46.125,0.4257411293474653,0.3232371835699271,0.3728535271691253,0.3728535271691253,9,True,0.0,25
2013,2019-09-01,Jilib,177363.81212203606,35472.762424407214,18138.385889800127,14982.442167364832,3155.9437224352973,0.5113327705575001,0.0889680844326867,0.14,12.49,0.44,30.5,8.0,3.0,0.6450100000000001,43.05589000000001,0.3909294797509632,0.3157056116630282,0.5113327705575001,0.5113327705575001,9,True,0.0,51
2014,2019-09-01,Taleex,38521.922596223885,7704.384519244779,3060.2608469086285,2339.757421187872,720.5034257207567,0.3972102948995347,0.0935186222755382,0.31,22.45,0.15,,0.0,1.0,9.179458,48.54122,0.3772534798111706,0.3787844823934796,0.3972102948995347,0.3972102948995347,9,True,0.0,71
2015,2019-09-01,Sablaale,24953.239247136426,4990.647849427284,2284.8259925169227,1949.6362555162448,335.1897370006772,0.4578215216645919,0.0671635721681189,0.05,13.64,0.45,,2.0,1.0,1.383262,43.52054,0.4587764880148566,0.4365207106198354,0.4578215216645919,0.4578215216645919,9,True,0.0,69
2017,2019-09-01,Buur Hakaba,128204.6513460276,25640.93026920552,14078.622582594831,11594.159773901623,2484.4628086932057,0.5490683229813665,0.0968944099378882,0.23,8.05,0.29,,8.0,3.0,2.485374,44.00688,0.6211723936273237,0.47037719442215,0.5490683229813665,0.5490683229813665,9,True,0.0,24
2018,2019-09-01,Rab Dhuure,35703.36,7140.672000000001,3471.7947264,2469.2443776,1002.5503488,0.4861999999999999,0.1403999999999999,,8.34,0.16,,0.0,1.0,4.243281,43.21162,0.4879275725437716,0.4861999999999999,0.4861999999999999,0.4861999999999999,9,True,0.0,66
2019,2019-09-01,Balcad,211434.1247319937,42286.82494639875,17793.843221530322,15061.510675556545,2732.3325459737803,0.4207892941616012,0.0646142752367241,0.07,2.82,0.24,,6.0,26.0,2.488555,45.65908,0.3899254108022901,0.4256324032458843,0.4207892941616012,0.4207892941616012,9,True,0.0,8
2020,2019-09-01,Afmadow,180756.29518407176,36151.25903681436,18505.894887125287,15321.371832055058,3184.523055070229,0.5119018086833421,0.0880888560984084,0.08,15.76,0.29,25.0,3.0,7.0,0.5909003,41.78618,0.3484296307635035,0.3567363956871535,0.5119018086833421,0.5119018086833421,9,True,0.0,2
2021,2019-09-01,Laas Caanood,220788.33591955536,44157.667183911086,14863.813666149086,11299.751597518532,3564.062068630556,0.3366077651757097,0.0807121910173988,0.21,19.95,0.15,69.0,3.0,2.0,8.438008,47.63642,0.3761680108430838,0.3237610476395274,0.3366077651757097,0.3366077651757097,9,True,0.0,55
2022,2019-09-01,Qardho,80478.15211908707,16095.630423817414,5554.153465290461,4809.605836190479,744.5476290999827,0.3450721294564353,0.0462577488110215,0.06,9.78,0.13,,0.0,1.0,9.502092,49.50765,0.3964549089065016,0.4087521426316601,0.3450721294564353,0.3450721294564353,9,True,0.0,64
2023,2019-09-01,Zeylac,76799.71197431434,15359.942394862868,4069.273298901699,3363.4276732281187,705.8456256735801,0.2649276406311697,0.045953663596398,0.21,20.97,0.1,5.0,3.0,1.0,10.89293,43.16827,0.3136157179811676,0.2939877424871059,0.2649276406311697,0.2649276406311697,9,True,0.0,78
2024,2019-09-01,Berbera,178810.11668822702,35762.02333764541,8691.339517864679,7451.932622084179,1239.4068957805002,0.2430326560610348,0.0346570685914133,0.1,33.91,0.1,,0.0,1.0,10.35884,45.28606,0.2324431385911439,0.2657364311048932,0.2430326560610348,0.2430326560610348,9,True,0.0,16
2025,2019-09-01,Buuhoodle,114678.62295159738,22935.72459031948,7159.122747020332,5877.587789740869,1281.534957279463,0.3121385033565494,0.055875058676819,0.12,34.87,0.19,,0.0,1.0,8.460162,46.66129,0.2280735519390103,0.188847667729668,0.3121385033565494,0.3121385033565494,9,True,0.0,23
2027,2019-09-01,Wanla Weyn,105508.44272316828,21101.688544633656,9986.5150197072,8432.835947647143,1553.679072060056,0.4732566779470763,0.0736281870890929,0.05,3.56,0.21,6.0,5.0,3.0,2.791644,44.90647,0.4147038987749591,0.4417324945420314,0.4732566779470763,0.4732566779470763,9,True,0.0,74
2028,2019-09-01,Badhaadhe,41293.78545781948,8258.757091563897,3983.6830379518574,3231.1729757905773,752.5100621612793,0.4823586641167936,0.0911166237023666,0.11,29.11,0.47,,2.0,1.0,-0.8536984000000001,41.42942,0.3489569935965541,0.2330307158506623,0.4823586641167936,0.4823586641167936,9,True,0.0,4
2029,2019-09-01,Eyl,92352.216683081,18470.4433366162,7202.513382900631,6224.032055799217,978.481327101413,0.389948051145162,0.0529755192806688,0.08,2.7,0.14,,1.0,1.0,8.094348,49.56446,0.3279739567099389,0.3843661195946408,0.389948051145162,0.389948051145162,9,True,0.0,39
2030,2019-09-01,Xudur,119822.71253135678,23964.54250627136,13079.340661336966,10528.600239933025,2550.740421403942,0.5457788588250408,0.1064381020725278,0.16,12.29,0.22,30.0,7.0,6.0,4.188905999999999,43.90622,0.549549493748511,0.48161201917032,0.5457788588250408,0.5457788588250408,9,True,0.0,77
2031,2019-09-01,Banadir,1650228.0,330045.6,149712.73673047946,120043.12727800416,29669.609452475303,0.4536122788198948,0.0898954855101092,0.06,4.8,,,7.0,40.0,2.110552,45.42547,0.4512394733904072,0.4292576344574564,0.4536122788198948,0.4536122788198948,9,True,0.0,9
2032,2019-09-01,Hobyo,90079.84358712788,18015.968717425578,6283.221063520274,5306.96794566137,976.2531178589028,0.3487584354785739,0.0541882112014682,0.13,2.12,0.15,,5.0,1.0,5.971543,48.20153,0.3706782212839118,0.3520726565695597,0.3487584354785739,0.3487584354785739,9,True,0.0,46
2033,2019-09-01,Gaalkacyo,420293.0224489165,84058.6044897833,30281.457496816016,24930.81554029529,5350.641956520717,0.3602422105460542,0.0636537090878191,0.1,1.73,0.16,20.0,3.0,5.0,6.935230000000001,47.68801,0.4778162642037701,0.3939217335250711,0.3602422105460542,0.3602422105460542,9,True,0.0,40
2034,2019-09-01,Dhuusamarreeb,134132.73415617252,26826.546831234504,9390.614118664593,8021.265736116783,1369.3483825478097,0.350049306671516,0.0510445265714728,0.1,1.95,0.18,30.0,5.0,7.0,5.441128,46.68405,0.4195523751616953,0.3069711905400723,0.350049306671516,0.350049306671516,9,True,0.0,36
2035,2019-09-01,Jariiban,77164.65979907343,15432.931959814685,5403.2348709829685,4541.062372244568,862.1724987383993,0.3501107168133883,0.0558657616701338,0.09,1.89,0.15,,4.0,1.0,7.163778999999999,48.9986,0.4090915108402051,0.3547174345570384,0.3501107168133883,0.3501107168133883,9,True,0.0,50
2036,2019-09-01,Bossaso,474784.6404434893,94956.92808869788,29259.869070685687,24040.461532093952,5219.407538591745,0.3081383281834315,0.0549660529636802,0.06,24.43,0.15,12.5,5.0,3.0,10.9218,49.39968,0.4283242181220916,0.3942170096006928,0.3081383281834315,0.3081383281834315,9,True,0.0,18
2037,2019-09-01,Ceel Waaq,42841.35404644698,8568.270809289395,4193.552189994321,3530.404776794169,663.1474132001529,0.4894280635303719,0.0773957112187903,0.06,7.16,0.26,14.4,6.0,1.0,2.678978,41.44526,0.2898932988948713,0.3215618498962238,0.4894280635303719,0.4894280635303719,9,True,0.0,34
2039,2019-09-01,Kismaayo,194982.61424177085,38996.52284835418,16067.704592117518,12773.088600500503,3294.615991617013,0.412029161025459,0.0844848655976018,0.2,17.67,0.37,70.0,4.0,7.0,-0.3811448,42.00865,0.3769676308818636,0.3096236699207461,0.412029161025459,0.412029161025459,9,True,0.0,53
2040,2019-09-01,Caluula,49878.02246678231,9975.60449335646,4699.08980070029,4106.39306087034,592.6967398299503,0.4710581502935269,0.0594146189561418,0.05,8.67,0.15,20.0,1.0,1.0,11.66822,50.79402,0.4918983277534718,0.5231865541625861,0.4710581502935269,0.4710581502935269,9,True,0.0,28
2041,2019-09-01,Doolow,70367.24202467134,14073.448404934268,7804.917306538971,6471.213779983485,1333.7035265554869,0.5545845681860391,0.0947673582323916,0.14,2.47,0.17,,1.0,2.0,4.002533000000001,42.1408,0.4261285631981143,0.3983778863086515,0.5545845681860391,0.5545845681860391,9,True,0.0,38
2042,2019-09-01,Bulo Burto,126308.10395590446,25261.6207911809,14900.44493976426,11596.679294324029,3303.765645440233,0.5898451672177014,0.1307820140580058,0.18,2.68,0.21,12.0,2.0,3.0,3.900063,45.53233,0.4798138405125635,0.470453127878576,0.5898451672177014,0.5898451672177014,9,True,0.0,20
2043,2019-09-01,Adan Yabaal,37859.154953401936,7571.830990680386,2579.1373847191235,2186.0888164383928,393.0485682807308,0.3406226826633605,0.051909316090719,0.04,2.12,0.18,15.0,4.0,3.0,3.549436,46.54467,0.3126112111904077,0.3959736631857278,0.3406226826633605,0.3406226826633605,9,True,0.0,0
2044,2019-09-01,Iskushuban,60361.40289872798,12072.280579745591,5305.291110872536,4768.783555539447,536.507555333089,0.4394605539382136,0.0444412761771972,0.07,6.93,0.13,30.0,1.0,1.0,10.5516,50.50521,0.3383899894950222,0.4239158201206688,0.4394605539382136,0.4394605539382136,9,True,0.0,47
2045,2019-09-01,Baki,99262.17263864214,19852.434527728423,6313.600712160982,5297.134422325144,1016.4662898358372,0.3180265223059977,0.0512010901441892,0.13,41.09,0.14,,0.0,1.0,10.28566,43.7321,0.2441924314943121,0.3124852051578765,0.3180265223059977,0.3180265223059977,9,True,0.0,7
2046,2019-09-01,Galdogob,96228.94625799869,19245.78925159974,7401.157603912705,6134.918883316645,1266.2387205960608,0.3845598383707495,0.0657930264143783,0.04,2.51,0.17,,0.0,1.0,7.039169,47.22166,0.4646904136201208,0.4017369795363936,0.3845598383707495,0.3845598383707495,9,True,0.0,41
2047,2019-09-01,Burco,440966.7506063085,88193.3501212617,26443.3611058076,22403.50354224395,4039.85756356365,0.2998339565222233,0.0458068273629365,0.12,50.88,0.19,10.0,5.0,1.0,9.141337,45.75868,0.1798890136234226,0.1770356571398554,0.2998339565222233,0.2998339565222233,9,True,0.0,21
2048,2019-09-01,Xarardheere,34095.52790194442,6819.105580388886,1633.5302433192642,1385.3297948671136,248.20044845215045,0.2395519799571875,0.036397801079067,0.04,1.13,0.16,9.0,0.0,1.0,4.793407,47.83268,0.3962781291497199,0.3440937497588239,0.2395519799571875,0.2395519799571875,9,True,0.0,75
2049,2019-09-01,Ceerigaabo,186214.57602082423,37242.91520416485,14782.179011373686,12247.84351271648,2534.335498657204,0.3969125115565767,0.0680487949121069,0.16,82.19,0.15,45.0,0.0,2.0,10.29076,47.8071,0.3959349225046938,0.4231594017049179,0.3969125115565767,0.3969125115565767,9,True,0.0,35
2050,2019-09-01,Gebiley,103448.69292549856,20689.73858509972,5004.831828012381,3988.626971885372,1016.204856127009,0.2418992297764819,0.0491163700279353,0.06,78.97,0.27,12.0,4.0,1.0,9.859568,43.68093,0.2667717736348647,0.195572345649635,0.2418992297764819,0.2418992297764819,9,True,0.0,44
2051,2019-09-01,Waajid,122373.31931054375,24474.66386210875,13359.60860560526,10759.952258231264,2599.6563473739943,0.5458546307673043,0.1062182656325971,0.13,9.16,0.22,,5.0,1.0,3.81645,43.43285,0.5312342103332384,0.4792888339084379,0.5458546307673043,0.5458546307673043,9,True,0.0,73
2052,2019-09-01,Ceel Barde,62204.20387382111,12440.840774764223,6585.993746276357,4670.084009151608,1915.9097371247503,0.5293849399339471,0.1540016283313504,0.0,4.87,0.21,50.0,3.0,1.0,4.673877,43.99833,0.6338574120659726,0.523846379837409,0.5293849399339471,0.5293849399339471,9,True,0.0,31
2053,2019-09-01,Sheikh,65965.83992880996,13193.167985761993,4113.733779100076,3479.571060699396,634.1627184006793,0.311807882954238,0.0480675088110046,0.13,88.96,0.21,,0.0,1.0,9.992453,45.42914,0.2081401693223537,0.2526659184696406,0.311807882954238,0.311807882954238,9,True,0.0,70
2054,2019-09-01,Bandarbeyla,14286.58526534636,2857.3170530692723,1066.0478683646515,957.351428869048,108.6964394956036,0.3730940069179668,0.038041434491438,0.05,3.96,0.12,30.0,1.0,2.0,9.229735,50.32945,0.3243528970286548,0.3786044640745989,0.3730940069179668,0.3730940069179668,9,True,0.0,10
2055,2019-09-01,Xudun,29233.817803085487,5846.763560617098,2194.0022938939064,1677.7056535239915,516.2966403699146,0.3752507299375622,0.0883046894264049,0.38,37.52,0.16,,0.0,1.0,9.141643,47.50747,0.3569833355614147,0.3499931256730363,0.3752507299375622,0.3752507299375622,9,True,0.0,76
2056,2019-09-01,Saakow,14000.0,2800.0,1170.7602339181285,862.1052631578946,308.6549707602339,0.4181286549707602,0.1102339181286549,0.14,11.06,0.25,31.5,9.0,3.0,1.628627,42.06274000000001,0.4082173073829072,0.3836149906890133,0.4181286549707602,0.4181286549707602,9,True,0.0,67
