,date,district,prevalence,next_prevalence,ndvi,ipc,population,rainfall,month,total_alarms,district_encoded
419,2020-01-01,Wanla Weyn,0.4147038987749591,0.4289798374962383,0.355,0.01,66458.64225526834,43.48166666666666,1,3.6666666666666665,72
420,2020-01-01,Xudur,0.549549493748511,0.4469897765997728,0.4016666666666666,0.07,79231.76914493041,62.72833333333333,1,5.0,75
421,2020-01-01,Hargeysa,0.2029943156263941,0.1277865307901176,0.2216666666666666,0.11,1044086.4877006176,40.60833333333333,1,4.166666666666667,45
422,2020-01-01,Ceel Waaq,0.2898932988948713,0.2331280633404549,0.4733333333333334,0.05,39782.22182364527,75.375,1,5.166666666666667,34
423,2020-01-01,Baki,0.2441924314943121,0.2082093691694821,0.1766666666666666,0.06,99156.511924614,38.81333333333333,1,0.1666666666666666,7
424,2020-01-01,Zeylac,0.3136157179811676,0.2477857878475798,0.13,0.16,72825.10892154372,27.365,1,1.8333333333333333,76
425,2020-01-01,Afmadow,0.3484296307635035,0.2780875765609288,0.4516666666666666,0.06,164086.06642208935,106.91333333333334,1,5.333333333333333,2
426,2020-01-01,Baidoa,0.6178577398003026,0.4809737260837505,0.4766666666666667,0.14,515337.07436101953,84.93166666666666,1,7.166666666666667,6
427,2020-01-01,Xarardheere,0.3962781291497199,0.3925848407833757,0.2583333333333333,0.01,33447.63645086472,26.45,1,1.5,73
428,2020-01-01,Gebiley,0.2667717736348647,0.1675903119868637,0.2683333333333333,0.07,97440.90188899483,48.02666666666666,1,2.833333333333333,44
429,2020-01-01,Ceerigaabo,0.3959349225046938,0.2514301767289815,0.1683333333333333,0.08,195780.6408246796,25.305,1,0.8333333333333334,35
430,2020-01-01,Ceel Barde,0.6338574120659726,0.4899163797343827,0.3733333333333333,0.04,50826.922426099656,57.16333333333333,1,3.333333333333333,31
431,2020-01-01,Diinsoor,0.631234351243638,0.4420162648228424,0.4666666666666667,0.08,139564.3460664642,77.57833333333333,1,4.833333333333333,37
432,2020-01-01,Badhaadhe,0.3489569935965541,0.2639538679142639,0.5850000000000001,0.04,45955.77503381839,87.57666666666667,1,0.3333333333333333,4
433,2020-01-01,Xudun,0.3569833355614147,0.2022031084955485,0.185,0.07,33133.18631057008,20.423333333333336,1,0.6666666666666666,74
434,2020-01-01,Garbahaarey,0.4048338368195087,0.3596606279203213,0.3716666666666666,0.22,121987.57856052738,72.48166666666667,1,1.0,42
435,2020-01-01,Garoowe,0.2932033874905685,0.3761939925204259,0.1683333333333333,0.11,209903.80300784105,12.381666666666668,1,4.666666666666667,43
436,2020-01-01,Dhuusamarreeb,0.4195523751616953,0.3225435261156694,0.2516666666666666,0.22,99941.44028730367,28.951666666666668,1,2.833333333333333,36
437,2020-01-01,Galdogob,0.4646904136201208,0.4141636814549462,0.2416666666666666,0.11,72579.72676632993,25.891666666666666,1,0.8333333333333334,41
438,2020-01-01,Balcad,0.3899254108022901,0.3992414113024258,0.3516666666666666,0.03,183232.62183404109,27.115,1,5.0,8
439,2020-01-01,Baardheere,0.2484368223141074,0.2304840065259306,0.4383333333333333,0.08,101132.70882160284,91.35833333333332,1,3.8333333333333335,3
440,2020-01-01,Waajid,0.5312342103332384,0.4367229608336327,0.3883333333333333,0.05,69575.12337121068,76.36,1,4.0,71
441,2020-01-01,Adan Yabaal,0.3126112111904077,0.2890189520624303,0.3283333333333333,0.0,35879.125006250986,32.809999999999995,1,2.6666666666666665,0
442,2020-01-01,Iskushuban,0.3383899894950222,0.3742070183891431,0.15,0.12,62263.5591153372,12.113333333333332,1,2.333333333333333,47
443,2020-01-01,Doolow,0.4261285631981143,0.3757435851904466,0.2716666666666666,0.21,56310.36134752707,52.44,1,0.8333333333333334,38
444,2020-01-01,Tayeeglow,0.5185117637649114,0.4117135401565671,0.4566666666666666,0.02,51734.09343957278,51.278333333333336,1,1.5,70
447,2020-01-01,Ceel Buur,0.4128893068350834,0.3266989556530952,0.2683333333333333,0.17,66069.73342448812,27.68,1,0.6666666666666666,32
448,2020-01-01,Bandarbeyla,0.3243528970286548,0.3404326123128119,0.1583333333333333,0.1,15022.505537564746,31.78333333333333,1,1.8333333333333333,10
449,2020-01-01,Taleex,0.3772534798111706,0.2199045926480217,0.16,0.07,53456.811257261375,9.276666666666666,1,0.3333333333333333,69
450,2020-01-01,Afgooye,0.4492225378213771,0.4582353863030873,0.3583333333333333,0.06,191430.83595608792,29.815,1,5.0,1
451,2020-01-01,Hobyo,0.3706782212839118,0.306084466714388,0.2116666666666666,0.12,69851.37649863526,22.286666666666665,1,3.0,46
452,2020-01-01,Ceel Dheer,0.3728953651323323,0.2858416181007885,0.2833333333333333,0.08,72923.28166112433,31.12,1,0.3333333333333333,33
453,2020-01-01,Eyl,0.3279739567099389,0.345604315497886,0.1833333333333333,0.14,68592.70274749439,19.665000000000003,1,2.1666666666666665,39
454,2020-01-01,Gaalkacyo,0.4778162642037701,0.4371415325518246,0.2166666666666666,0.15,377472.8691812072,20.613333333333333,1,3.8333333333333335,40
455,2020-07-01,Lughaye,0.2421965609399425,0.1896116994452849,0.1533333333333333,0.16,99157.0,18.19333333333333,7,1.8333333333333333,58
456,2020-07-01,Xudur,0.4469897765997728,0.5317134742821079,0.3766666666666667,0.07,79231.0,41.565,7,2.0,75
457,2020-07-01,Owdweyne,0.132173714024146,0.1948497854077253,0.235,0.12,87385.0,35.681666666666665,7,0.5,61
458,2020-07-01,Burco,0.0911891620672353,0.140943301555444,0.2433333333333333,0.18,498248.0,33.98,7,2.6666666666666665,21
459,2020-07-01,Adan Yabaal,0.2890189520624303,0.2773519163763066,0.295,0.0,35878.0,32.473333333333336,7,2.0,0
460,2020-07-01,Bu'aale,0.4118061786950391,0.3788461538461538,0.51,0.13,78010.0,59.36833333333333,7,4.333333333333333,19
461,2020-07-01,Luuq,0.3060848186846958,0.3583282114320836,0.2616666666666666,0.04,40676.0,42.97,7,1.1666666666666667,59
462,2020-07-01,Marka,0.4905037846230626,0.4615277970331346,0.4416666666666666,0.06,180336.0,30.96333333333333,7,4.833333333333333,60
463,2020-07-01,Zeylac,0.2477857878475798,0.1853759011328527,0.1416666666666667,0.16,72825.0,21.435,7,1.6666666666666667,76
464,2020-07-01,Afgooye,0.4582353863030873,0.4841321666449001,0.3083333333333333,0.06,191431.0,36.1,7,4.833333333333333,1
465,2020-07-01,Bulo Burto,0.4556007922535211,0.1980742778541953,0.355,0.03,90880.0,31.808333333333334,7,2.5,20
466,2020-07-01,Afmadow,0.2780875765609288,0.3018436690537864,0.4466666666666667,0.06,164086.0,73.02333333333333,7,4.333333333333333,2
467,2020-07-01,Bandarbeyla,0.3404326123128119,0.2928452579034942,0.1716666666666666,0.1,15023.0,13.078333333333331,7,3.0,10
468,2020-07-01,Xarardheere,0.3925848407833757,0.2414050822122571,0.2566666666666666,0.01,33447.0,26.828333333333333,7,0.8333333333333334,73
469,2020-07-01,Baardheere,0.2304840065259306,0.2388133498145859,0.385,0.08,101133.0,55.395,7,2.6666666666666665,3
470,2020-07-01,Sheikh,0.1455487847587028,0.1828371278458844,0.2566666666666666,0.12,71386.0,51.565,7,0.5,68
471,2020-07-01,Taleex,0.2199045926480217,0.2834424695977549,0.1616666666666666,0.07,53457.0,12.033333333333331,7,0.1666666666666666,69
472,2020-07-01,Baraawe,0.4933201385452746,0.4505242752665433,0.4925,0.04,20212.0,52.49,7,2.4166666666666665,11
474,2020-07-01,Baraawe,0.4505242752665433,0.4548825710754017,0.4925,0.04,56744.0,52.49,7,2.4166666666666665,11
475,2020-07-01,Saakow,0.421338004671338,0.4107589658048373,0.37,0.13,59941.0,59.88666666666666,7,3.8333333333333335,67
476,2020-07-01,Tayeeglow,0.4117135401565671,0.4702754954084098,0.4266666666666667,0.02,51735.0,39.656666666666666,7,3.1666666666666665,70
477,2020-07-01,Belet Weyne,0.4625835669613974,0.2474660340737546,0.31,0.08,231850.0,33.041666666666664,7,6.5,13
478,2020-07-01,Balcad,0.3992414113024258,0.4233865465957157,0.3466666666666667,0.03,183234.0,31.261666666666667,7,4.0,8
479,2020-07-01,Rab Dhuure,0.4204941640139457,0.5072024260803639,0.2533333333333333,0.0,32986.0,58.68333333333334,7,0.8333333333333334,66
480,2020-07-01,Waajid,0.4367229608336327,0.4933524973050665,0.3616666666666666,0.05,69574.0,58.446666666666665,7,2.1666666666666665,71
481,2020-07-01,Qoryooley,0.4801347611599085,0.4593911683311274,0.4633333333333334,0.02,207773.0,35.755,7,3.5,65
482,2020-07-01,Baki,0.2082093691694821,0.2276853252647503,0.1849999999999999,0.06,99157.0,25.261666666666667,7,0.5,7
483,2020-07-01,Belet Xaawo,0.3524982406755805,0.3835327234342012,0.3483333333333333,0.12,71052.0,38.946666666666665,7,4.0,15
484,2020-07-01,Wanla Weyn,0.4289798374962383,0.4714070729872084,0.32,0.01,66459.0,31.226666666666663,7,3.6666666666666665,72
485,2020-07-01,Qardho,0.3997979640997746,0.3539238539238539,0.165,0.08,64346.0,15.228333333333332,7,1.0,64
486,2020-07-01,Baidoa,0.4809737260837505,0.456384142382831,0.4416666666666666,0.14,515337.0,57.10333333333333,7,5.5,6
487,2020-07-01,Berbera,0.1808939137198255,0.2058333333333333,0.1516666666666666,0.09,179997.0,28.99,7,1.0,16
488,2020-07-01,Qansax Dheere,0.4244430093639005,0.5084745762711864,0.4066666666666667,0.05,61939.0,53.98666666666667,7,2.833333333333333,63
489,2020-07-01,Badhaadhe,0.2639538679142639,0.2774755168661588,0.605,0.04,45955.0,85.305,7,1.6666666666666667,4
490,2020-07-01,Borama,0.1412881669919613,0.1912113359430997,0.2283333333333333,0.06,453434.0,41.215,7,3.6666666666666665,17
491,2020-07-01,Xudun,0.2022031084955485,0.2520754716981132,0.17,0.07,33133.0,15.528333333333334,7,1.5,74
492,2020-07-01,Qandala,0.4339712463105779,0.3550690147548786,0.205,0.13,52515.0,18.923333333333336,7,0.3333333333333333,62
493,2020-07-01,Bossaso,0.4153248254892724,0.3622932391199615,0.1783333333333333,0.1,467020.0,18.078333333333333,7,7.666666666666667,18
494,2020-07-01,Burtinle,0.415721780335082,0.3781725888324873,0.225,0.09,59092.0,19.968333333333334,7,1.0,22
495,2020-07-01,Eyl,0.345604315497886,0.3083090379008746,0.1933333333333333,0.14,68592.0,15.803333333333336,7,1.1666666666666667,39
496,2020-07-01,Caluula,0.4729064039408867,0.3592467407049734,0.2133333333333333,0.12,51766.0,6.135000000000001,7,3.1666666666666665,28
497,2020-07-01,Kismaayo,0.3619308628245356,0.3705150271415331,0.5516666666666666,0.22,377653.0,76.545,7,8.833333333333334,53
498,2020-07-01,Cadaado,0.3380690991281885,0.3458185340652244,0.2299999999999999,0.12,77426.0,30.035,7,1.3333333333333333,26
499,2020-07-01,Diinsoor,0.4420162648228424,0.492387605230163,0.45,0.08,139564.0,53.605,7,6.166666666666667,37
500,2020-07-01,Jowhar,0.4604083984124952,0.4605536885901744,0.3783333333333333,0.04,156220.0,26.383333333333336,7,4.333333333333333,52
501,2020-07-01,Garbahaarey,0.3596606279203213,0.3637295081967213,0.3516666666666666,0.22,121988.0,43.35333333333333,7,1.0,42
502,2020-07-01,Cadale,0.2905168905168905,0.2759462759462759,0.2933333333333333,0.0,61427.0,31.67333333333333,7,4.166666666666667,27
503,2020-07-01,Jilib,0.3881953090823434,0.3124158815612382,0.5133333333333333,0.1,148587.0,67.48333333333333,7,5.5,51
504,2020-07-01,Hargeysa,0.1277865307901176,0.1965854943370926,0.2116666666666666,0.11,1044086.0,38.25,7,3.6666666666666665,45
505,2020-07-01,Jariiban,0.3512605042016806,0.3485714285714286,0.21,0.12,74373.0,18.705,7,2.1666666666666665,50
506,2020-07-01,Dhuusamarreeb,0.3225435261156694,0.3271635817908954,0.255,0.22,99941.0,29.74000000000001,7,3.6666666666666665,36
507,2020-07-01,Cabudwaaq,0.3608793180798564,0.3746074472857784,0.2683333333333333,0.21,111450.0,30.73,7,5.0,25
508,2020-07-01,Caynabo,0.1939232409381663,0.2574626865671642,0.2233333333333333,0.07,46901.0,32.975,7,1.3333333333333333,29
509,2020-07-01,Jamaame,0.3833278902677988,0.3061224489795918,0.4616666666666666,0.11,61242.0,71.46166666666666,7,4.833333333333333,49
510,2020-07-01,Ceel Afweyn,0.2885139291677652,0.3018453427065026,0.1849999999999999,0.08,113789.0,33.958333333333336,7,2.6666666666666665,30
511,2020-07-01,Jalalaqsi,0.4544457188450606,0.1947145350286711,0.3633333333333333,0.01,100263.0,27.436666666666667,7,4.5,48
512,2020-07-01,Ceel Barde,0.4899163797343827,0.58780127889818,0.36,0.04,50827.0,44.29666666666666,7,3.0,31
513,2020-07-01,Iskushuban,0.3742070183891431,0.2954636692091529,0.165,0.12,62264.0,9.38,7,3.333333333333333,47
514,2020-07-01,Ceerigaabo,0.2514301767289815,0.263567871280807,0.1766666666666666,0.08,195781.0,32.833333333333336,7,2.6666666666666665,35
515,2020-07-01,Ceel Buur,0.3266989556530952,0.3598183881952327,0.2666666666666666,0.17,66069.0,27.561666666666667,7,1.6666666666666667,32
516,2020-07-01,Gebiley,0.1675903119868637,0.1924063622370446,0.2516666666666666,0.07,97441.0,42.265,7,2.0,44
517,2020-07-01,Hobyo,0.306084466714388,0.2841803865425912,0.2166666666666666,0.12,69851.0,24.865,7,3.0,46
518,2020-07-01,Ceel Dheer,0.2858416181007885,0.2814535481659239,0.2633333333333333,0.08,72923.0,29.896666666666665,7,1.6666666666666667,33
519,2020-07-01,Garoowe,0.3761939925204259,0.3128870890900428,0.1633333333333333,0.11,209904.0,15.75,7,4.666666666666667,43
520,2020-07-01,Kurtunwaarey,0.4855604762788724,0.4643330681516839,0.5483333333333333,0.02,188547.0,40.76,7,1.6666666666666667,54
521,2020-07-01,Ceel Waaq,0.2331280633404549,0.2664990571967316,0.4233333333333333,0.05,39783.0,49.083333333333336,7,6.5,34
522,2020-07-01,Buur Hakaba,0.4157290382244143,0.4955684007707129,0.43,0.04,129760.0,47.61166666666667,7,4.5,24
523,2020-07-01,Buuhoodle,0.1350544166033915,0.1898253606681852,0.235,0.14,98774.0,19.47,7,1.5,23
525,2020-07-01,Gaalkacyo,0.4371415325518246,0.3833366448109146,0.22,0.15,377473.0,22.076666666666664,7,4.5,40
526,2020-07-01,Doolow,0.3757435851904466,0.3641207815275311,0.2516666666666666,0.21,56311.0,33.16833333333333,7,1.1666666666666667,38
527,2020-07-01,Galdogob,0.4141636814549462,0.4519462624870823,0.2433333333333333,0.11,72579.0,20.755,7,0.0,41
528,2020-07-01,Laas Caanood,0.1814135894950207,0.2306675479180436,0.1733333333333333,0.08,226941.0,11.788333333333334,7,4.333333333333333,55
529,2021-01-01,Bandarbeyla,0.2928452579034942,0.4147422000188518,0.1566666666666666,0.22,15023.0,10.005,1,2.1666666666666665,10
530,2021-01-01,Burco,0.140943301555444,0.1371732766471581,0.205,0.2,498249.0,13.015,1,3.1666666666666665,21
531,2021-01-01,Badhaadhe,0.2774755168661588,0.4056724072698737,0.5566666666666666,0.1,45956.0,24.835,1,2.1666666666666665,4
532,2021-01-01,Sheikh,0.1828371278458844,0.2242774189339074,0.26,0.18,71387.0,22.45833333333333,1,0.3333333333333333,68
533,2021-01-01,Jalalaqsi,0.1947145350286711,0.4080728253042081,0.4383333333333333,0.1,100263.0,19.525,1,5.0,48
534,2021-01-01,Burtinle,0.3781725888324873,0.405234927348139,0.2116666666666666,0.2,59092.0,13.806666666666665,1,1.3333333333333333,22
535,2021-01-01,Caynabo,0.2574626865671642,0.2174981567952813,0.1766666666666666,0.17,46901.0,9.571666666666664,1,1.1666666666666667,29
536,2021-01-01,Baraawe,0.4548825710754017,0.4911894273127753,0.5083333333333333,0.06,20213.0,20.2375,1,1.0833333333333333,11
537,2021-01-01,Saakow,0.4107589658048373,0.4115377316967968,0.3916666666666666,0.14,59940.0,25.32166666666667,1,4.166666666666667,67
538,2021-01-01,Jamaame,0.3061224489795918,0.4376510659496103,0.4883333333333333,0.21,61242.0,15.483333333333334,1,4.666666666666667,49
539,2021-01-01,Garoowe,0.3128870890900428,0.3763941017333375,0.1516666666666666,0.21,209904.0,13.515,1,5.833333333333333,43
540,2021-01-01,Baraawe,0.4911894273127753,0.4486895846702985,0.5083333333333333,0.06,56743.0,20.2375,1,1.0833333333333333,11
541,2021-01-01,Luuq,0.3583282114320836,0.3731717928980219,0.2216666666666666,0.14,40676.0,15.775,1,1.8333333333333333,59
542,2021-01-01,Xudun,0.2520754716981132,0.2059262364822373,0.1483333333333333,0.18,33133.0,7.853333333333333,1,1.1666666666666667,74
543,2021-01-01,Bu'aale,0.3788461538461538,0.4008547346761109,0.4833333333333333,0.14,78011.0,27.795,1,4.666666666666667,19
544,2021-01-01,Ceel Afweyn,0.3018453427065026,0.2599961858750237,0.1783333333333333,0.23,113789.0,13.74,1,1.3333333333333333,30
545,2021-01-01,Buuhoodle,0.1898253606681852,0.2063106796116504,0.2183333333333333,0.18,98773.0,12.585,1,2.0,23
546,2021-01-01,Ceerigaabo,0.263567871280807,0.2245768359322937,0.165,0.24,195781.0,19.15666666666667,1,3.0,35
547,2021-01-01,Adan Yabaal,0.2773519163763066,0.2867946480511925,0.3383333333333334,0.1,35879.0,19.74,1,0.8333333333333334,0
548,2021-01-01,Hargeysa,0.1965854943370926,0.2676350893059009,0.1999999999999999,0.12,1044086.0,26.50666666666667,1,4.166666666666667,45
549,2021-01-01,Baki,0.2276853252647503,0.3101592806449881,0.1999999999999999,0.37,99157.0,19.726666666666667,1,1.1666666666666667,7
550,2021-01-01,Wanla Weyn,0.4714070729872084,0.4482908617511664,0.3833333333333333,0.07,66459.0,20.045,1,4.0,72
551,2021-01-01,Ceel Waaq,0.2664990571967316,0.3544682405589296,0.3766666666666667,0.15,39782.0,16.830000000000002,1,6.0,34
552,2021-01-01,Waajid,0.4933524973050665,0.4498858793883663,0.3116666666666667,0.1,69575.0,27.89,1,5.333333333333333,71
553,2021-01-01,Ceel Dheer,0.2814535481659239,0.3369272237196765,0.2833333333333333,0.17,72923.0,20.02833333333333,1,1.3333333333333333,33
554,2021-01-01,Lughaye,0.1896116994452849,0.2480818834591006,0.1416666666666666,0.15,99157.0,12.305,1,1.6666666666666667,58
555,2021-01-01,Balcad,0.4233865465957157,0.4248102325025402,0.435,0.13,183233.0,18.715,1,4.5,8
556,2021-01-01,Ceel Barde,0.58780127889818,0.593619466793754,0.3133333333333333,0.09,50827.0,19.008333333333336,1,5.166666666666667,31
557,2021-01-01,Hobyo,0.2841803865425912,0.2851447172525171,0.2116666666666666,0.2,69851.0,13.168333333333337,1,3.1666666666666665,46
558,2021-01-01,Tayeeglow,0.4702754954084098,0.4212055712220329,0.43,0.09,51734.0,25.505,1,1.1666666666666667,70
559,2021-01-01,Gaalkacyo,0.3833366448109146,0.3799963816705769,0.2116666666666666,0.14,377473.0,13.986666666666666,1,4.5,40
560,2021-01-01,Ceel Buur,0.3598183881952327,0.3584365855515789,0.2749999999999999,0.11,66070.0,13.713333333333331,1,0.3333333333333333,32
562,2021-01-01,Banadir,0.4319770246468998,0.4710969130686256,0.2533333333333333,0.03,2228463.0,19.32166666666667,1,7.666666666666667,9
563,2021-01-01,Iskushuban,0.2954636692091529,0.3565675219048366,0.17,0.17,62264.0,9.181666666666668,1,2.833333333333333,47
564,2021-01-01,Xarardheere,0.2414050822122571,0.268406014603596,0.2583333333333333,0.25,33448.0,13.746666666666668,1,0.5,73
565,2021-01-01,Taleex,0.2834424695977549,0.2387409755911226,0.15,0.17,53457.0,10.468333333333332,1,0.5,69
566,2021-01-01,Gebiley,0.1924063622370446,0.2876174019676151,0.2566666666666666,0.11,97441.0,27.113333333333333,1,2.833333333333333,44
567,2021-01-01,Belet Weyne,0.2474660340737546,0.3071993772609909,0.2866666666666667,0.13,231851.0,16.588333333333335,1,8.5,13
568,2021-01-01,Eyl,0.3083090379008746,0.3608362119600107,0.1833333333333333,0.23,68592.0,8.296666666666667,1,1.6666666666666667,39
569,2021-01-01,Qardho,0.3539238539238539,0.422637962358916,0.1483333333333333,0.23,64346.0,8.12,1,0.1666666666666666,64
570,2021-01-01,Kismaayo,0.3705150271415331,0.3934804082976622,0.4783333333333333,0.22,377653.0,19.938333333333333,1,6.333333333333333,53
572,2021-01-01,Cadale,0.2759462759462759,0.2873604609290601,0.3966666666666666,0.1,61428.0,19.065,1,3.5,27
573,2021-01-01,Laas Caanood,0.2306675479180436,0.2109874570977254,0.17,0.18,226940.0,12.61,1,4.166666666666667,55
574,2021-01-01,Cabudwaaq,0.3746074472857784,0.4074148385946138,0.2466666666666666,0.13,111449.0,14.644999999999998,1,6.166666666666667,25
575,2021-01-01,Berbera,0.2058333333333333,0.2759629145666106,0.1516666666666666,0.14,179997.0,11.401666666666666,1,0.6666666666666666,16
576,2021-01-01,Xudur,0.5317134742821079,0.4472915724098218,0.3533333333333333,0.12,79232.0,27.816666666666663,1,3.0,75
577,2021-01-01,Jowhar,0.4605536885901744,0.4476632959825088,0.4533333333333333,0.13,156220.0,17.811666666666667,1,6.666666666666667,52
578,2021-01-01,Bossaso,0.3622932391199615,0.4282333104445733,0.1833333333333333,0.23,467020.0,8.915000000000001,1,7.0,18
579,2021-01-01,Qansax Dheere,0.5084745762711864,0.4305075046172255,0.3866666666666667,0.1,61939.0,28.426666666666662,1,4.833333333333333,63
580,2021-01-01,Afmadow,0.3018436690537864,0.3916169562219776,0.395,0.13,164086.0,23.695,1,3.333333333333333,2
581,2021-01-01,Marka,0.4615277970331346,0.4460078540314803,0.505,0.09,180336.0,14.616666666666667,1,5.333333333333333,60
582,2021-01-01,Zeylac,0.1853759011328527,0.2391876511594821,0.135,0.15,72825.0,16.058333333333334,1,0.8333333333333334,76
583,2021-01-01,Cadaado,0.3458185340652244,0.3999756800889413,0.22,0.1,77426.0,13.53,1,1.1666666666666667,26
584,2021-01-01,Buur Hakaba,0.4955684007707129,0.4253398378500371,0.465,0.1,129759.0,30.24,1,5.0,24
585,2021-01-01,Borama,0.1912113359430997,0.2772673624137732,0.255,0.11,453434.0,38.49666666666666,1,4.5,17
586,2021-01-01,Garbahaarey,0.3637295081967213,0.3273081001778068,0.31,0.15,121988.0,18.27,1,1.1666666666666667,42
587,2021-01-01,Jilib,0.3124158815612382,0.4043924756806527,0.5633333333333334,0.11,148588.0,20.03,1,4.0,51
588,2021-01-01,Rab Dhuure,0.5072024260803639,0.4587641132763954,0.205,0.07,32986.0,16.393333333333334,1,0.3333333333333333,66
589,2021-01-01,Doolow,0.3641207815275311,0.3515556336790297,0.1999999999999999,0.15,56310.0,9.543333333333331,1,1.5,38
590,2021-01-01,Jariiban,0.3485714285714286,0.3333170092909431,0.1949999999999999,0.19,74373.0,8.833333333333334,1,1.8333333333333333,50
591,2021-01-01,Kurtunwaarey,0.4643330681516839,0.4575951234622532,0.61,0.09,188548.0,25.13,1,2.1666666666666665,54
592,2021-01-01,Baardheere,0.2388133498145859,0.3868994061543999,0.3566666666666666,0.14,101133.0,24.01,1,3.333333333333333,3
593,2021-01-01,Dhuusamarreeb,0.3271635817908954,0.3560481018674942,0.2483333333333333,0.1,99941.0,13.561666666666666,1,2.6666666666666665,36
594,2021-01-01,Afgooye,0.4841321666449001,0.4637639420358601,0.4166666666666667,0.1,191431.0,16.776666666666667,1,4.833333333333333,1
595,2021-01-01,Caluula,0.3592467407049734,0.3438764024096086,0.2316666666666667,0.16,51766.0,18.48,1,3.6666666666666665,28
596,2021-01-01,Bulo Burto,0.1980742778541953,0.3462197497828791,0.3666666666666667,0.12,90880.0,22.106666666666666,1,4.333333333333333,20
597,2021-01-01,Owdweyne,0.1948497854077253,0.2280157801397049,0.21,0.16,87386.0,19.26333333333333,1,0.3333333333333333,61
598,2021-01-01,Belet Xaawo,0.3835327234342012,0.3349866620681312,0.31,0.15,71052.0,13.394999999999998,1,3.6666666666666665,15
599,2021-01-01,Qandala,0.3550690147548786,0.3321710405579005,0.2216666666666666,0.14,52515.0,10.923333333333334,1,0.1666666666666666,62
600,2021-01-01,Galdogob,0.4519462624870823,0.4573444515715202,0.2266666666666666,0.2,72580.0,11.781666666666666,1,1.1666666666666667,41
601,2021-01-01,Qoryooley,0.4593911683311274,0.4512228697099891,0.5116666666666666,0.08,207773.0,19.496666666666663,1,3.8333333333333335,65
602,2021-01-01,Diinsoor,0.492387605230163,0.419636541705207,0.435,0.13,139564.0,27.385,1,5.0,37
